Review_scores,Daily_price,Size,Area
100,375,1.5,Brooklyn
95,165,1.5,Staten Island
100,100,1.5,Manhattan
92,151,1.5,Bronx
100,33,1.5,Bronx
90,60,1.5,Manhattan
99,140,1.5,Brooklyn
80,94,1.5,Manhattan
98,65,1.5,Brooklyn
98,69,1.5,Staten Island
91,200,1.5,Manhattan
98,120,1.5,Brooklyn
100,149,1.5,Brooklyn
100,200,1.5,Brooklyn
100,75,1.5,Brooklyn
84,45,1.5,Brooklyn
90,50,1.5,Manhattan
60,20,1.5,Queens
100,122,1.5,Manhattan
93,40,1.5,Brooklyn
100,160,1.5,Brooklyn
,200,1.5,Manhattan
100,40,1.5,Brooklyn
100,190,1.5,Queens
98,70,1.5,Brooklyn
95,90,1.5,Brooklyn
,75,1.5,Manhattan
82,360,1.5,Manhattan
89,250,1.5,Manhattan
90,61,1.5,Brooklyn
100,45,1.5,Brooklyn
100,150,1.5,Brooklyn
100,75,1.5,Brooklyn
94,299,1.5,Manhattan
87,285,1.5,Manhattan
100,45,1.5,Brooklyn
84,61,1.5,Brooklyn
95,61,1.5,Brooklyn
91,61,1.5,Brooklyn
97,125,1.5,Brooklyn
,239,1.5,Manhattan
100,65,1.5,Brooklyn
100,60,1.5,Brooklyn
90,145,1.5,Brooklyn
100,179,1.5,Brooklyn
89,58,1.5,Manhattan
100,34,1.5,Brooklyn
100,200,1.5,Manhattan
100,240,1.5,Brooklyn
89,55,1.5,Manhattan
92,299,1.5,Brooklyn
97,60,1.5,Queens
,220,1.5,Manhattan
98,50,1.5,Bronx
94,289,1.5,Manhattan
60,150,1.5,Manhattan
,400,1.5,Manhattan
89,90,1.5,Queens
87,95,1.5,Manhattan
94,85,1.5,Brooklyn
100,115,1.5,Manhattan
,115,1.5,Manhattan
95,205,1.5,Manhattan
97,150,1.5,Brooklyn
,115,1.5,Manhattan
,180,1.5,Manhattan
81,279,1.5,Manhattan
90,150,1.5,Manhattan
,120,1.5,Manhattan
96,350,1.5,Manhattan
92,75,1.5,Brooklyn
,350,1.5,Manhattan
94,45,1.5,Queens
100,141,1.5,Manhattan
100,250,1.5,Brooklyn
90,75,1.5,Queens
,70,1.5,Manhattan
100,35,1.5,Bronx
,129,1.5,Brooklyn
80,100,1.5,Bronx
64,100,1.5,Bronx
87,299,1.5,Manhattan
100,100,1.5,Bronx
71,90,1.5,Bronx
80,90,1.5,Brooklyn
91,70,1.5,Brooklyn
93,60,1.5,Staten Island
96,90,1.5,Brooklyn
,70,1.5,Brooklyn
98,150,1.5,Brooklyn
,75,1.5,Brooklyn
,199,1.5,Queens
,50,1.5,Manhattan
,126,1.5,Manhattan
,75,1.5,Brooklyn
80,146,1.5,Manhattan
,170,1.5,Manhattan
100,130,1.5,Brooklyn
100,179,1.5,Manhattan
98,125,1.5,Bronx
93,50,1.5,Staten Island
100,65,1.5,Bronx
95,110,1.5,Brooklyn
100,90,1.5,Brooklyn
,125,1.5,Manhattan
,252,1.5,Manhattan
90,45,1.5,Brooklyn
100,60,1.5,Queens
,147,1.5,Queens
100,50,1.5,Manhattan
,115,1.5,Manhattan
98,60,1.5,Brooklyn
,300,1.5,Manhattan
80,55,1.5,Brooklyn
,28,1.5,Brooklyn
96,60,1.5,Brooklyn
,54,1.5,Brooklyn
89,85,1.5,Brooklyn
100,185,1.5,Manhattan
92,285,1.5,Manhattan
95,330,1.5,Manhattan
,90,1.5,Manhattan
85,68,1.5,Manhattan
100,49,1.5,Manhattan
98,75,1.5,Brooklyn
93,185,1.5,Brooklyn
100,60,1.5,Bronx
100,90,1.5,Manhattan
74,55,1.5,Queens
100,85,1.5,Brooklyn
93,50,1.5,Manhattan
100,86,1.5,Brooklyn
80,74,1.5,Brooklyn
100,142,1.5,Manhattan
100,45,1.5,Queens
100,95,1.5,Brooklyn
90,195,1.5,Brooklyn
100,174,1.5,Brooklyn
,60,1.5,Queens
90,325,1.5,Queens
100,70,1.5,Bronx
,32,1.5,Queens
95,180,1.5,Manhattan
100,47,1.5,Staten Island
94,45,1.5,Queens
80,35,1.5,Queens
100,174,1.5,Manhattan
100,130,1.5,Brooklyn
100,250,1.5,Manhattan
100,179,1.5,Manhattan
80,89,1.5,Brooklyn
98,148,1.5,Manhattan
87,166,1.5,Manhattan
40,40,1.5,Manhattan
92,207,1.5,Manhattan
100,125,1.5,Brooklyn
97,135,1.5,Manhattan
96,289,1.5,Manhattan
95,65,1.5,Brooklyn
100,120,1.5,Brooklyn
85,55,1.5,Queens
100,90,1.5,Manhattan
98,65,1.5,Brooklyn
99,213,1.5,Manhattan
100,65,1.5,Brooklyn
100,250,1.5,Brooklyn
95,94,1.5,Brooklyn
87,117,1.5,Manhattan
99,298,1.5,Queens
100,45,1.5,Brooklyn
60,40,1.5,Queens
100,250,1.5,Manhattan
92,130,1.5,Manhattan
,37,1.5,Brooklyn
98,350,1.5,Manhattan
91,55,1.5,Queens
100,220,1.5,Manhattan
100,425,1.5,Brooklyn
,145,1.5,Manhattan
70,200,1.5,Manhattan
98,100,1.5,Queens
,120,1.5,Brooklyn
100,130,1.5,Manhattan
98,65,1.5,Brooklyn
90,60,1.5,Brooklyn
,250,1.5,Brooklyn
100,28,1.5,Brooklyn
,28,1.5,Brooklyn
,200,1.5,Brooklyn
91,90,1.5,Brooklyn
,229,1.5,Manhattan
90,60,1.5,Brooklyn
100,150,1.5,Brooklyn
90,80,1.5,Brooklyn
100,140,1.5,Brooklyn
93,94,1.5,Brooklyn
,120,1.5,Manhattan
100,79,1.5,Brooklyn
100,50,1.5,Queens
100,69,1.5,Brooklyn
96,50,1.5,Queens
100,139,1.5,Brooklyn
,55,1.5,Queens
,80,1.5,Queens
95,49,1.5,Brooklyn
100,70,1.5,Brooklyn
,139,1.5,Manhattan
,150,1.5,Manhattan
98,50,1.5,Brooklyn
89,145,1.5,Manhattan
99,200,1.5,Manhattan
100,367,1.5,Manhattan
90,110,1.5,Staten Island
100,14,1.5,Queens
100,110,1.5,Queens
,75,1.5,Brooklyn
91,268,1.5,Manhattan
100,85,1.5,Manhattan
98,60,1.5,Brooklyn
98,120,1.5,Manhattan
100,75,1.5,Brooklyn
,239,1.5,Manhattan
,269,1.5,Manhattan
,239,1.5,Manhattan
,299,1.5,Manhattan
,524,1.5,Manhattan
,514,1.5,Manhattan
,139,1.5,Manhattan
,277,1.5,Manhattan
,352,1.5,Manhattan
,264,1.5,Manhattan
,305,1.5,Manhattan
,271,1.5,Manhattan
,305,1.5,Manhattan
,305,1.5,Manhattan
,313,1.5,Manhattan
85,42,1.5,Queens
100,185,1.5,Manhattan
,164,1.5,Manhattan
100,135,1.5,Manhattan
40,50,1.5,Queens
100,70,1.5,Brooklyn
87,250,1.5,Manhattan
84,147,1.5,Manhattan
,800,1.5,Manhattan
91,100,1.5,Manhattan
88,100,1.5,Manhattan
100,475,1.5,Manhattan
80,35,1.5,Queens
100,30,1.5,Queens
,35,1.5,Queens
100,80,1.5,Queens
100,149,1.5,Manhattan
,98,1.5,Brooklyn
85,95,1.5,Manhattan
100,180,1.5,Manhattan
,403,1.5,Manhattan
,150,1.5,Manhattan
,280,1.5,Brooklyn
40,150,1.5,Manhattan
96,75,1.5,Queens
95,31,1.5,Brooklyn
100,170,1.5,Brooklyn
100,225,1.5,Manhattan
90,500,1.5,Manhattan
100,150,1.5,Manhattan
94,200,1.5,Brooklyn
60,65,1.5,Queens
20,70,1.5,Brooklyn
95,108,1.5,Queens
,300,1.5,Brooklyn
,900,1.5,Bronx
100,150,1.5,Brooklyn
87,33,1.5,Brooklyn
69,33,1.5,Brooklyn
99,320,1.5,Manhattan
,72,1.5,Manhattan
98,70,1.5,Bronx
96,169,1.5,Queens
100,200,1.5,Brooklyn
,130,1.5,Queens
,71,1.5,Bronx
96,150,1.5,Queens
87,45,1.5,Queens
90,200,1.5,Brooklyn
,115,1.5,Manhattan
100,50,1.5,Queens
100,200,1.5,Brooklyn
100,47,1.5,Manhattan
80,369,1.5,Manhattan
80,10000,1.5,Manhattan
50,10000,1.5,Manhattan
100,10000,1.5,Manhattan
,10000,1.5,Manhattan
90,50,1.5,Queens
97,180,1.5,Brooklyn
100,45,1.5,Bronx
95,75,1.5,Bronx
80,150,1.5,Queens
80,350,1.5,Manhattan
80,45,1.5,Queens
100,225,1.5,Brooklyn
96,129,1.5,Manhattan
97,280,1.5,Manhattan
,150,1.5,Manhattan
100,165,1.5,Manhattan
100,100,1.5,Manhattan
100,75,1.5,Queens
88,400,1.5,Manhattan
80,210,1.5,Manhattan
99,50,1.5,Queens
100,85,1.5,Manhattan
100,200,1.5,Brooklyn
100,155,1.5,Brooklyn
100,450,1.5,Manhattan
,150,1.5,Manhattan
100,32,1.5,Brooklyn
98,125,1.5,Queens
,90,1.5,Manhattan
96,150,1.5,Manhattan
60,37,1.5,Manhattan
100,360,1.5,Brooklyn
80,120,1.5,Brooklyn
,150,1.5,Manhattan
100,170,1.5,Brooklyn
90,55,1.5,Bronx
97,60,1.5,Bronx
100,169,1.5,Manhattan
100,120,1.5,Brooklyn
98,80,1.5,Queens
93,89,1.5,Manhattan
84,325,1.5,Manhattan
80,100,1.5,Queens
100,140,1.5,Manhattan
,258,1.5,Manhattan
,1300,1.5,Bronx
100,80,1.5,Brooklyn
94,325,1.5,Manhattan
100,250,1.5,Manhattan
,150,1.5,Queens
100,80,1.5,Brooklyn
85,135,1.5,Manhattan
98,165,1.5,Manhattan
98,200,1.5,Queens
100,195,1.5,Manhattan
100,399,1.5,Manhattan
100,95,1.5,Brooklyn
92,149,1.5,Queens
100,399,1.5,Manhattan
100,499,1.5,Manhattan
100,70,1.5,Bronx
100,399,1.5,Manhattan
,150,1.5,Staten Island
85,55,1.5,Brooklyn
100,399,1.5,Manhattan
95,178,1.5,Manhattan
93,299,1.5,Manhattan
96,148,1.5,Manhattan
95,120,1.5,Manhattan
83,58,1.5,Brooklyn
80,400,1.5,Manhattan
,248,1.5,Manhattan
100,60,1.5,Manhattan
100,160,1.5,Brooklyn
100,120,1.5,Brooklyn
,140,1.5,Brooklyn
,795,1.5,Brooklyn
,243,1.5,Manhattan
84,100,1.5,Bronx
100,180,1.5,Manhattan
100,80,1.5,Brooklyn
100,250,1.5,Brooklyn
100,139,1.5,Manhattan
,58,1.5,Brooklyn
100,99,1.5,Manhattan
93,388,1.5,Manhattan
100,217,1.5,Manhattan
,99,1.5,Queens
,176,1.5,Manhattan
,25,1.5,Staten Island
71,195,1.5,Brooklyn
100,199,1.5,Manhattan
86,30,1.5,Brooklyn
100,55,1.5,Queens
97,114,1.5,Manhattan
100,80,1.5,Queens
90,260,1.5,Brooklyn
96,40,1.5,Queens
99,59,1.5,Brooklyn
100,140,1.5,Queens
92,47,1.5,Manhattan
,60,1.5,Brooklyn
100,95,1.5,Brooklyn
,95,1.5,Brooklyn
80,170,1.5,Queens
100,245,1.5,Manhattan
100,50,1.5,Brooklyn
100,60,1.5,Brooklyn
94,40,1.5,Brooklyn
96,40,1.5,Brooklyn
95,40,1.5,Brooklyn
95,250,1.5,Manhattan
88,64,1.5,Brooklyn
100,89,1.5,Queens
100,88,1.5,Queens
100,90,1.5,Brooklyn
89,90,1.5,Manhattan
92,100,1.5,Manhattan
85,80,1.5,Brooklyn
84,34,1.5,Brooklyn
93,99,1.5,Manhattan
,400,1.5,Brooklyn
,50,1.5,Queens
,185,1.5,Manhattan
92,80,1.5,Brooklyn
100,175,1.5,Manhattan
87,175,1.5,Brooklyn
95,45,1.5,Brooklyn
96,179,1.5,Manhattan
80,85,1.5,Brooklyn
100,55,1.5,Queens
90,170,1.5,Queens
98,50,1.5,Brooklyn
100,80,1.5,Brooklyn
20,55,1.5,Queens
100,235,1.5,Brooklyn
100,71,1.5,Queens
,50,1.5,Brooklyn
,50,1.5,Bronx
93,110,1.5,Manhattan
100,100,1.5,Manhattan
90,65,1.5,Bronx
100,495,1.5,Manhattan
40,110,1.5,Queens
100,125,1.5,Manhattan
100,135,1.5,Manhattan
95,200,1.5,Brooklyn
100,175,1.5,Manhattan
88,90,1.5,Brooklyn
,100,1.5,Manhattan
93,140,1.5,Brooklyn
100,250,1.5,Brooklyn
98,50,1.5,Queens
100,149,1.5,Queens
100,150,1.5,Brooklyn
95,49,1.5,Brooklyn
100,250,1.5,Queens
,149,1.5,Brooklyn
,328,1.5,Manhattan
,328,1.5,Manhattan
,229,1.5,Manhattan
100,229,1.5,Manhattan
95,75,1.5,Queens
,349,1.5,Manhattan
,349,1.5,Manhattan
,349,1.5,Manhattan
100,60,1.5,Brooklyn
100,115,1.5,Brooklyn
95,85,1.5,Manhattan
100,150,1.5,Manhattan
100,200,1.5,Queens
95,400,1.5,Brooklyn
90,60,1.5,Brooklyn
,52,1.5,Queens
,850,1.5,Staten Island
94,90,1.5,Brooklyn
,260,1.5,Manhattan
100,83,1.5,Manhattan
100,70,1.5,Manhattan
,550,1.5,Manhattan
,70,1.5,Brooklyn
,85,1.5,Queens
,470,1.5,Manhattan
100,48,1.5,Brooklyn
,550,1.5,Manhattan
100,550,1.5,Brooklyn
,445,1.5,Manhattan
,360,1.5,Manhattan
100,600,1.5,Manhattan
80,278,1.5,Manhattan
,85,1.5,Brooklyn
60,120,1.5,Manhattan
100,250,1.5,Manhattan
97,130,1.5,Brooklyn
96,171,1.5,Manhattan
80,98,1.5,Brooklyn
93,50,1.5,Brooklyn
100,125,1.5,Manhattan
,100,1.5,Manhattan
20,200,1.5,Manhattan
,100,1.5,Manhattan
90,99,1.5,Brooklyn
,100,1.5,Manhattan
,100,1.5,Manhattan
,75,1.5,Manhattan
97,50,1.5,Queens
100,150,1.5,Manhattan
100,90,1.5,Manhattan
,75,1.5,Manhattan
100,130,1.5,Queens
95,290,1.5,Brooklyn
,10000,1.5,Manhattan
100,200,1.5,Manhattan
99,89,1.5,Staten Island
95,99,1.5,Brooklyn
100,142,1.5,Manhattan
92,150,1.5,Manhattan
80,160,1.5,Manhattan
95,99,1.5,Brooklyn
80,189,1.5,Manhattan
100,170,1.5,Manhattan
100,160,1.5,Brooklyn
,50,1.5,Manhattan
89,80,1.5,Brooklyn
,50,1.5,Manhattan
100,44,1.5,Brooklyn
,50,1.5,Manhattan
96,125,1.5,Brooklyn
,450,1.5,Manhattan
100,20,1.5,Brooklyn
100,195,1.5,Brooklyn
93,160,1.5,Queens
84,199,1.5,Brooklyn
100,150,1.5,Manhattan
100,300,1.5,Brooklyn
96,135,1.5,Manhattan
20,769,1.5,Manhattan
100,100,1.5,Brooklyn
100,75,1.5,Queens
95,160,1.5,Manhattan
100,50,1.5,Bronx
,116,1.5,Brooklyn
92,420,1.5,Manhattan
97,51,1.5,Queens
94,85,1.5,Queens
,150,1.5,Brooklyn
100,247,1.5,Manhattan
89,38,1.5,Brooklyn
,120,1.5,Manhattan
,55,1.5,Brooklyn
,35,1.5,Queens
91,100,1.5,Brooklyn
,350,1.5,Manhattan
100,60,1.5,Brooklyn
,150,1.5,Manhattan
60,100,1.5,Manhattan
96,175,1.5,Manhattan
100,120,1.5,Brooklyn
100,165,1.5,Brooklyn
90,29,1.5,Brooklyn
100,85,1.5,Manhattan
99,194,1.5,Manhattan
,180,1.5,Manhattan
100,52,1.5,Brooklyn
60,43,1.5,Queens
100,110,1.5,Brooklyn
99,70,1.5,Brooklyn
93,100,1.5,Queens
100,180,1.5,Manhattan
,120,1.5,Brooklyn
91,55,1.5,Bronx
100,65,1.5,Brooklyn
,250,1.5,Manhattan
100,220,1.5,Brooklyn
80,85,1.5,Queens
92,50,1.5,Queens
60,50,1.5,Queens
,108,1.5,Queens
80,75,1.5,Brooklyn
98,60,1.5,Brooklyn
96,45,1.5,Queens
95,140,1.5,Queens
93,60,1.5,Queens
,80,1.5,Queens
80,65,1.5,Manhattan
95,280,1.5,Manhattan
80,130,1.5,Brooklyn
95,79,1.5,Manhattan
92,285,1.5,Manhattan
100,37,1.5,Brooklyn
100,110,1.5,Brooklyn
100,149,1.5,Queens
100,120,1.5,Manhattan
,100,1.5,Brooklyn
81,295,1.5,Manhattan
100,33,1.5,Brooklyn
92,45,1.5,Bronx
100,50,1.5,Bronx
100,350,1.5,Manhattan
60,55,1.5,Queens
,225,1.5,Brooklyn
97,220,1.5,Brooklyn
100,50,1.5,Queens
95,40,1.5,Brooklyn
90,126,1.5,Brooklyn
100,110,1.5,Brooklyn
,999,1.5,Manhattan
97,120,1.5,Brooklyn
86,50,1.5,Brooklyn
96,175,1.5,Manhattan
100,110,1.5,Queens
97,149,1.5,Manhattan
,125,1.5,Manhattan
98,45,1.5,Brooklyn
,200,1.5,Manhattan
100,100,1.5,Manhattan
100,120,1.5,Queens
,150,1.5,Manhattan
,85,1.5,Brooklyn
100,59,1.5,Queens
,160,1.5,Manhattan
96,65,1.5,Brooklyn
,99,1.5,Brooklyn
100,500,1.5,Manhattan
100,75,1.5,Queens
,185,1.5,Manhattan
100,85,1.5,Brooklyn
98,79,1.5,Manhattan
90,160,1.5,Manhattan
98,80,1.5,Brooklyn
100,150,1.5,Manhattan
91,70,1.5,Brooklyn
97,125,1.5,Manhattan
92,50,1.5,Brooklyn
100,300,1.5,Manhattan
100,50,1.5,Queens
87,259,1.5,Manhattan
94,90,1.5,Brooklyn
60,120,1.5,Bronx
,50,1.5,Manhattan
90,59,1.5,Queens
,100,1.5,Brooklyn
99,58,1.5,Queens
100,149,1.5,Manhattan
96,50,1.5,Queens
100,120,1.5,Queens
87,100,1.5,Brooklyn
100,80,1.5,Brooklyn
94,30,1.5,Brooklyn
97,65,1.5,Brooklyn
100,159,1.5,Queens
,55,1.5,Brooklyn
100,80,1.5,Brooklyn
100,210,1.5,Manhattan
96,180,1.5,Brooklyn
,300,1.5,Queens
,150,1.5,Manhattan
84,60,1.5,Queens
,140,1.5,Manhattan
100,55,1.5,Brooklyn
100,289,1.5,Brooklyn
100,315,1.5,Brooklyn
92,475,1.5,Manhattan
,1250,1.5,Queens
99,58,1.5,Queens
100,58,1.5,Queens
100,131,1.5,Manhattan
,45,1.5,Brooklyn
,70,1.5,Brooklyn
100,150,1.5,Brooklyn
,2000,1.5,Manhattan
,349,1.5,Manhattan
100,50,1.5,Staten Island
91,55,1.5,Brooklyn
,138,1.5,Brooklyn
,90,1.5,Queens
,107,1.5,Manhattan
100,220,1.5,Manhattan
,356,1.5,Manhattan
,243,1.5,Brooklyn
84,204,1.5,Manhattan
80,125,1.5,Manhattan
80,300,1.5,Manhattan
100,80,1.5,Brooklyn
70,49,1.5,Manhattan
94,204,1.5,Manhattan
96,220,1.5,Manhattan
90,140,1.5,Brooklyn
90,200,1.5,Brooklyn
100,100,1.5,Bronx
,500,1.5,Manhattan
89,399,1.5,Manhattan
100,300,1.5,Manhattan
,150,1.5,Manhattan
,175,1.5,Manhattan
100,79,1.5,Manhattan
93,70,1.5,Brooklyn
98,75,1.5,Brooklyn
80,68,1.5,Manhattan
100,227,1.5,Brooklyn
100,79,1.5,Manhattan
96,80,1.5,Manhattan
100,175,1.5,Queens
94,85,1.5,Bronx
88,80,1.5,Queens
100,90,1.5,Brooklyn
,195,1.5,Manhattan
100,222,1.5,Manhattan
100,85,1.5,Queens
100,175,1.5,Manhattan
100,40,1.5,Brooklyn
,110,1.5,Staten Island
80,70,1.5,Brooklyn
87,300,1.5,Manhattan
98,86,1.5,Queens
100,130,1.5,Manhattan
96,50,1.5,Queens
95,50,1.5,Queens
100,60,1.5,Manhattan
92,125,1.5,Queens
100,299,1.5,Manhattan
100,144,1.5,Manhattan
,75,1.5,Bronx
100,225,1.5,Manhattan
88,98,1.5,Manhattan
100,129,1.5,Manhattan
95,115,1.5,Manhattan
,75,1.5,Manhattan
,73,1.5,Brooklyn
97,134,1.5,Brooklyn
60,199,1.5,Brooklyn
20,58,1.5,Queens
,95,1.5,Brooklyn
93,250,1.5,Manhattan
,55,1.5,Brooklyn
,200,1.5,Brooklyn
97,100,1.5,Queens
97,65,1.5,Brooklyn
,170,1.5,Manhattan
97,86,1.5,Queens
93,55,1.5,Queens
40,65,1.5,Brooklyn
,187,1.5,Manhattan
91,170,1.5,Manhattan
100,150,1.5,Manhattan
98,85,1.5,Brooklyn
100,65,1.5,Brooklyn
100,120,1.5,Brooklyn
100,100,1.5,Queens
,199,1.5,Manhattan
97,130,1.5,Brooklyn
,50,1.5,Brooklyn
100,400,1.5,Manhattan
100,150,1.5,Queens
100,115,1.5,Staten Island
,175,1.5,Brooklyn
100,163,1.5,Bronx
100,59,1.5,Queens
100,200,1.5,Brooklyn
20,100,1.5,Manhattan
100,80,1.5,Brooklyn
100,240,1.5,Brooklyn
86,36,1.5,Queens
100,75,1.5,Brooklyn
100,29,1.5,Brooklyn
100,49,1.5,Brooklyn
100,279,1.5,Manhattan
90,84,1.5,Manhattan
67,49,1.5,Brooklyn
,99,1.5,Brooklyn
,199,1.5,Manhattan
90,50,1.5,Bronx
96,109,1.5,Manhattan
84,55,1.5,Queens
,231,1.5,Manhattan
86,52,1.5,Brooklyn
67,100,1.5,Brooklyn
,229,1.5,Manhattan
87,52,1.5,Brooklyn
90,300,1.5,Brooklyn
88,52,1.5,Brooklyn
,115,1.5,Brooklyn
100,250,1.5,Brooklyn
94,999,1.5,Manhattan
,70,1.5,Manhattan
100,100,1.5,Queens
,64,1.5,Manhattan
100,300,1.5,Manhattan
90,130,1.5,Brooklyn
96,125,1.5,Queens
95,151,1.5,Queens
80,69,1.5,Manhattan
,200,1.5,Bronx
88,187,1.5,Brooklyn
86,187,1.5,Brooklyn
100,170,1.5,Manhattan
80,50,1.5,Queens
,50,1.5,Manhattan
93,300,1.5,Manhattan
100,100,1.5,Queens
96,60,1.5,Brooklyn
80,225,1.5,Bronx
,300,1.5,Brooklyn
100,165,1.5,Queens
97,350,1.5,Manhattan
96,89,1.5,Manhattan
80,85,1.5,Bronx
99,60,1.5,Brooklyn
100,100,1.5,Brooklyn
98,60,1.5,Brooklyn
97,60,1.5,Brooklyn
87,250,1.5,Manhattan
87,215,1.5,Manhattan
98,60,1.5,Bronx
60,159,1.5,Queens
100,99,1.5,Brooklyn
,288,1.5,Queens
63,50,1.5,Brooklyn
83,288,1.5,Queens
100,60,1.5,Queens
100,99,1.5,Queens
,65,1.5,Bronx
,65,1.5,Bronx
100,160,1.5,Manhattan
100,110,1.5,Manhattan
90,40,1.5,Brooklyn
100,80,1.5,Manhattan
91,50,1.5,Queens
82,110,1.5,Brooklyn
90,249,1.5,Manhattan
94,70,1.5,Brooklyn
88,180,1.5,Manhattan
100,100,1.5,Bronx
85,350,1.5,Manhattan
100,450,1.5,Manhattan
80,100,1.5,Brooklyn
100,35,1.5,Brooklyn
100,40,1.5,Brooklyn
87,85,1.5,Queens
98,180,1.5,Brooklyn
,92,1.5,Brooklyn
97,120,1.5,Brooklyn
97,140,1.5,Brooklyn
,65,1.5,Staten Island
96,40,1.5,Brooklyn
99,55,1.5,Manhattan
,400,1.5,Manhattan
60,75,1.5,Brooklyn
98,90,1.5,Brooklyn
100,435,1.5,Manhattan
,84,1.5,Brooklyn
98,53,1.5,Queens
100,310,1.5,Manhattan
97,122,1.5,Manhattan
100,27,1.5,Queens
100,100,1.5,Manhattan
97,1000,1.5,Manhattan
,1000,1.5,Manhattan
,10000,1.5,Manhattan
100,10000,1.5,Manhattan
,1000,1.5,Manhattan
,167,1.5,Manhattan
100,10000,1.5,Manhattan
,1000,1.5,Manhattan
,1000,1.5,Manhattan
96,125,1.5,Queens
90,150,1.5,Manhattan
100,96,1.5,Manhattan
,90,1.5,Brooklyn
100,80,1.5,Brooklyn
100,50,1.5,Brooklyn
,55,1.5,Queens
100,850,1.5,Queens
95,150,1.5,Brooklyn
96,25,1.5,Brooklyn
84,168,1.5,Brooklyn
100,25,1.5,Brooklyn
100,550,1.5,Manhattan
100,300,1.5,Manhattan
,275,1.5,Manhattan
71,200,1.5,Brooklyn
95,80,1.5,Manhattan
,179,1.5,Manhattan
100,140,1.5,Manhattan
,40,1.5,Staten Island
100,145,1.5,Brooklyn
,50,1.5,Manhattan
89,350,1.5,Brooklyn
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
95,320,1.5,Manhattan
100,39,1.5,Brooklyn
98,95,1.5,Manhattan
,580,1.5,Brooklyn
82,43,1.5,Manhattan
100,100,1.5,Queens
84,69,1.5,Queens
95,220,1.5,Brooklyn
60,45,1.5,Queens
100,75,1.5,Manhattan
,46,1.5,Brooklyn
94,135,1.5,Brooklyn
,500,1.5,Brooklyn
92,129,1.5,Manhattan
,75,1.5,Brooklyn
95,299,1.5,Manhattan
,45,1.5,Brooklyn
97,150,1.5,Brooklyn
100,250,1.5,Manhattan
100,94,1.5,Manhattan
94,210,1.5,Manhattan
100,175,1.5,Queens
96,76,1.5,Queens
,175,1.5,Brooklyn
100,105,1.5,Manhattan
,300,1.5,Manhattan
100,199,1.5,Manhattan
100,150,1.5,Brooklyn
,43,1.5,Queens
96,54,1.5,Manhattan
91,165,1.5,Manhattan
97,25,1.5,Brooklyn
100,359,1.5,Manhattan
,98,1.5,Brooklyn
89,49,1.5,Manhattan
100,130,1.5,Brooklyn
80,300,1.5,Manhattan
100,265,1.5,Manhattan
90,200,1.5,Brooklyn
96,80,1.5,Queens
95,50,1.5,Brooklyn
94,249,1.5,Manhattan
60,37,1.5,Queens
100,30,1.5,Queens
95,60,1.5,Manhattan
96,60,1.5,Manhattan
100,222,1.5,Brooklyn
100,85,1.5,Brooklyn
100,90,1.5,Manhattan
,40,1.5,Brooklyn
100,169,1.5,Manhattan
,50,1.5,Brooklyn
60,40,1.5,Brooklyn
80,40,1.5,Brooklyn
,50,1.5,Queens
100,225,1.5,Queens
91,180,1.5,Brooklyn
100,95,1.5,Brooklyn
88,50,1.5,Queens
100,165,1.5,Manhattan
93,145,1.5,Bronx
95,99,1.5,Queens
90,135,1.5,Brooklyn
92,199,1.5,Manhattan
,72,1.5,Queens
100,60,1.5,Brooklyn
100,40,1.5,Brooklyn
,55,1.5,Queens
100,59,1.5,Brooklyn
,100,1.5,Brooklyn
100,80,1.5,Brooklyn
,300,1.5,Manhattan
100,52,1.5,Manhattan
,150,1.5,Manhattan
100,50,1.5,Brooklyn
100,175,1.5,Manhattan
84,65,1.5,Queens
100,180,1.5,Brooklyn
,180,1.5,Manhattan
90,65,1.5,Staten Island
100,80,1.5,Brooklyn
91,139,1.5,Manhattan
93,150,1.5,Brooklyn
99,45,1.5,Queens
93,150,1.5,Brooklyn
93,53,1.5,Brooklyn
93,50,1.5,Brooklyn
100,150,1.5,Manhattan
93,100,1.5,Queens
100,95,1.5,Brooklyn
93,65,1.5,Brooklyn
,50,1.5,Brooklyn
100,200,1.5,Manhattan
95,69,1.5,Manhattan
,75,1.5,Brooklyn
,200,1.5,Queens
100,80,1.5,Brooklyn
100,43,1.5,Brooklyn
,65,1.5,Brooklyn
90,100,1.5,Queens
90,70,1.5,Brooklyn
,150,1.5,Brooklyn
98,60,1.5,Manhattan
96,75,1.5,Brooklyn
,36,1.5,Brooklyn
,35,1.5,Brooklyn
95,210,1.5,Manhattan
99,55,1.5,Queens
80,75,1.5,Queens
89,69,1.5,Manhattan
100,38,1.5,Brooklyn
93,44,1.5,Brooklyn
,70,1.5,Bronx
96,70,1.5,Brooklyn
100,500,1.5,Brooklyn
,10000,1.5,Manhattan
90,51,1.5,Brooklyn
73,25,1.5,Brooklyn
97,35,1.5,Bronx
90,25,1.5,Brooklyn
,311,1.5,Manhattan
,400,1.5,Manhattan
100,128,1.5,Manhattan
,379,1.5,Manhattan
,357,1.5,Manhattan
,42,1.5,Manhattan
93,76,1.5,Brooklyn
80,250,1.5,Manhattan
100,500,1.5,Manhattan
100,250,1.5,Brooklyn
,58,1.5,Brooklyn
92,210,1.5,Manhattan
