income,Daily_price,Size,Area
5250,250,1.5,Brooklyn
945,45,1.5,Brooklyn
923,150,1.5,Queens
3705,325,1.5,Manhattan
1850,99,1.5,Manhattan
6825,325,1.5,Manhattan
237,168,1.5,Brooklyn
528,55,1.5,Brooklyn
108,60,1.5,Manhattan
255,250,1.5,Manhattan
3697,265,1.5,Manhattan
1050,50,1.5,Queens
1050,50,1.5,Brooklyn
850,130,1.5,Brooklyn
3150,150,1.5,Brooklyn
502,70,1.5,Brooklyn
2082,138,1.5,Brooklyn
3171,151,1.5,Manhattan
486,200,1.5,Brooklyn
242,65,1.5,Manhattan
56,55,1.5,Manhattan
2310,110,1.5,Brooklyn
273,350,1.5,Manhattan
1899,150,1.5,Brooklyn
1155,55,1.5,Brooklyn
7245,345,1.5,Brooklyn
1617,77,1.5,Queens
270,125,1.5,Manhattan
238,189,1.5,Brooklyn
157,49,1.5,Bronx
316,95,1.5,Manhattan
12,100,1.5,Manhattan
188,299,1.5,Brooklyn
469,99,1.5,Queens
748,99,1.5,Queens
1890,90,1.5,Brooklyn
1709,94,1.5,Manhattan
1373,80,1.5,Brooklyn
1114,88,1.5,Bronx
2753,250,1.5,Manhattan
239,55,1.5,Brooklyn
2310,110,1.5,Brooklyn
126,200,1.5,Brooklyn
2592,135,1.5,Brooklyn
1470,70,1.5,Brooklyn
265,260,1.5,Brooklyn
459,225,1.5,Manhattan
198,59,1.5,Brooklyn
25,65,1.5,Manhattan
3663,220,1.5,Manhattan
2210,120,1.5,Manhattan
957,65,1.5,Manhattan
446,139,1.5,Manhattan
3654,174,1.5,Manhattan
1261,62,1.5,Brooklyn
321,315,1.5,Manhattan
1555,75,1.5,Manhattan
12,100,1.5,Manhattan
4410,210,1.5,Manhattan
1091,55,1.5,Brooklyn
790,229,1.5,Brooklyn
482,150,1.5,Manhattan
925,129,1.5,Manhattan
159,100,1.5,Manhattan
612,200,1.5,Brooklyn
69,89,1.5,Manhattan
1465,220,1.5,Manhattan
5250,250,1.5,Brooklyn
18,65,1.5,Brooklyn
3150,150,1.5,Manhattan
4061,235,1.5,Brooklyn
2100,100,1.5,Brooklyn
1670,311,1.5,Manhattan
819,39,1.5,Queens
2100,100,1.5,Manhattan
27300,1300,1.5,Manhattan
4410,210,1.5,Manhattan
879,55,1.5,Brooklyn
99,65,1.5,Manhattan
4725,225,1.5,Brooklyn
951,85,1.5,Manhattan
495,500,1.5,Manhattan
122,145,1.5,Brooklyn
224,110,1.5,Brooklyn
324,180,1.5,Manhattan
221,115,1.5,Brooklyn
1451,70,1.5,Queens
219,155,1.5,Brooklyn
2394,114,1.5,Manhattan
231,100,1.5,Brooklyn
2100,100,1.5,Manhattan
2835,135,1.5,Manhattan
2079,99,1.5,Manhattan
446,155,1.5,Manhattan
1785,85,1.5,Manhattan
1024,125,1.5,Manhattan
41,150,1.5,Brooklyn
878,380,1.5,Manhattan
6170,450,1.5,Brooklyn
3045,145,1.5,Brooklyn
10,80,1.5,Queens
4725,225,1.5,Brooklyn
16,40,1.5,Queens
2625,125,1.5,Manhattan
1183,80,1.5,Manhattan
183,55,1.5,Brooklyn
1708,142,1.5,Brooklyn
578,350,1.5,Brooklyn
1728,300,1.5,Brooklyn
176,105,1.5,Brooklyn
200,68,1.5,Brooklyn
439,225,1.5,Brooklyn
1632,185,1.5,Manhattan
275,50,1.5,Brooklyn
614,80,1.5,Manhattan
4200,200,1.5,Brooklyn
888,99,1.5,Manhattan
53,68,1.5,Brooklyn
2142,102,1.5,Brooklyn
2717,295,1.5,Brooklyn
687,199,1.5,Manhattan
678,165,1.5,Manhattan
5250,250,1.5,Brooklyn
255,125,1.5,Queens
3150,150,1.5,Manhattan
4740,500,1.5,Brooklyn
1575,75,1.5,Brooklyn
1026,110,1.5,Manhattan
5943,499,1.5,Manhattan
2520,120,1.5,Queens
732,249,1.5,Brooklyn
2473,120,1.5,Brooklyn
2662,169,1.5,Brooklyn
23,190,1.5,Brooklyn
1155,55,1.5,Manhattan
1316,85,1.5,Brooklyn
6300,300,1.5,Manhattan
1659,79,1.5,Manhattan
2079,99,1.5,Manhattan
416,50,1.5,Manhattan
5489,325,1.5,Brooklyn
173,68,1.5,Staten Island
255,198,1.5,Manhattan
51,100,1.5,Brooklyn
719,175,1.5,Brooklyn
515,130,1.5,Manhattan
1875,209,1.5,Brooklyn
77,150,1.5,Manhattan
189,35,1.5,Manhattan
998,104,1.5,Manhattan
357,175,1.5,Manhattan
10,80,1.5,Manhattan
599,85,1.5,Brooklyn
1512,72,1.5,Manhattan
4620,275,1.5,Queens
635,150,1.5,Manhattan
945,45,1.5,Bronx
357,49,1.5,Brooklyn
7329,349,1.5,Brooklyn
3885,185,1.5,Manhattan
60,96,1.5,Brooklyn
326,160,1.5,Manhattan
792,200,1.5,Manhattan
7056,800,1.5,Brooklyn
7329,349,1.5,Brooklyn
7350,350,1.5,Queens
75,125,1.5,Brooklyn
7350,350,1.5,Brooklyn
563,125,1.5,Brooklyn
3780,180,1.5,Brooklyn
360,200,1.5,Manhattan
2400,250,1.5,Manhattan
416,99,1.5,Brooklyn
168,130,1.5,Manhattan
18,150,1.5,Brooklyn
207,135,1.5,Brooklyn
145,95,1.5,Brooklyn
126,70,1.5,Queens
157,82,1.5,Manhattan
2655,250,1.5,Brooklyn
1890,90,1.5,Manhattan
1575,75,1.5,Queens
178,160,1.5,Brooklyn
95,150,1.5,Brooklyn
79,69,1.5,Queens
3570,170,1.5,Manhattan
1249,375,1.5,Brooklyn
2478,118,1.5,Manhattan
814,135,1.5,Manhattan
4515,250,1.5,Bronx
960,200,1.5,Brooklyn
95,150,1.5,Manhattan
737,50,1.5,Manhattan
345,100,1.5,Manhattan
1018,265,1.5,Manhattan
51,100,1.5,Manhattan
3675,175,1.5,Manhattan
52,37,1.5,Brooklyn
323,250,1.5,Manhattan
4830,230,1.5,Manhattan
1953,93,1.5,Manhattan
388,275,1.5,Brooklyn
689,450,1.5,Brooklyn
1764,140,1.5,Manhattan
432,80,1.5,Brooklyn
199,78,1.5,Queens
6195,295,1.5,Manhattan
3923,280,1.5,Brooklyn
6300,300,1.5,Manhattan
1029,49,1.5,Manhattan
672,175,1.5,Brooklyn
4725,225,1.5,Manhattan
235,230,1.5,Manhattan
703,98,1.5,Brooklyn
773,106,1.5,Manhattan
145,42,1.5,Brooklyn
4095,195,1.5,Manhattan
1535,150,1.5,Queens
1586,170,1.5,Manhattan
1309,217,1.5,Manhattan
3102,185,1.5,Manhattan
148,58,1.5,Manhattan
928,169,1.5,Brooklyn
2142,102,1.5,Manhattan
3465,165,1.5,Manhattan
1998,120,1.5,Queens
2520,120,1.5,Brooklyn
1172,88,1.5,Manhattan
419,110,1.5,Manhattan
54,200,1.5,Brooklyn
195,69,1.5,Brooklyn
1155,55,1.5,Queens
105,135,1.5,Brooklyn
4860,500,1.5,Manhattan
4179,199,1.5,Brooklyn
92,90,1.5,Manhattan
370,160,1.5,Manhattan
1050,50,1.5,Brooklyn
995,210,1.5,Manhattan
1377,399,1.5,Manhattan
2691,300,1.5,Manhattan
130,79,1.5,Brooklyn
2625,125,1.5,Brooklyn
2112,220,1.5,Manhattan
773,121,1.5,Brooklyn
506,152,1.5,Brooklyn
2273,250,1.5,Brooklyn
1167,99,1.5,Manhattan
1848,88,1.5,Manhattan
1481,114,1.5,Brooklyn
752,120,1.5,Brooklyn
3929,295,1.5,Manhattan
11,90,1.5,Brooklyn
1820,197,1.5,Manhattan
1350,90,1.5,Manhattan
917,130,1.5,Manhattan
3990,190,1.5,Manhattan
947,50,1.5,Brooklyn
1098,200,1.5,Manhattan
20,50,1.5,Brooklyn
2151,107,1.5,Manhattan
542,80,1.5,Brooklyn
59,150,1.5,Brooklyn
2415,115,1.5,Brooklyn
3171,151,1.5,Manhattan
484,130,1.5,Brooklyn
3780,180,1.5,Brooklyn
3234,154,1.5,Brooklyn
1679,95,1.5,Brooklyn
1588,79,1.5,Manhattan
1344,64,1.5,Brooklyn
1584,120,1.5,Manhattan
2520,120,1.5,Brooklyn
1575,700,1.5,Manhattan
569,165,1.5,Manhattan
84,165,1.5,Manhattan
90,100,1.5,Manhattan
593,80,1.5,Brooklyn
2058,98,1.5,Manhattan
368,125,1.5,Brooklyn
1050,50,1.5,Brooklyn
691,75,1.5,Manhattan
3255,155,1.5,Brooklyn
1017,150,1.5,Brooklyn
707,92,1.5,Queens
68,75,1.5,Brooklyn
242,69,1.5,Queens
1958,225,1.5,Brooklyn
864,120,1.5,Manhattan
2046,200,1.5,Manhattan
3702,215,1.5,Manhattan
4095,195,1.5,Brooklyn
2777,175,1.5,Brooklyn
82,80,1.5,Brooklyn
13,48,1.5,Brooklyn
784,72,1.5,Brooklyn
3104,199,1.5,Manhattan
150,250,1.5,Brooklyn
596,75,1.5,Manhattan
1890,90,1.5,Manhattan
1992,229,1.5,Manhattan
546,200,1.5,Brooklyn
233,165,1.5,Manhattan
428,140,1.5,Brooklyn
146,54,1.5,Brooklyn
182,75,1.5,Queens
201,110,1.5,Manhattan
3465,165,1.5,Manhattan
1155,55,1.5,Manhattan
1155,55,1.5,Manhattan
189,300,1.5,Manhattan
2566,275,1.5,Manhattan
6762,322,1.5,Manhattan
79,77,1.5,Brooklyn
2674,129,1.5,Brooklyn
324,120,1.5,Brooklyn
480,139,1.5,Manhattan
420,149,1.5,Brooklyn
1766,180,1.5,Brooklyn
1140,100,1.5,Brooklyn
92,180,1.5,Brooklyn
677,106,1.5,Brooklyn
486,200,1.5,Manhattan
1422,259,1.5,Manhattan
2520,120,1.5,Manhattan
2520,120,1.5,Manhattan
128,125,1.5,Brooklyn
873,99,1.5,Queens
928,115,1.5,Brooklyn
4158,198,1.5,Brooklyn
4179,199,1.5,Manhattan
2063,125,1.5,Manhattan
1025,80,1.5,Manhattan
234,130,1.5,Manhattan
490,35,1.5,Brooklyn
864,90,1.5,Brooklyn
110,85,1.5,Brooklyn
983,250,1.5,Brooklyn
2415,115,1.5,Brooklyn
360,200,1.5,Brooklyn
778,48,1.5,Brooklyn
234,65,1.5,Brooklyn
3675,175,1.5,Queens
356,90,1.5,Manhattan
1785,85,1.5,Brooklyn
3150,150,1.5,Manhattan
347,136,1.5,Manhattan
516,400,1.5,Brooklyn
911,125,1.5,Brooklyn
1514,179,1.5,Manhattan
3780,180,1.5,Brooklyn
205,105,1.5,Manhattan
285,250,1.5,Brooklyn
110,99,1.5,Manhattan
425,175,1.5,Manhattan
186,85,1.5,Brooklyn
1680,80,1.5,Manhattan
1869,89,1.5,Queens
351,195,1.5,Manhattan
21000,1000,1.5,Manhattan
1940,220,1.5,Manhattan
3465,165,1.5,Brooklyn
735,35,1.5,Brooklyn
84,165,1.5,Manhattan
2326,209,1.5,Manhattan
67,52,1.5,Queens
98,86,1.5,Staten Island
3360,160,1.5,Manhattan
79,115,1.5,Brooklyn
162,60,1.5,Manhattan
3476,309,1.5,Staten Island
180,200,1.5,Manhattan
84,700,1.5,Manhattan
2520,120,1.5,Brooklyn
1207,65,1.5,Manhattan
1894,263,1.5,Manhattan
2232,200,1.5,Brooklyn
1407,67,1.5,Manhattan
137,350,1.5,Brooklyn
281,71,1.5,Staten Island
9555,455,1.5,Manhattan
2940,140,1.5,Manhattan
1039,65,1.5,Queens
603,100,1.5,Manhattan
1939,275,1.5,Manhattan
196,45,1.5,Brooklyn
74,65,1.5,Brooklyn
818,199,1.5,Brooklyn
1200,234,1.5,Manhattan
230,150,1.5,Manhattan
1365,65,1.5,Manhattan
59,20,1.5,Manhattan
1223,195,1.5,Brooklyn
2835,135,1.5,Manhattan
38,90,1.5,Brooklyn
5250,250,1.5,Manhattan
5944,595,1.5,Manhattan
2289,109,1.5,Manhattan
2532,200,1.5,Brooklyn
378,90,1.5,Manhattan
180,100,1.5,Manhattan
153,85,1.5,Manhattan
313,87,1.5,Manhattan
57,95,1.5,Manhattan
3078,349,1.5,Manhattan
163,99,1.5,Manhattan
1987,160,1.5,Manhattan
7,60,1.5,Brooklyn
516,72,1.5,Brooklyn
438,200,1.5,Brooklyn
1659,79,1.5,Manhattan
3528,197,1.5,Manhattan
1575,75,1.5,Brooklyn
2667,127,1.5,Manhattan
719,110,1.5,Manhattan
686,85,1.5,Manhattan
397,69,1.5,Queens
1680,80,1.5,Manhattan
360,100,1.5,Brooklyn
659,99,1.5,Manhattan
2919,139,1.5,Brooklyn
1576,113,1.5,Manhattan
383,250,1.5,Manhattan
4080,295,1.5,Manhattan
42000,2000,1.5,Manhattan
620,220,1.5,Manhattan
68,75,1.5,Manhattan
1053,100,1.5,Brooklyn
3182,199,1.5,Brooklyn
486,200,1.5,Manhattan
1998,150,1.5,Manhattan
255,105,1.5,Brooklyn
14,50,1.5,Manhattan
506,45,1.5,Brooklyn
2289,109,1.5,Brooklyn
538,42,1.5,Brooklyn
1147,147,1.5,Manhattan
1225,355,1.5,Brooklyn
1680,80,1.5,Brooklyn
2498,250,1.5,Brooklyn
115,60,1.5,Queens
168,130,1.5,Manhattan
482,65,1.5,Manhattan
482,58,1.5,Queens
150,49,1.5,Queens
199,42,1.5,Brooklyn
9,75,1.5,Queens
476,62,1.5,Queens
772,167,1.5,Manhattan
54,105,1.5,Queens
1451,125,1.5,Manhattan
457,54,1.5,Staten Island
1932,92,1.5,Brooklyn
1170,199,1.5,Manhattan
2600,159,1.5,Manhattan
805,65,1.5,Queens
519,52,1.5,Manhattan
2709,129,1.5,Manhattan
804,134,1.5,Manhattan
95,35,1.5,Brooklyn
3008,250,1.5,Manhattan
1337,299,1.5,Manhattan
1659,79,1.5,Queens
1631,119,1.5,Manhattan
2266,179,1.5,Brooklyn
4396,220,1.5,Brooklyn
5250,250,1.5,Brooklyn
3150,150,1.5,Brooklyn
221,199,1.5,Brooklyn
767,120,1.5,Manhattan
11550,550,1.5,Brooklyn
1260,60,1.5,Brooklyn
5445,500,1.5,Brooklyn
2205,105,1.5,Manhattan
2299,134,1.5,Brooklyn
88,68,1.5,Brooklyn
1533,73,1.5,Manhattan
135,150,1.5,Brooklyn
1332,100,1.5,Manhattan
1575,75,1.5,Manhattan
536,120,1.5,Manhattan
1785,85,1.5,Brooklyn
265,69,1.5,Brooklyn
4620,220,1.5,Brooklyn
2069,160,1.5,Brooklyn
770,150,1.5,Brooklyn
1958,150,1.5,Brooklyn
918,900,1.5,Manhattan
238,130,1.5,Manhattan
179,70,1.5,Brooklyn
2488,120,1.5,Queens
1428,68,1.5,Staten Island
525,100,1.5,Brooklyn
19,69,1.5,Brooklyn
8379,399,1.5,Manhattan
341,299,1.5,Manhattan
2058,98,1.5,Manhattan
2163,103,1.5,Brooklyn
1859,175,1.5,Manhattan
434,425,1.5,Manhattan
3442,240,1.5,Manhattan
1428,68,1.5,Staten Island
2476,210,1.5,Brooklyn
3129,149,1.5,Brooklyn
1785,85,1.5,Brooklyn
2365,120,1.5,Queens
1091,120,1.5,Queens
9,75,1.5,Brooklyn
2287,495,1.5,Manhattan
743,69,1.5,Brooklyn
819,39,1.5,Bronx
1680,80,1.5,Brooklyn
60,155,1.5,Brooklyn
188,146,1.5,Brooklyn
361,165,1.5,Brooklyn
303,79,1.5,Manhattan
129,100,1.5,Brooklyn
94,120,1.5,Manhattan
4163,325,1.5,Manhattan
441,150,1.5,Manhattan
1732,144,1.5,Manhattan
1260,60,1.5,Brooklyn
95,350,1.5,Manhattan
77,85,1.5,Brooklyn
948,195,1.5,Manhattan
1815,169,1.5,Manhattan
191,95,1.5,Manhattan
3701,375,1.5,Manhattan
3528,168,1.5,Brooklyn
125,245,1.5,Queens
1887,199,1.5,Brooklyn
4125,199,1.5,Brooklyn
1268,99,1.5,Brooklyn
389,160,1.5,Brooklyn
1365,65,1.5,Brooklyn
783,70,1.5,Manhattan
540,100,1.5,Manhattan
1470,70,1.5,Brooklyn
104,45,1.5,Manhattan
744,200,1.5,Manhattan
548,66,1.5,Brooklyn
2058,98,1.5,Brooklyn
126,140,1.5,Manhattan
1365,65,1.5,Manhattan
3255,155,1.5,Manhattan
5229,249,1.5,Manhattan
133,120,1.5,Manhattan
1102,56,1.5,Brooklyn
1722,82,1.5,Manhattan
169,625,1.5,Staten Island
718,171,1.5,Manhattan
1140,190,1.5,Manhattan
622,64,1.5,Queens
288,120,1.5,Manhattan
4410,210,1.5,Manhattan
399,133,1.5,Manhattan
7350,350,1.5,Manhattan
831,259,1.5,Manhattan
67,97,1.5,Manhattan
2257,199,1.5,Manhattan
204,200,1.5,Manhattan
425,39,1.5,Brooklyn
2100,125,1.5,Manhattan
2264,170,1.5,Manhattan
1982,180,1.5,Manhattan
2625,125,1.5,Brooklyn
589,165,1.5,Manhattan
2520,120,1.5,Manhattan
1076,85,1.5,Manhattan
4620,220,1.5,Brooklyn
57,90,1.5,Brooklyn
2037,97,1.5,Brooklyn
3759,179,1.5,Manhattan
84,108,1.5,Queens
1035,575,1.5,Brooklyn
2499,119,1.5,Manhattan
89,175,1.5,Brooklyn
56,110,1.5,Brooklyn
248,250,1.5,Brooklyn
1677,100,1.5,Brooklyn
330,200,1.5,Manhattan
307,89,1.5,Queens
2916,400,1.5,Manhattan
3129,149,1.5,Brooklyn
1035,95,1.5,Manhattan
2205,105,1.5,Brooklyn
4200,200,1.5,Brooklyn
1140,100,1.5,Manhattan
351,39,1.5,Queens
1029,49,1.5,Bronx
91,55,1.5,Brooklyn
2616,400,1.5,Manhattan
2205,250,1.5,Brooklyn
64,125,1.5,Manhattan
535,110,1.5,Brooklyn
47,175,1.5,Brooklyn
257,50,1.5,Brooklyn
300,250,1.5,Manhattan
1548,155,1.5,Manhattan
394,175,1.5,Manhattan
323,140,1.5,Queens
943,80,1.5,Queens
1227,103,1.5,Brooklyn
918,600,1.5,Manhattan
29,75,1.5,Brooklyn
173,50,1.5,Manhattan
1722,82,1.5,Brooklyn
333,65,1.5,Brooklyn
1577,115,1.5,Brooklyn
3192,175,1.5,Brooklyn
1995,95,1.5,Manhattan
441,55,1.5,Queens
858,100,1.5,Manhattan
576,45,1.5,Brooklyn
265,105,1.5,Manhattan
126,200,1.5,Brooklyn
25,65,1.5,Manhattan
27,100,1.5,Manhattan
4893,233,1.5,Brooklyn
53,195,1.5,Manhattan
298,155,1.5,Brooklyn
5250,250,1.5,Queens
3465,165,1.5,Manhattan
569,120,1.5,Manhattan
798,38,1.5,Bronx
4200,200,1.5,Brooklyn
108,90,1.5,Brooklyn
1785,85,1.5,Manhattan
332,55,1.5,Queens
714,350,1.5,Manhattan
175,91,1.5,Manhattan
120,59,1.5,Manhattan
4620,280,1.5,Manhattan
1449,69,1.5,Queens
2799,235,1.5,Brooklyn
677,110,1.5,Brooklyn
947,157,1.5,Manhattan
1170,150,1.5,Brooklyn
374,75,1.5,Brooklyn
2688,140,1.5,Manhattan
1026,200,1.5,Manhattan
691,45,1.5,Queens
100,145,1.5,Brooklyn
291,95,1.5,Brooklyn
95,75,1.5,Manhattan
121,119,1.5,Brooklyn
3116,259,1.5,Manhattan
3990,190,1.5,Manhattan
569,69,1.5,Manhattan
1470,70,1.5,Queens
177,155,1.5,Brooklyn
3013,149,1.5,Brooklyn
1833,149,1.5,Brooklyn
3360,160,1.5,Manhattan
114,100,1.5,Brooklyn
125,220,1.5,Manhattan
115,225,1.5,Queens
1785,85,1.5,Manhattan
2100,100,1.5,Manhattan
413,135,1.5,Manhattan
2619,225,1.5,Manhattan
225,100,1.5,Manhattan
3547,210,1.5,Manhattan
281,110,1.5,Manhattan
450,195,1.5,Brooklyn
704,95,1.5,Manhattan
806,150,1.5,Manhattan
510,95,1.5,Manhattan
770,295,1.5,Manhattan
1680,80,1.5,Manhattan
765,250,1.5,Manhattan
95,150,1.5,Manhattan
4116,196,1.5,Manhattan
4725,225,1.5,Brooklyn
599,78,1.5,Manhattan
4095,195,1.5,Manhattan
798,70,1.5,Brooklyn
733,220,1.5,Manhattan
4179,199,1.5,Brooklyn
4725,225,1.5,Brooklyn
608,298,1.5,Manhattan
881,65,1.5,Manhattan
155,225,1.5,Manhattan
829,82,1.5,Brooklyn
1722,82,1.5,Manhattan
1260,60,1.5,Queens
235,115,1.5,Brooklyn
225,150,1.5,Manhattan
92,65,1.5,Brooklyn
536,150,1.5,Brooklyn
479,101,1.5,Brooklyn
581,130,1.5,Manhattan
3465,165,1.5,Brooklyn
68,175,1.5,Manhattan
2520,120,1.5,Manhattan
557,116,1.5,Manhattan
1354,192,1.5,Manhattan
306,150,1.5,Brooklyn
83,163,1.5,Brooklyn
235,40,1.5,Brooklyn
573,130,1.5,Brooklyn
1033,158,1.5,Manhattan
1785,85,1.5,Manhattan
420,173,1.5,Manhattan
84,85,1.5,Queens
9765,465,1.5,Manhattan
74,275,1.5,Brooklyn
2094,195,1.5,Manhattan
49,63,1.5,Brooklyn
424,36,1.5,Manhattan
51,130,1.5,Brooklyn
1050,250,1.5,Brooklyn
553,94,1.5,Brooklyn
1050,50,1.5,Brooklyn
3150,150,1.5,Queens
633,45,1.5,Queens
922,45,1.5,Queens
201,79,1.5,Brooklyn
114,200,1.5,Manhattan
10,85,1.5,Manhattan
284,60,1.5,Queens
2377,139,1.5,Manhattan
1995,95,1.5,Manhattan
415,80,1.5,Brooklyn
98,250,1.5,Brooklyn
272,349,1.5,Manhattan
233,165,1.5,Manhattan
732,119,1.5,Brooklyn
302,240,1.5,Manhattan
84,215,1.5,Brooklyn
653,49,1.5,Brooklyn
2510,175,1.5,Brooklyn
3465,165,1.5,Brooklyn
799,99,1.5,Manhattan
504,68,1.5,Brooklyn
3885,185,1.5,Brooklyn
2400,125,1.5,Manhattan
1426,81,1.5,Manhattan
866,199,1.5,Manhattan
15,55,1.5,Brooklyn
2835,135,1.5,Manhattan
72,65,1.5,Brooklyn
960,100,1.5,Manhattan
1269,109,1.5,Brooklyn
1238,71,1.5,Manhattan
3976,290,1.5,Manhattan
735,35,1.5,Manhattan
662,148,1.5,Manhattan
197,57,1.5,Queens
558,150,1.5,Manhattan
675,60,1.5,Manhattan
515,60,1.5,Manhattan
768,40,1.5,Manhattan
353,60,1.5,Manhattan
101,160,1.5,Brooklyn
468,60,1.5,Manhattan
382,65,1.5,Brooklyn
123,121,1.5,Manhattan
1343,89,1.5,Brooklyn
270,225,1.5,Brooklyn
181,99,1.5,Brooklyn
1188,170,1.5,Brooklyn
522,95,1.5,Brooklyn
3759,179,1.5,Manhattan
556,85,1.5,Manhattan
324,65,1.5,Manhattan
1449,69,1.5,Manhattan
166,42,1.5,Brooklyn
80,70,1.5,Brooklyn
535,155,1.5,Brooklyn
3360,160,1.5,Manhattan
243,135,1.5,Brooklyn
151,47,1.5,Staten Island
186,69,1.5,Manhattan
1071,51,1.5,Brooklyn
585,65,1.5,Manhattan
869,70,1.5,Brooklyn
788,150,1.5,Manhattan
475,70,1.5,Brooklyn
248,150,1.5,Brooklyn
1014,130,1.5,Manhattan
1659,79,1.5,Manhattan
478,149,1.5,Manhattan
2520,120,1.5,Brooklyn
68,250,1.5,Manhattan
219,55,1.5,Brooklyn
2079,99,1.5,Manhattan
30,110,1.5,Manhattan
10500,500,1.5,Brooklyn
2964,400,1.5,Queens
5880,280,1.5,Manhattan
82,130,1.5,Manhattan
2016,96,1.5,Brooklyn
331,74,1.5,Queens
630,150,1.5,Brooklyn
510,200,1.5,Brooklyn
686,269,1.5,Manhattan
1680,80,1.5,Manhattan
307,80,1.5,Brooklyn
504,400,1.5,Manhattan
6400,495,1.5,Manhattan
207,85,1.5,Brooklyn
638,85,1.5,Brooklyn
7193,999,1.5,Manhattan
543,109,1.5,Manhattan
1261,149,1.5,Manhattan
576,150,1.5,Manhattan
23,150,1.5,Manhattan
2700,250,1.5,Queens
1680,80,1.5,Manhattan
194,80,1.5,Queens
47,75,1.5,Manhattan
4296,800,1.5,Brooklyn
2730,130,1.5,Brooklyn
5250,250,1.5,Manhattan
878,140,1.5,Brooklyn
3045,145,1.5,Manhattan
169,120,1.5,Brooklyn
216,75,1.5,Brooklyn
23,60,1.5,Brooklyn
557,69,1.5,Brooklyn
6300,300,1.5,Manhattan
2751,131,1.5,Manhattan
137,120,1.5,Brooklyn
588,100,1.5,Manhattan
306,100,1.5,Brooklyn
3990,190,1.5,Manhattan
3360,160,1.5,Manhattan
169,60,1.5,Queens
691,75,1.5,Brooklyn
305,45,1.5,Queens
164,71,1.5,Manhattan
2520,120,1.5,Brooklyn
194,80,1.5,Manhattan
831,100,1.5,Brooklyn
3165,250,1.5,Brooklyn
4152,235,1.5,Manhattan
599,85,1.5,Brooklyn
3045,145,1.5,Brooklyn
1155,55,1.5,Brooklyn
2037,289,1.5,Brooklyn
1944,120,1.5,Manhattan
836,149,1.5,Brooklyn
364,166,1.5,Manhattan
1211,150,1.5,Brooklyn
924,44,1.5,Brooklyn
765,250,1.5,Manhattan
855,100,1.5,Manhattan
1639,178,1.5,Brooklyn
1995,95,1.5,Queens
651,62,1.5,Manhattan
151,99,1.5,Manhattan
420,80,1.5,Manhattan
1814,88,1.5,Manhattan
935,176,1.5,Manhattan
151,62,1.5,Brooklyn
130,51,1.5,Manhattan
1277,249,1.5,Brooklyn
3024,144,1.5,Manhattan
630,30,1.5,Bronx
828,240,1.5,Brooklyn
1181,105,1.5,Manhattan
1871,125,1.5,Manhattan
3570,170,1.5,Brooklyn
212,150,1.5,Manhattan
1504,125,1.5,Manhattan
461,68,1.5,Brooklyn
581,90,1.5,Manhattan
776,50,1.5,Brooklyn
1365,65,1.5,Brooklyn
240,200,1.5,Brooklyn
1266,65,1.5,Brooklyn
104,58,1.5,Brooklyn
33,65,1.5,Manhattan
604,175,1.5,Brooklyn
4200,200,1.5,Manhattan
473,115,1.5,Brooklyn
2831,140,1.5,Brooklyn
318,62,1.5,Brooklyn
1995,95,1.5,Brooklyn
129,100,1.5,Brooklyn
713,108,1.5,Manhattan
1174,62,1.5,Brooklyn
768,200,1.5,Brooklyn
1260,60,1.5,Brooklyn
430,61,1.5,Brooklyn
73,45,1.5,Brooklyn
116,50,1.5,Brooklyn
1427,79,1.5,Brooklyn
2222,140,1.5,Brooklyn
1566,339,1.5,Manhattan
2108,235,1.5,Brooklyn
1084,55,1.5,Queens
1617,77,1.5,Queens
4011,191,1.5,Brooklyn
135,500,1.5,Manhattan
814,60,1.5,Manhattan
1470,70,1.5,Queens
451,295,1.5,Brooklyn
153,100,1.5,Brooklyn
1029,49,1.5,Manhattan
212,150,1.5,Manhattan
2520,120,1.5,Brooklyn
46500,2500,1.5,Manhattan
3675,175,1.5,Manhattan
2247,107,1.5,Brooklyn
1291,98,1.5,Brooklyn
2100,100,1.5,Manhattan
2525,170,1.5,Manhattan
1170,63,1.5,Queens
435,100,1.5,Brooklyn
5775,275,1.5,Brooklyn
1740,400,1.5,Manhattan
1622,169,1.5,Manhattan
162,90,1.5,Brooklyn
207,329,1.5,Brooklyn
1029,49,1.5,Manhattan
1029,49,1.5,Manhattan
968,150,1.5,Brooklyn
1323,105,1.5,Manhattan
481,38,1.5,Brooklyn
2205,105,1.5,Manhattan
330,200,1.5,Manhattan
63,100,1.5,Manhattan
3045,145,1.5,Manhattan
81,51,1.5,Brooklyn
3150,150,1.5,Brooklyn
114,100,1.5,Manhattan
142,225,1.5,Manhattan
2377,265,1.5,Manhattan
995,48,1.5,Brooklyn
782,65,1.5,Brooklyn
1470,70,1.5,Brooklyn
2625,125,1.5,Manhattan
61,157,1.5,Brooklyn
709,145,1.5,Brooklyn
1575,75,1.5,Manhattan
3007,280,1.5,Brooklyn
1118,250,1.5,Brooklyn
5250,250,1.5,Manhattan
744,200,1.5,Manhattan
1305,300,1.5,Manhattan
757,179,1.5,Manhattan
415,79,1.5,Manhattan
1074,77,1.5,Queens
492,35,1.5,Brooklyn
500,30,1.5,Brooklyn
4912,295,1.5,Manhattan
356,150,1.5,Manhattan
