income,review_scores,Size,Area
3705,98,1.5,Manhattan
1850,94,1.5,Manhattan
6825,99,1.5,Manhattan
237,98,1.5,Brooklyn
528,99,1.5,Brooklyn
108,98,1.5,Manhattan
255,97,1.5,Manhattan
3697,98,1.5,Manhattan
1050,99,1.5,Queens
1050,90,1.5,Brooklyn
850,98,1.5,Brooklyn
3150,97,1.5,Brooklyn
502,89,1.5,Brooklyn
2082,94,1.5,Brooklyn
3171,100,1.5,Manhattan
486,98,1.5,Brooklyn
242,95,1.5,Manhattan
56,90,1.5,Manhattan
2310,99,1.5,Brooklyn
273,95,1.5,Manhattan
1899,93,1.5,Brooklyn
1155,95,1.5,Brooklyn
7245,100,1.5,Brooklyn
1617,94,1.5,Queens
270,100,1.5,Manhattan
238,94,1.5,Brooklyn
157,98,1.5,Bronx
316,75,1.5,Manhattan
12,80,1.5,Manhattan
188,80,1.5,Brooklyn
469,89,1.5,Queens
748,83,1.5,Queens
1890,92,1.5,Brooklyn
1709,98,1.5,Manhattan
1373,97,1.5,Brooklyn
1114,95,1.5,Bronx
2753,95,1.5,Manhattan
239,94,1.5,Brooklyn
2310,,1.5,Brooklyn
126,100,1.5,Brooklyn
2592,96,1.5,Brooklyn
1470,90,1.5,Brooklyn
265,100,1.5,Brooklyn
459,97,1.5,Manhattan
198,97,1.5,Brooklyn
25,100,1.5,Manhattan
3663,96,1.5,Manhattan
2210,91,1.5,Manhattan
957,97,1.5,Manhattan
446,89,1.5,Manhattan
3654,92,1.5,Manhattan
1261,93,1.5,Brooklyn
321,90,1.5,Manhattan
1555,93,1.5,Manhattan
12,100,1.5,Manhattan
4410,85,1.5,Manhattan
1091,94,1.5,Brooklyn
790,98,1.5,Brooklyn
482,91,1.5,Manhattan
925,81,1.5,Manhattan
159,89,1.5,Manhattan
612,100,1.5,Brooklyn
69,100,1.5,Manhattan
1465,97,1.5,Manhattan
5250,98,1.5,Brooklyn
18,100,1.5,Brooklyn
3150,,1.5,Manhattan
4061,97,1.5,Brooklyn
2100,97,1.5,Brooklyn
1670,95,1.5,Manhattan
819,93,1.5,Queens
2100,98,1.5,Manhattan
27300,,1.5,Manhattan
4410,91,1.5,Manhattan
879,95,1.5,Brooklyn
99,100,1.5,Manhattan
4725,97,1.5,Brooklyn
951,98,1.5,Manhattan
495,100,1.5,Manhattan
122,84,1.5,Brooklyn
224,97,1.5,Brooklyn
324,98,1.5,Manhattan
221,87,1.5,Brooklyn
1451,92,1.5,Queens
219,94,1.5,Brooklyn
2394,,1.5,Manhattan
231,96,1.5,Brooklyn
2100,94,1.5,Manhattan
2835,93,1.5,Manhattan
2079,91,1.5,Manhattan
446,95,1.5,Manhattan
1785,92,1.5,Manhattan
1024,96,1.5,Manhattan
41,100,1.5,Brooklyn
878,100,1.5,Manhattan
6170,99,1.5,Brooklyn
3045,94,1.5,Brooklyn
10,97,1.5,Queens
4725,99,1.5,Brooklyn
16,,1.5,Queens
2625,89,1.5,Manhattan
1183,79,1.5,Manhattan
183,94,1.5,Brooklyn
1708,97,1.5,Brooklyn
578,100,1.5,Brooklyn
1728,95,1.5,Brooklyn
176,93,1.5,Brooklyn
200,97,1.5,Brooklyn
439,100,1.5,Brooklyn
1632,98,1.5,Manhattan
275,92,1.5,Brooklyn
614,94,1.5,Manhattan
4200,,1.5,Brooklyn
888,90,1.5,Manhattan
53,100,1.5,Brooklyn
2142,96,1.5,Brooklyn
2717,99,1.5,Brooklyn
687,92,1.5,Manhattan
678,90,1.5,Manhattan
5250,97,1.5,Brooklyn
255,97,1.5,Queens
3150,90,1.5,Manhattan
4740,96,1.5,Brooklyn
1575,,1.5,Brooklyn
1026,88,1.5,Manhattan
5943,94,1.5,Manhattan
2520,98,1.5,Queens
732,98,1.5,Brooklyn
2473,100,1.5,Brooklyn
2662,97,1.5,Brooklyn
23,,1.5,Brooklyn
1155,,1.5,Manhattan
1316,99,1.5,Brooklyn
6300,,1.5,Manhattan
1659,99,1.5,Manhattan
2079,90,1.5,Manhattan
416,93,1.5,Manhattan
5489,98,1.5,Brooklyn
173,95,1.5,Staten Island
255,98,1.5,Manhattan
51,100,1.5,Brooklyn
719,93,1.5,Brooklyn
515,99,1.5,Manhattan
1875,95,1.5,Brooklyn
77,100,1.5,Manhattan
189,97,1.5,Manhattan
998,92,1.5,Manhattan
357,100,1.5,Manhattan
10,100,1.5,Manhattan
599,96,1.5,Brooklyn
1512,98,1.5,Manhattan
4620,97,1.5,Queens
635,94,1.5,Manhattan
945,83,1.5,Bronx
357,91,1.5,Brooklyn
7329,96,1.5,Brooklyn
3885,92,1.5,Manhattan
60,,1.5,Brooklyn
326,83,1.5,Manhattan
792,94,1.5,Manhattan
7056,99,1.5,Brooklyn
7329,98,1.5,Brooklyn
7350,89,1.5,Queens
75,100,1.5,Brooklyn
7350,98,1.5,Brooklyn
563,93,1.5,Brooklyn
3780,,1.5,Brooklyn
360,98,1.5,Manhattan
2400,96,1.5,Manhattan
416,100,1.5,Brooklyn
168,90,1.5,Manhattan
18,100,1.5,Brooklyn
207,100,1.5,Brooklyn
145,98,1.5,Brooklyn
126,100,1.5,Queens
157,95,1.5,Manhattan
2655,95,1.5,Brooklyn
1890,96,1.5,Manhattan
1575,95,1.5,Queens
178,100,1.5,Brooklyn
95,98,1.5,Brooklyn
79,95,1.5,Queens
3570,98,1.5,Manhattan
1249,100,1.5,Brooklyn
2478,93,1.5,Manhattan
814,93,1.5,Manhattan
4515,92,1.5,Bronx
960,100,1.5,Brooklyn
95,93,1.5,Manhattan
737,93,1.5,Manhattan
345,94,1.5,Manhattan
1018,96,1.5,Manhattan
51,90,1.5,Manhattan
3675,,1.5,Manhattan
52,100,1.5,Brooklyn
323,93,1.5,Manhattan
4830,97,1.5,Manhattan
1953,96,1.5,Manhattan
388,100,1.5,Brooklyn
689,98,1.5,Brooklyn
1764,86,1.5,Manhattan
432,92,1.5,Brooklyn
199,77,1.5,Queens
6195,95,1.5,Manhattan
3923,97,1.5,Brooklyn
6300,97,1.5,Manhattan
1029,94,1.5,Manhattan
672,94,1.5,Brooklyn
4725,93,1.5,Manhattan
235,100,1.5,Manhattan
703,98,1.5,Brooklyn
773,97,1.5,Manhattan
145,95,1.5,Brooklyn
4095,93,1.5,Manhattan
1535,93,1.5,Queens
1586,97,1.5,Manhattan
1309,94,1.5,Manhattan
3102,97,1.5,Manhattan
148,99,1.5,Manhattan
928,98,1.5,Brooklyn
2142,94,1.5,Manhattan
3465,83,1.5,Manhattan
1998,95,1.5,Queens
2520,,1.5,Brooklyn
1172,93,1.5,Manhattan
419,96,1.5,Manhattan
54,100,1.5,Brooklyn
195,90,1.5,Brooklyn
1155,96,1.5,Queens
105,100,1.5,Brooklyn
4860,95,1.5,Manhattan
4179,,1.5,Brooklyn
92,96,1.5,Manhattan
370,97,1.5,Manhattan
1050,96,1.5,Brooklyn
995,91,1.5,Manhattan
1377,100,1.5,Manhattan
2691,89,1.5,Manhattan
130,93,1.5,Brooklyn
2625,94,1.5,Brooklyn
2112,96,1.5,Manhattan
773,90,1.5,Brooklyn
506,97,1.5,Brooklyn
2273,97,1.5,Brooklyn
1167,97,1.5,Manhattan
1848,92,1.5,Manhattan
1481,98,1.5,Brooklyn
752,87,1.5,Brooklyn
3929,97,1.5,Manhattan
11,100,1.5,Brooklyn
1820,88,1.5,Manhattan
1350,96,1.5,Manhattan
917,98,1.5,Manhattan
3990,96,1.5,Manhattan
947,89,1.5,Brooklyn
1098,98,1.5,Manhattan
20,100,1.5,Brooklyn
2151,93,1.5,Manhattan
542,90,1.5,Brooklyn
59,93,1.5,Brooklyn
2415,100,1.5,Brooklyn
3171,84,1.5,Manhattan
484,100,1.5,Brooklyn
3780,95,1.5,Brooklyn
3234,93,1.5,Brooklyn
1679,90,1.5,Brooklyn
1588,97,1.5,Manhattan
1344,93,1.5,Brooklyn
1584,89,1.5,Manhattan
2520,98,1.5,Brooklyn
1575,100,1.5,Manhattan
569,95,1.5,Manhattan
84,100,1.5,Manhattan
90,97,1.5,Manhattan
593,100,1.5,Brooklyn
2058,96,1.5,Manhattan
368,100,1.5,Brooklyn
1050,98,1.5,Brooklyn
691,98,1.5,Manhattan
3255,92,1.5,Brooklyn
1017,100,1.5,Brooklyn
707,95,1.5,Queens
68,,1.5,Brooklyn
242,98,1.5,Queens
1958,97,1.5,Brooklyn
864,96,1.5,Manhattan
2046,96,1.5,Manhattan
3702,94,1.5,Manhattan
4095,98,1.5,Brooklyn
2777,97,1.5,Brooklyn
82,92,1.5,Brooklyn
13,80,1.5,Brooklyn
784,98,1.5,Brooklyn
3104,95,1.5,Manhattan
150,83,1.5,Brooklyn
596,96,1.5,Manhattan
1890,95,1.5,Manhattan
1992,98,1.5,Manhattan
546,98,1.5,Brooklyn
233,94,1.5,Manhattan
428,91,1.5,Brooklyn
146,92,1.5,Brooklyn
182,96,1.5,Queens
201,93,1.5,Manhattan
3465,91,1.5,Manhattan
1155,89,1.5,Manhattan
1155,90,1.5,Manhattan
189,100,1.5,Manhattan
2566,96,1.5,Manhattan
6762,,1.5,Manhattan
79,100,1.5,Brooklyn
2674,94,1.5,Brooklyn
324,99,1.5,Brooklyn
480,98,1.5,Manhattan
420,93,1.5,Brooklyn
1766,94,1.5,Brooklyn
1140,95,1.5,Brooklyn
92,100,1.5,Brooklyn
677,95,1.5,Brooklyn
486,92,1.5,Manhattan
1422,98,1.5,Manhattan
2520,93,1.5,Manhattan
2520,97,1.5,Manhattan
128,87,1.5,Brooklyn
873,98,1.5,Queens
928,98,1.5,Brooklyn
4158,97,1.5,Brooklyn
4179,94,1.5,Manhattan
2063,94,1.5,Manhattan
1025,95,1.5,Manhattan
234,90,1.5,Manhattan
490,85,1.5,Brooklyn
864,100,1.5,Brooklyn
110,100,1.5,Brooklyn
983,95,1.5,Brooklyn
2415,,1.5,Brooklyn
360,97,1.5,Brooklyn
778,97,1.5,Brooklyn
234,100,1.5,Brooklyn
3675,,1.5,Queens
356,98,1.5,Manhattan
1785,,1.5,Brooklyn
3150,,1.5,Manhattan
347,93,1.5,Manhattan
516,100,1.5,Brooklyn
911,93,1.5,Brooklyn
1514,93,1.5,Manhattan
3780,,1.5,Brooklyn
205,100,1.5,Manhattan
285,100,1.5,Brooklyn
110,95,1.5,Manhattan
425,89,1.5,Manhattan
186,80,1.5,Brooklyn
1680,90,1.5,Manhattan
1869,94,1.5,Queens
351,96,1.5,Manhattan
21000,99,1.5,Manhattan
1940,98,1.5,Manhattan
3465,96,1.5,Brooklyn
735,94,1.5,Brooklyn
84,90,1.5,Manhattan
2326,95,1.5,Manhattan
67,90,1.5,Queens
98,100,1.5,Staten Island
3360,100,1.5,Manhattan
79,100,1.5,Brooklyn
162,97,1.5,Manhattan
3476,98,1.5,Staten Island
180,100,1.5,Manhattan
84,87,1.5,Manhattan
2520,99,1.5,Brooklyn
1207,94,1.5,Manhattan
1894,97,1.5,Manhattan
2232,99,1.5,Brooklyn
1407,96,1.5,Manhattan
137,86,1.5,Brooklyn
281,96,1.5,Staten Island
9555,90,1.5,Manhattan
2940,97,1.5,Manhattan
1039,92,1.5,Queens
603,87,1.5,Manhattan
1939,96,1.5,Manhattan
196,97,1.5,Brooklyn
74,97,1.5,Brooklyn
818,93,1.5,Brooklyn
1200,95,1.5,Manhattan
230,92,1.5,Manhattan
1365,96,1.5,Manhattan
59,85,1.5,Manhattan
1223,91,1.5,Brooklyn
2835,,1.5,Manhattan
38,100,1.5,Brooklyn
5250,,1.5,Manhattan
5944,98,1.5,Manhattan
2289,92,1.5,Manhattan
2532,98,1.5,Brooklyn
378,84,1.5,Manhattan
180,100,1.5,Manhattan
153,100,1.5,Manhattan
313,85,1.5,Manhattan
57,,1.5,Manhattan
3078,95,1.5,Manhattan
163,98,1.5,Manhattan
1987,92,1.5,Manhattan
7,,1.5,Brooklyn
516,96,1.5,Brooklyn
438,100,1.5,Brooklyn
1659,85,1.5,Manhattan
3528,90,1.5,Manhattan
1575,91,1.5,Brooklyn
2667,88,1.5,Manhattan
719,97,1.5,Manhattan
686,94,1.5,Manhattan
397,96,1.5,Queens
1680,,1.5,Manhattan
360,100,1.5,Brooklyn
659,99,1.5,Manhattan
2919,95,1.5,Brooklyn
1576,99,1.5,Manhattan
383,92,1.5,Manhattan
4080,98,1.5,Manhattan
42000,97,1.5,Manhattan
620,100,1.5,Manhattan
68,93,1.5,Manhattan
1053,99,1.5,Brooklyn
3182,88,1.5,Brooklyn
486,100,1.5,Manhattan
1998,98,1.5,Manhattan
255,93,1.5,Brooklyn
14,60,1.5,Manhattan
506,95,1.5,Brooklyn
2289,92,1.5,Brooklyn
538,96,1.5,Brooklyn
1147,91,1.5,Manhattan
1225,95,1.5,Brooklyn
1680,93,1.5,Brooklyn
2498,95,1.5,Brooklyn
115,98,1.5,Queens
168,90,1.5,Manhattan
482,91,1.5,Manhattan
482,80,1.5,Queens
150,78,1.5,Queens
199,84,1.5,Brooklyn
9,,1.5,Queens
476,90,1.5,Queens
772,99,1.5,Manhattan
54,100,1.5,Queens
1451,98,1.5,Manhattan
457,95,1.5,Staten Island
1932,92,1.5,Brooklyn
1170,99,1.5,Manhattan
2600,95,1.5,Manhattan
805,96,1.5,Queens
519,98,1.5,Manhattan
2709,97,1.5,Manhattan
804,100,1.5,Manhattan
95,100,1.5,Brooklyn
3008,94,1.5,Manhattan
1337,91,1.5,Manhattan
1659,98,1.5,Queens
1631,96,1.5,Manhattan
2266,91,1.5,Brooklyn
4396,97,1.5,Brooklyn
5250,96,1.5,Brooklyn
3150,96,1.5,Brooklyn
221,100,1.5,Brooklyn
767,95,1.5,Manhattan
11550,99,1.5,Brooklyn
1260,97,1.5,Brooklyn
5445,98,1.5,Brooklyn
2205,85,1.5,Manhattan
2299,89,1.5,Brooklyn
88,94,1.5,Brooklyn
1533,94,1.5,Manhattan
135,95,1.5,Brooklyn
1332,96,1.5,Manhattan
1575,97,1.5,Manhattan
536,99,1.5,Manhattan
1785,98,1.5,Brooklyn
265,97,1.5,Brooklyn
4620,98,1.5,Brooklyn
2069,97,1.5,Brooklyn
770,94,1.5,Brooklyn
1958,91,1.5,Brooklyn
918,93,1.5,Manhattan
238,96,1.5,Manhattan
179,88,1.5,Brooklyn
2488,95,1.5,Queens
1428,95,1.5,Staten Island
525,95,1.5,Brooklyn
19,100,1.5,Brooklyn
8379,97,1.5,Manhattan
341,94,1.5,Manhattan
2058,90,1.5,Manhattan
2163,,1.5,Brooklyn
1859,96,1.5,Manhattan
434,100,1.5,Manhattan
3442,96,1.5,Manhattan
1428,92,1.5,Staten Island
2476,96,1.5,Brooklyn
3129,95,1.5,Brooklyn
1785,94,1.5,Brooklyn
2365,96,1.5,Queens
1091,90,1.5,Queens
9,100,1.5,Brooklyn
2287,93,1.5,Manhattan
743,99,1.5,Brooklyn
819,90,1.5,Bronx
1680,90,1.5,Brooklyn
60,94,1.5,Brooklyn
188,89,1.5,Brooklyn
361,97,1.5,Brooklyn
303,94,1.5,Manhattan
129,90,1.5,Brooklyn
94,99,1.5,Manhattan
4163,95,1.5,Manhattan
441,98,1.5,Manhattan
1732,94,1.5,Manhattan
1260,,1.5,Brooklyn
95,100,1.5,Manhattan
77,,1.5,Brooklyn
948,98,1.5,Manhattan
1815,90,1.5,Manhattan
191,90,1.5,Manhattan
3701,98,1.5,Manhattan
3528,92,1.5,Brooklyn
125,60,1.5,Queens
1887,95,1.5,Brooklyn
4125,97,1.5,Brooklyn
1268,95,1.5,Brooklyn
389,91,1.5,Brooklyn
1365,94,1.5,Brooklyn
783,92,1.5,Manhattan
540,73,1.5,Manhattan
1470,93,1.5,Brooklyn
104,89,1.5,Manhattan
744,92,1.5,Manhattan
548,93,1.5,Brooklyn
2058,93,1.5,Brooklyn
126,96,1.5,Manhattan
1365,93,1.5,Manhattan
3255,94,1.5,Manhattan
5229,98,1.5,Manhattan
133,88,1.5,Manhattan
1102,83,1.5,Brooklyn
1722,90,1.5,Manhattan
169,100,1.5,Staten Island
718,100,1.5,Manhattan
1140,98,1.5,Manhattan
622,98,1.5,Queens
288,80,1.5,Manhattan
4410,98,1.5,Manhattan
399,100,1.5,Manhattan
7350,88,1.5,Manhattan
831,93,1.5,Manhattan
67,100,1.5,Manhattan
2257,90,1.5,Manhattan
204,87,1.5,Manhattan
425,95,1.5,Brooklyn
2100,98,1.5,Manhattan
2264,95,1.5,Manhattan
1982,97,1.5,Manhattan
2625,97,1.5,Brooklyn
589,99,1.5,Manhattan
2520,97,1.5,Manhattan
1076,97,1.5,Manhattan
4620,93,1.5,Brooklyn
57,100,1.5,Brooklyn
2037,97,1.5,Brooklyn
3759,95,1.5,Manhattan
84,100,1.5,Queens
1035,100,1.5,Brooklyn
2499,87,1.5,Manhattan
89,100,1.5,Brooklyn
56,100,1.5,Brooklyn
248,90,1.5,Brooklyn
1677,93,1.5,Brooklyn
330,94,1.5,Manhattan
307,96,1.5,Queens
2916,98,1.5,Manhattan
3129,95,1.5,Brooklyn
1035,91,1.5,Manhattan
2205,96,1.5,Brooklyn
4200,,1.5,Brooklyn
1140,90,1.5,Manhattan
351,95,1.5,Queens
1029,90,1.5,Bronx
91,96,1.5,Brooklyn
2616,100,1.5,Manhattan
2205,99,1.5,Brooklyn
64,100,1.5,Manhattan
535,95,1.5,Brooklyn
47,100,1.5,Brooklyn
257,95,1.5,Brooklyn
300,97,1.5,Manhattan
1548,94,1.5,Manhattan
394,73,1.5,Manhattan
323,96,1.5,Queens
943,98,1.5,Queens
1227,98,1.5,Brooklyn
918,95,1.5,Manhattan
29,90,1.5,Brooklyn
173,95,1.5,Manhattan
1722,89,1.5,Brooklyn
333,99,1.5,Brooklyn
1577,94,1.5,Brooklyn
3192,97,1.5,Brooklyn
1995,,1.5,Manhattan
441,100,1.5,Queens
858,88,1.5,Manhattan
576,98,1.5,Brooklyn
265,100,1.5,Manhattan
126,100,1.5,Brooklyn
25,100,1.5,Manhattan
27,100,1.5,Manhattan
4893,93,1.5,Brooklyn
53,80,1.5,Manhattan
298,88,1.5,Brooklyn
5250,,1.5,Queens
3465,96,1.5,Manhattan
569,93,1.5,Manhattan
798,88,1.5,Bronx
4200,,1.5,Brooklyn
108,100,1.5,Brooklyn
1785,96,1.5,Manhattan
332,92,1.5,Queens
714,94,1.5,Manhattan
175,100,1.5,Manhattan
120,98,1.5,Manhattan
4620,98,1.5,Manhattan
1449,96,1.5,Queens
2799,95,1.5,Brooklyn
677,98,1.5,Brooklyn
947,95,1.5,Manhattan
1170,93,1.5,Brooklyn
374,90,1.5,Brooklyn
2688,95,1.5,Manhattan
1026,91,1.5,Manhattan
691,86,1.5,Queens
100,100,1.5,Brooklyn
291,94,1.5,Brooklyn
95,90,1.5,Manhattan
121,90,1.5,Brooklyn
3116,95,1.5,Manhattan
3990,94,1.5,Manhattan
569,97,1.5,Manhattan
1470,94,1.5,Queens
177,98,1.5,Brooklyn
3013,96,1.5,Brooklyn
1833,94,1.5,Brooklyn
3360,95,1.5,Manhattan
114,72,1.5,Brooklyn
125,97,1.5,Manhattan
115,80,1.5,Queens
1785,93,1.5,Manhattan
2100,,1.5,Manhattan
413,94,1.5,Manhattan
2619,97,1.5,Manhattan
225,93,1.5,Manhattan
3547,93,1.5,Manhattan
281,87,1.5,Manhattan
450,100,1.5,Brooklyn
704,90,1.5,Manhattan
806,94,1.5,Manhattan
510,90,1.5,Manhattan
770,96,1.5,Manhattan
1680,,1.5,Manhattan
765,100,1.5,Manhattan
95,90,1.5,Manhattan
4116,94,1.5,Manhattan
4725,,1.5,Brooklyn
599,98,1.5,Manhattan
4095,92,1.5,Manhattan
798,93,1.5,Brooklyn
733,92,1.5,Manhattan
4179,89,1.5,Brooklyn
4725,91,1.5,Brooklyn
608,88,1.5,Manhattan
881,91,1.5,Manhattan
155,70,1.5,Manhattan
829,95,1.5,Brooklyn
1722,92,1.5,Manhattan
1260,,1.5,Queens
235,96,1.5,Brooklyn
225,100,1.5,Manhattan
92,95,1.5,Brooklyn
536,99,1.5,Brooklyn
479,94,1.5,Brooklyn
581,91,1.5,Manhattan
3465,,1.5,Brooklyn
68,100,1.5,Manhattan
2520,93,1.5,Manhattan
557,76,1.5,Manhattan
1354,91,1.5,Manhattan
306,100,1.5,Brooklyn
83,87,1.5,Brooklyn
235,99,1.5,Brooklyn
573,84,1.5,Brooklyn
1033,99,1.5,Manhattan
1785,97,1.5,Manhattan
420,91,1.5,Manhattan
84,95,1.5,Queens
9765,94,1.5,Manhattan
74,100,1.5,Brooklyn
2094,96,1.5,Manhattan
49,100,1.5,Brooklyn
424,96,1.5,Manhattan
51,90,1.5,Brooklyn
1050,94,1.5,Brooklyn
553,98,1.5,Brooklyn
1050,100,1.5,Brooklyn
3150,,1.5,Queens
633,87,1.5,Queens
922,86,1.5,Queens
201,100,1.5,Brooklyn
114,100,1.5,Manhattan
10,100,1.5,Manhattan
284,95,1.5,Queens
2377,98,1.5,Manhattan
1995,99,1.5,Manhattan
415,97,1.5,Brooklyn
98,90,1.5,Brooklyn
272,100,1.5,Manhattan
233,94,1.5,Manhattan
732,96,1.5,Brooklyn
302,94,1.5,Manhattan
84,93,1.5,Brooklyn
653,98,1.5,Brooklyn
2510,98,1.5,Brooklyn
3465,97,1.5,Brooklyn
799,98,1.5,Manhattan
504,98,1.5,Brooklyn
3885,99,1.5,Brooklyn
2400,92,1.5,Manhattan
1426,86,1.5,Manhattan
866,96,1.5,Manhattan
15,,1.5,Brooklyn
2835,95,1.5,Manhattan
72,87,1.5,Brooklyn
960,95,1.5,Manhattan
1269,89,1.5,Brooklyn
1238,87,1.5,Manhattan
3976,98,1.5,Manhattan
735,,1.5,Manhattan
662,96,1.5,Manhattan
197,88,1.5,Queens
558,90,1.5,Manhattan
675,89,1.5,Manhattan
515,91,1.5,Manhattan
768,93,1.5,Manhattan
353,91,1.5,Manhattan
101,100,1.5,Brooklyn
468,91,1.5,Manhattan
382,94,1.5,Brooklyn
123,100,1.5,Manhattan
1343,94,1.5,Brooklyn
270,100,1.5,Brooklyn
181,93,1.5,Brooklyn
1188,97,1.5,Brooklyn
522,98,1.5,Brooklyn
3759,99,1.5,Manhattan
556,95,1.5,Manhattan
324,95,1.5,Manhattan
1449,97,1.5,Manhattan
166,92,1.5,Brooklyn
80,97,1.5,Brooklyn
535,97,1.5,Brooklyn
3360,82,1.5,Manhattan
243,93,1.5,Brooklyn
151,96,1.5,Staten Island
186,89,1.5,Manhattan
1071,96,1.5,Brooklyn
585,100,1.5,Manhattan
869,94,1.5,Brooklyn
788,91,1.5,Manhattan
475,91,1.5,Brooklyn
248,96,1.5,Brooklyn
1014,85,1.5,Manhattan
1659,98,1.5,Manhattan
478,87,1.5,Manhattan
2520,,1.5,Brooklyn
68,,1.5,Manhattan
219,93,1.5,Brooklyn
2079,99,1.5,Manhattan
30,100,1.5,Manhattan
10500,,1.5,Brooklyn
2964,99,1.5,Queens
5880,,1.5,Manhattan
82,85,1.5,Manhattan
2016,94,1.5,Brooklyn
331,90,1.5,Queens
630,84,1.5,Brooklyn
510,96,1.5,Brooklyn
686,100,1.5,Manhattan
1680,,1.5,Manhattan
307,90,1.5,Brooklyn
504,83,1.5,Manhattan
6400,97,1.5,Manhattan
207,94,1.5,Brooklyn
638,98,1.5,Brooklyn
7193,94,1.5,Manhattan
543,93,1.5,Manhattan
1261,91,1.5,Manhattan
576,96,1.5,Manhattan
23,80,1.5,Manhattan
2700,94,1.5,Queens
1680,89,1.5,Manhattan
194,94,1.5,Queens
47,65,1.5,Manhattan
4296,98,1.5,Brooklyn
2730,91,1.5,Brooklyn
5250,,1.5,Manhattan
878,99,1.5,Brooklyn
3045,92,1.5,Manhattan
169,95,1.5,Brooklyn
216,64,1.5,Brooklyn
23,90,1.5,Brooklyn
557,95,1.5,Brooklyn
6300,99,1.5,Manhattan
2751,94,1.5,Manhattan
137,97,1.5,Brooklyn
588,95,1.5,Manhattan
306,95,1.5,Brooklyn
3990,,1.5,Manhattan
3360,95,1.5,Manhattan
169,91,1.5,Queens
691,96,1.5,Brooklyn
305,93,1.5,Queens
164,96,1.5,Manhattan
2520,87,1.5,Brooklyn
194,100,1.5,Manhattan
831,88,1.5,Brooklyn
3165,94,1.5,Brooklyn
4152,97,1.5,Manhattan
599,96,1.5,Brooklyn
3045,97,1.5,Brooklyn
1155,,1.5,Brooklyn
2037,90,1.5,Brooklyn
1944,88,1.5,Manhattan
836,91,1.5,Brooklyn
364,97,1.5,Manhattan
1211,90,1.5,Brooklyn
924,99,1.5,Brooklyn
765,99,1.5,Manhattan
855,98,1.5,Manhattan
1639,97,1.5,Brooklyn
1995,,1.5,Queens
651,92,1.5,Manhattan
151,90,1.5,Manhattan
420,99,1.5,Manhattan
1814,95,1.5,Manhattan
935,94,1.5,Manhattan
151,91,1.5,Brooklyn
130,98,1.5,Manhattan
1277,99,1.5,Brooklyn
3024,92,1.5,Manhattan
630,92,1.5,Bronx
828,89,1.5,Brooklyn
1181,94,1.5,Manhattan
1871,94,1.5,Manhattan
3570,96,1.5,Brooklyn
212,100,1.5,Manhattan
1504,98,1.5,Manhattan
461,99,1.5,Brooklyn
581,85,1.5,Manhattan
776,97,1.5,Brooklyn
1365,93,1.5,Brooklyn
240,100,1.5,Brooklyn
1266,92,1.5,Brooklyn
104,90,1.5,Brooklyn
33,90,1.5,Manhattan
604,93,1.5,Brooklyn
4200,,1.5,Manhattan
473,92,1.5,Brooklyn
2831,96,1.5,Brooklyn
318,95,1.5,Brooklyn
1995,94,1.5,Brooklyn
129,100,1.5,Brooklyn
713,98,1.5,Manhattan
1174,91,1.5,Brooklyn
768,100,1.5,Brooklyn
1260,98,1.5,Brooklyn
430,93,1.5,Brooklyn
73,100,1.5,Brooklyn
116,87,1.5,Brooklyn
1427,91,1.5,Brooklyn
2222,94,1.5,Brooklyn
1566,96,1.5,Manhattan
2108,100,1.5,Brooklyn
1084,97,1.5,Queens
1617,94,1.5,Queens
4011,97,1.5,Brooklyn
135,,1.5,Manhattan
814,96,1.5,Manhattan
1470,,1.5,Queens
451,91,1.5,Brooklyn
153,93,1.5,Brooklyn
1029,86,1.5,Manhattan
212,98,1.5,Manhattan
2520,91,1.5,Brooklyn
46500,98,1.5,Manhattan
3675,98,1.5,Manhattan
2247,95,1.5,Brooklyn
1291,95,1.5,Brooklyn
2100,,1.5,Manhattan
2525,95,1.5,Manhattan
1170,98,1.5,Queens
435,91,1.5,Brooklyn
5775,,1.5,Brooklyn
1740,95,1.5,Manhattan
1622,97,1.5,Manhattan
162,80,1.5,Brooklyn
207,100,1.5,Brooklyn
1029,87,1.5,Manhattan
1029,85,1.5,Manhattan
968,95,1.5,Brooklyn
1323,85,1.5,Manhattan
481,93,1.5,Brooklyn
2205,97,1.5,Manhattan
330,100,1.5,Manhattan
63,60,1.5,Manhattan
3045,92,1.5,Manhattan
81,77,1.5,Brooklyn
3150,97,1.5,Brooklyn
114,100,1.5,Manhattan
142,95,1.5,Manhattan
2377,96,1.5,Manhattan
995,95,1.5,Brooklyn
782,93,1.5,Brooklyn
1470,93,1.5,Brooklyn
2625,96,1.5,Manhattan
61,100,1.5,Brooklyn
709,83,1.5,Brooklyn
1575,97,1.5,Manhattan
3007,93,1.5,Brooklyn
1118,94,1.5,Brooklyn
5250,93,1.5,Manhattan
744,92,1.5,Manhattan
1305,95,1.5,Manhattan
757,94,1.5,Manhattan
415,99,1.5,Manhattan
1074,94,1.5,Queens
492,96,1.5,Brooklyn
500,96,1.5,Brooklyn
4912,97,1.5,Manhattan
356,85,1.5,Manhattan
741,91,1.5,Brooklyn
885,94,1.5,Queens
599,93,1.5,Brooklyn
743,97,1.5,Manhattan
840,,1.5,Brooklyn
2499,96,1.5,Manhattan
2625,96,1.5,Brooklyn
