Availability,Daily_price,Size,Area
348,55,1.5,Brooklyn
0,110,1.5,Brooklyn
0,200,1.5,Brooklyn
222,135,1.5,Brooklyn
357,70,1.5,Brooklyn
0,260,1.5,Brooklyn
130,225,1.5,Manhattan
0,59,1.5,Brooklyn
0,65,1.5,Manhattan
80,220,1.5,Manhattan
115,120,1.5,Manhattan
17,65,1.5,Manhattan
0,139,1.5,Manhattan
120,174,1.5,Manhattan
318,62,1.5,Brooklyn
0,315,1.5,Manhattan
35,75,1.5,Manhattan
48,100,1.5,Manhattan
0,210,1.5,Manhattan
304,55,1.5,Brooklyn
357,229,1.5,Brooklyn
0,150,1.5,Manhattan
80,129,1.5,Manhattan
15,100,1.5,Manhattan
61,200,1.5,Brooklyn
0,89,1.5,Manhattan
55,220,1.5,Manhattan
200,250,1.5,Brooklyn
0,65,1.5,Brooklyn
250,150,1.5,Manhattan
133,235,1.5,Brooklyn
212,100,1.5,Brooklyn
0,311,1.5,Manhattan
360,39,1.5,Queens
71,100,1.5,Manhattan
0,1300,1.5,Manhattan
338,210,1.5,Manhattan
177,55,1.5,Brooklyn
0,65,1.5,Manhattan
7,225,1.5,Brooklyn
0,85,1.5,Manhattan
0,500,1.5,Manhattan
0,145,1.5,Brooklyn
365,110,1.5,Brooklyn
0,180,1.5,Manhattan
0,115,1.5,Brooklyn
365,70,1.5,Queens
0,155,1.5,Brooklyn
0,114,1.5,Manhattan
0,100,1.5,Brooklyn
286,100,1.5,Manhattan
207,135,1.5,Manhattan
93,99,1.5,Manhattan
0,155,1.5,Manhattan
258,85,1.5,Manhattan
112,125,1.5,Manhattan
0,150,1.5,Brooklyn
0,380,1.5,Manhattan
16,450,1.5,Brooklyn
274,145,1.5,Brooklyn
334,80,1.5,Queens
209,225,1.5,Brooklyn
17,40,1.5,Queens
257,125,1.5,Manhattan
319,80,1.5,Manhattan
332,55,1.5,Brooklyn
214,142,1.5,Brooklyn
0,350,1.5,Brooklyn
4,300,1.5,Brooklyn
0,105,1.5,Brooklyn
21,68,1.5,Brooklyn
136,225,1.5,Brooklyn
5,185,1.5,Manhattan
0,50,1.5,Brooklyn
0,80,1.5,Manhattan
365,200,1.5,Brooklyn
352,99,1.5,Manhattan
0,68,1.5,Brooklyn
354,102,1.5,Brooklyn
141,295,1.5,Brooklyn
0,199,1.5,Manhattan
256,165,1.5,Manhattan
365,250,1.5,Brooklyn
59,125,1.5,Queens
173,150,1.5,Manhattan
364,500,1.5,Brooklyn
0,75,1.5,Brooklyn
126,110,1.5,Manhattan
49,499,1.5,Manhattan
341,120,1.5,Queens
77,249,1.5,Brooklyn
250,120,1.5,Brooklyn
348,169,1.5,Brooklyn
365,190,1.5,Brooklyn
362,55,1.5,Manhattan
365,85,1.5,Brooklyn
76,300,1.5,Manhattan
281,79,1.5,Manhattan
208,99,1.5,Manhattan
0,50,1.5,Manhattan
306,325,1.5,Brooklyn
88,68,1.5,Staten Island
162,198,1.5,Manhattan
0,100,1.5,Brooklyn
101,175,1.5,Brooklyn
31,130,1.5,Manhattan
165,209,1.5,Brooklyn
12,150,1.5,Manhattan
32,35,1.5,Manhattan
0,104,1.5,Manhattan
0,175,1.5,Manhattan
0,80,1.5,Manhattan
0,85,1.5,Brooklyn
31,72,1.5,Manhattan
341,275,1.5,Queens
88,150,1.5,Manhattan
352,45,1.5,Bronx
338,49,1.5,Brooklyn
363,349,1.5,Brooklyn
292,185,1.5,Manhattan
0,96,1.5,Brooklyn
0,160,1.5,Manhattan
83,200,1.5,Manhattan
85,800,1.5,Brooklyn
296,349,1.5,Brooklyn
254,350,1.5,Queens
363,125,1.5,Brooklyn
119,350,1.5,Brooklyn
40,125,1.5,Brooklyn
365,180,1.5,Brooklyn
238,200,1.5,Manhattan
131,250,1.5,Manhattan
267,99,1.5,Brooklyn
0,130,1.5,Manhattan
0,150,1.5,Brooklyn
35,135,1.5,Brooklyn
0,95,1.5,Brooklyn
0,70,1.5,Queens
324,82,1.5,Manhattan
272,250,1.5,Brooklyn
122,90,1.5,Manhattan
359,75,1.5,Queens
0,160,1.5,Brooklyn
0,150,1.5,Brooklyn
0,69,1.5,Queens
113,170,1.5,Manhattan
0,375,1.5,Brooklyn
38,118,1.5,Manhattan
180,135,1.5,Manhattan
365,250,1.5,Bronx
348,200,1.5,Brooklyn
0,150,1.5,Manhattan
89,50,1.5,Manhattan
0,100,1.5,Manhattan
286,265,1.5,Manhattan
287,100,1.5,Manhattan
0,175,1.5,Manhattan
30,37,1.5,Brooklyn
11,250,1.5,Manhattan
338,230,1.5,Manhattan
0,93,1.5,Manhattan
365,275,1.5,Brooklyn
0,450,1.5,Brooklyn
236,140,1.5,Manhattan
60,80,1.5,Brooklyn
365,78,1.5,Queens
329,295,1.5,Manhattan
133,280,1.5,Brooklyn
248,300,1.5,Manhattan
200,49,1.5,Manhattan
0,175,1.5,Brooklyn
365,225,1.5,Manhattan
0,230,1.5,Manhattan
0,98,1.5,Brooklyn
1,106,1.5,Manhattan
318,42,1.5,Brooklyn
46,195,1.5,Manhattan
365,150,1.5,Queens
63,170,1.5,Manhattan
0,217,1.5,Manhattan
0,185,1.5,Manhattan
0,58,1.5,Manhattan
0,169,1.5,Brooklyn
159,102,1.5,Manhattan
69,165,1.5,Manhattan
263,120,1.5,Queens
0,120,1.5,Brooklyn
18,88,1.5,Manhattan
0,110,1.5,Manhattan
220,200,1.5,Brooklyn
89,69,1.5,Brooklyn
297,55,1.5,Queens
0,135,1.5,Brooklyn
48,500,1.5,Manhattan
365,199,1.5,Brooklyn
0,90,1.5,Manhattan
0,160,1.5,Manhattan
269,50,1.5,Brooklyn
325,210,1.5,Manhattan
0,399,1.5,Manhattan
0,300,1.5,Manhattan
59,79,1.5,Brooklyn
354,125,1.5,Brooklyn
163,220,1.5,Manhattan
0,121,1.5,Brooklyn
365,152,1.5,Brooklyn
4,250,1.5,Brooklyn
53,99,1.5,Manhattan
0,88,1.5,Manhattan
0,114,1.5,Brooklyn
0,120,1.5,Brooklyn
239,295,1.5,Manhattan
0,90,1.5,Brooklyn
0,197,1.5,Manhattan
0,90,1.5,Manhattan
179,130,1.5,Manhattan
73,190,1.5,Manhattan
60,50,1.5,Brooklyn
88,200,1.5,Manhattan
0,50,1.5,Brooklyn
56,107,1.5,Manhattan
136,80,1.5,Brooklyn
0,150,1.5,Brooklyn
202,115,1.5,Brooklyn
299,151,1.5,Manhattan
22,130,1.5,Brooklyn
306,180,1.5,Brooklyn
14,154,1.5,Brooklyn
180,95,1.5,Brooklyn
347,79,1.5,Manhattan
348,64,1.5,Brooklyn
226,120,1.5,Manhattan
97,120,1.5,Brooklyn
88,700,1.5,Manhattan
10,165,1.5,Manhattan
0,165,1.5,Manhattan
0,100,1.5,Manhattan
365,80,1.5,Brooklyn
86,98,1.5,Manhattan
76,125,1.5,Brooklyn
0,50,1.5,Brooklyn
25,75,1.5,Manhattan
46,155,1.5,Brooklyn
1,150,1.5,Brooklyn
123,92,1.5,Queens
0,75,1.5,Brooklyn
242,69,1.5,Queens
348,225,1.5,Brooklyn
0,120,1.5,Manhattan
1,200,1.5,Manhattan
316,215,1.5,Manhattan
295,195,1.5,Brooklyn
46,175,1.5,Brooklyn
317,80,1.5,Brooklyn
0,48,1.5,Brooklyn
365,72,1.5,Brooklyn
311,199,1.5,Manhattan
168,250,1.5,Brooklyn
359,75,1.5,Manhattan
356,90,1.5,Manhattan
256,229,1.5,Manhattan
0,200,1.5,Brooklyn
10,165,1.5,Manhattan
0,140,1.5,Brooklyn
307,54,1.5,Brooklyn
0,75,1.5,Queens
0,110,1.5,Manhattan
107,165,1.5,Manhattan
167,55,1.5,Manhattan
150,55,1.5,Manhattan
0,300,1.5,Manhattan
155,275,1.5,Manhattan
0,322,1.5,Manhattan
67,77,1.5,Brooklyn
261,129,1.5,Brooklyn
0,120,1.5,Brooklyn
1,139,1.5,Manhattan
0,149,1.5,Brooklyn
365,180,1.5,Brooklyn
264,100,1.5,Brooklyn
0,180,1.5,Brooklyn
0,106,1.5,Brooklyn
0,200,1.5,Manhattan
0,259,1.5,Manhattan
40,120,1.5,Manhattan
74,120,1.5,Manhattan
0,125,1.5,Brooklyn
249,99,1.5,Queens
0,115,1.5,Brooklyn
227,198,1.5,Brooklyn
162,199,1.5,Manhattan
133,125,1.5,Manhattan
128,80,1.5,Manhattan
201,130,1.5,Manhattan
329,35,1.5,Brooklyn
0,90,1.5,Brooklyn
0,85,1.5,Brooklyn
50,250,1.5,Brooklyn
0,115,1.5,Brooklyn
243,200,1.5,Brooklyn
207,48,1.5,Brooklyn
323,65,1.5,Brooklyn
0,175,1.5,Queens
352,90,1.5,Manhattan
0,85,1.5,Brooklyn
83,150,1.5,Manhattan
9,136,1.5,Manhattan
56,400,1.5,Brooklyn
55,125,1.5,Brooklyn
27,179,1.5,Manhattan
0,180,1.5,Brooklyn
0,105,1.5,Manhattan
0,250,1.5,Brooklyn
0,99,1.5,Manhattan
0,175,1.5,Manhattan
0,85,1.5,Brooklyn
322,80,1.5,Manhattan
87,89,1.5,Queens
0,195,1.5,Manhattan
365,1000,1.5,Manhattan
215,220,1.5,Manhattan
60,165,1.5,Brooklyn
78,35,1.5,Brooklyn
87,165,1.5,Manhattan
365,209,1.5,Manhattan
0,52,1.5,Queens
4,86,1.5,Staten Island
0,160,1.5,Manhattan
0,115,1.5,Brooklyn
0,60,1.5,Manhattan
263,309,1.5,Staten Island
10,200,1.5,Manhattan
365,700,1.5,Manhattan
240,120,1.5,Brooklyn
76,65,1.5,Manhattan
35,263,1.5,Manhattan
349,200,1.5,Brooklyn
78,67,1.5,Manhattan
365,350,1.5,Brooklyn
364,71,1.5,Staten Island
340,455,1.5,Manhattan
252,140,1.5,Manhattan
365,65,1.5,Queens
0,100,1.5,Manhattan
348,275,1.5,Manhattan
0,45,1.5,Brooklyn
335,65,1.5,Brooklyn
87,199,1.5,Brooklyn
78,234,1.5,Manhattan
0,150,1.5,Manhattan
10,65,1.5,Manhattan
23,20,1.5,Manhattan
107,195,1.5,Brooklyn
342,135,1.5,Manhattan
0,90,1.5,Brooklyn
0,250,1.5,Manhattan
115,595,1.5,Manhattan
218,109,1.5,Manhattan
365,200,1.5,Brooklyn
320,90,1.5,Manhattan
79,100,1.5,Manhattan
364,85,1.5,Manhattan
365,87,1.5,Manhattan
365,95,1.5,Manhattan
353,349,1.5,Manhattan
0,99,1.5,Manhattan
89,160,1.5,Manhattan
0,60,1.5,Brooklyn
359,72,1.5,Brooklyn
0,200,1.5,Brooklyn
305,79,1.5,Manhattan
106,197,1.5,Manhattan
155,75,1.5,Brooklyn
322,127,1.5,Manhattan
365,110,1.5,Manhattan
42,85,1.5,Manhattan
0,69,1.5,Queens
359,80,1.5,Manhattan
365,100,1.5,Brooklyn
53,99,1.5,Manhattan
53,139,1.5,Brooklyn
0,113,1.5,Manhattan
0,250,1.5,Manhattan
3,295,1.5,Manhattan
365,2000,1.5,Manhattan
0,220,1.5,Manhattan
0,75,1.5,Manhattan
164,100,1.5,Brooklyn
0,199,1.5,Brooklyn
0,200,1.5,Manhattan
290,150,1.5,Manhattan
116,105,1.5,Brooklyn
0,50,1.5,Manhattan
183,45,1.5,Brooklyn
0,109,1.5,Brooklyn
1,42,1.5,Brooklyn
351,147,1.5,Manhattan
257,355,1.5,Brooklyn
267,80,1.5,Brooklyn
0,250,1.5,Brooklyn
364,60,1.5,Queens
364,130,1.5,Manhattan
365,65,1.5,Manhattan
365,58,1.5,Queens
0,49,1.5,Queens
364,42,1.5,Brooklyn
0,75,1.5,Queens
176,62,1.5,Queens
0,167,1.5,Manhattan
88,105,1.5,Queens
227,125,1.5,Manhattan
164,54,1.5,Staten Island
350,92,1.5,Brooklyn
0,199,1.5,Manhattan
90,159,1.5,Manhattan
0,65,1.5,Queens
53,52,1.5,Manhattan
0,129,1.5,Manhattan
335,134,1.5,Manhattan
68,35,1.5,Brooklyn
179,250,1.5,Manhattan
342,299,1.5,Manhattan
343,79,1.5,Queens
0,119,1.5,Manhattan
0,179,1.5,Brooklyn
280,220,1.5,Brooklyn
184,250,1.5,Brooklyn
339,150,1.5,Brooklyn
0,199,1.5,Brooklyn
12,120,1.5,Manhattan
254,550,1.5,Brooklyn
205,60,1.5,Brooklyn
0,500,1.5,Brooklyn
213,105,1.5,Manhattan
0,134,1.5,Brooklyn
225,68,1.5,Brooklyn
1,73,1.5,Manhattan
0,150,1.5,Brooklyn
3,100,1.5,Manhattan
29,75,1.5,Manhattan
0,120,1.5,Manhattan
283,85,1.5,Brooklyn
0,69,1.5,Brooklyn
353,220,1.5,Brooklyn
299,160,1.5,Brooklyn
365,150,1.5,Brooklyn
304,150,1.5,Brooklyn
274,900,1.5,Manhattan
0,130,1.5,Manhattan
365,70,1.5,Brooklyn
304,120,1.5,Queens
301,68,1.5,Staten Island
39,100,1.5,Brooklyn
264,69,1.5,Brooklyn
80,399,1.5,Manhattan
360,299,1.5,Manhattan
138,98,1.5,Manhattan
0,103,1.5,Brooklyn
363,175,1.5,Manhattan
0,425,1.5,Manhattan
355,240,1.5,Manhattan
362,68,1.5,Staten Island
209,210,1.5,Brooklyn
266,149,1.5,Brooklyn
64,85,1.5,Brooklyn
302,120,1.5,Queens
330,120,1.5,Queens
0,75,1.5,Brooklyn
29,495,1.5,Manhattan
33,69,1.5,Brooklyn
286,39,1.5,Bronx
87,80,1.5,Brooklyn
40,155,1.5,Brooklyn
108,146,1.5,Brooklyn
30,165,1.5,Brooklyn
364,79,1.5,Manhattan
0,100,1.5,Brooklyn
0,120,1.5,Manhattan
365,325,1.5,Manhattan
225,150,1.5,Manhattan
241,144,1.5,Manhattan
0,60,1.5,Brooklyn
0,350,1.5,Manhattan
225,85,1.5,Brooklyn
0,195,1.5,Manhattan
323,169,1.5,Manhattan
89,95,1.5,Manhattan
351,375,1.5,Manhattan
272,168,1.5,Brooklyn
61,245,1.5,Queens
322,199,1.5,Brooklyn
305,199,1.5,Brooklyn
0,99,1.5,Brooklyn
0,160,1.5,Brooklyn
0,65,1.5,Brooklyn
0,70,1.5,Manhattan
319,100,1.5,Manhattan
354,70,1.5,Brooklyn
12,45,1.5,Manhattan
10,200,1.5,Manhattan
44,66,1.5,Brooklyn
296,98,1.5,Brooklyn
0,140,1.5,Manhattan
352,65,1.5,Manhattan
359,155,1.5,Manhattan
89,249,1.5,Manhattan
0,120,1.5,Manhattan
311,56,1.5,Brooklyn
63,82,1.5,Manhattan
348,625,1.5,Staten Island
365,171,1.5,Manhattan
365,190,1.5,Manhattan
256,64,1.5,Queens
365,120,1.5,Manhattan
0,210,1.5,Manhattan
59,133,1.5,Manhattan
0,350,1.5,Manhattan
0,259,1.5,Manhattan
87,97,1.5,Manhattan
155,199,1.5,Manhattan
16,200,1.5,Manhattan
89,39,1.5,Brooklyn
286,125,1.5,Manhattan
64,170,1.5,Manhattan
309,180,1.5,Manhattan
274,125,1.5,Brooklyn
89,165,1.5,Manhattan
90,120,1.5,Manhattan
24,85,1.5,Manhattan
75,220,1.5,Brooklyn
0,90,1.5,Brooklyn
351,97,1.5,Brooklyn
327,179,1.5,Manhattan
0,108,1.5,Queens
40,575,1.5,Brooklyn
133,119,1.5,Manhattan
0,175,1.5,Brooklyn
0,110,1.5,Brooklyn
0,250,1.5,Brooklyn
0,100,1.5,Brooklyn
256,200,1.5,Manhattan
0,89,1.5,Queens
13,400,1.5,Manhattan
0,149,1.5,Brooklyn
350,95,1.5,Manhattan
267,105,1.5,Brooklyn
40,200,1.5,Brooklyn
365,100,1.5,Manhattan
365,39,1.5,Queens
249,49,1.5,Bronx
0,55,1.5,Brooklyn
139,400,1.5,Manhattan
0,250,1.5,Brooklyn
0,125,1.5,Manhattan
0,110,1.5,Brooklyn
0,175,1.5,Brooklyn
220,50,1.5,Brooklyn
363,250,1.5,Manhattan
292,155,1.5,Manhattan
358,175,1.5,Manhattan
365,140,1.5,Queens
355,80,1.5,Queens
82,103,1.5,Brooklyn
365,600,1.5,Manhattan
0,75,1.5,Brooklyn
17,50,1.5,Manhattan
57,82,1.5,Brooklyn
88,65,1.5,Brooklyn
144,115,1.5,Brooklyn
0,175,1.5,Brooklyn
0,95,1.5,Manhattan
0,55,1.5,Queens
365,100,1.5,Manhattan
311,45,1.5,Brooklyn
0,105,1.5,Manhattan
0,200,1.5,Brooklyn
353,65,1.5,Manhattan
0,100,1.5,Manhattan
219,233,1.5,Brooklyn
0,195,1.5,Manhattan
0,155,1.5,Brooklyn
88,250,1.5,Queens
160,165,1.5,Manhattan
345,120,1.5,Manhattan
318,38,1.5,Bronx
365,200,1.5,Brooklyn
0,90,1.5,Brooklyn
142,85,1.5,Manhattan
347,55,1.5,Queens
0,350,1.5,Manhattan
115,91,1.5,Manhattan
50,59,1.5,Manhattan
202,280,1.5,Manhattan
134,69,1.5,Queens
365,235,1.5,Brooklyn
0,110,1.5,Brooklyn
363,157,1.5,Manhattan
205,150,1.5,Brooklyn
365,75,1.5,Brooklyn
159,140,1.5,Manhattan
361,200,1.5,Manhattan
248,45,1.5,Queens
0,145,1.5,Brooklyn
24,95,1.5,Brooklyn
79,75,1.5,Manhattan
0,119,1.5,Brooklyn
152,259,1.5,Manhattan
131,190,1.5,Manhattan
181,69,1.5,Manhattan
307,70,1.5,Queens
0,155,1.5,Brooklyn
347,149,1.5,Brooklyn
347,149,1.5,Brooklyn
315,160,1.5,Manhattan
74,100,1.5,Brooklyn
3,220,1.5,Manhattan
0,225,1.5,Queens
33,85,1.5,Manhattan
365,100,1.5,Manhattan
0,135,1.5,Manhattan
258,225,1.5,Manhattan
0,100,1.5,Manhattan
347,210,1.5,Manhattan
355,110,1.5,Manhattan
134,195,1.5,Brooklyn
0,95,1.5,Manhattan
123,150,1.5,Manhattan
0,95,1.5,Manhattan
0,295,1.5,Manhattan
0,80,1.5,Manhattan
39,250,1.5,Manhattan
0,150,1.5,Manhattan
338,196,1.5,Manhattan
0,225,1.5,Brooklyn
0,78,1.5,Manhattan
69,195,1.5,Manhattan
0,70,1.5,Brooklyn
0,220,1.5,Manhattan
90,199,1.5,Brooklyn
0,225,1.5,Brooklyn
0,298,1.5,Manhattan
0,65,1.5,Manhattan
195,225,1.5,Manhattan
252,82,1.5,Brooklyn
80,82,1.5,Manhattan
0,60,1.5,Queens
0,115,1.5,Brooklyn
274,150,1.5,Manhattan
0,65,1.5,Brooklyn
6,150,1.5,Brooklyn
0,101,1.5,Brooklyn
13,130,1.5,Manhattan
0,165,1.5,Brooklyn
0,175,1.5,Manhattan
235,120,1.5,Manhattan
348,116,1.5,Manhattan
0,192,1.5,Manhattan
0,150,1.5,Brooklyn
0,163,1.5,Brooklyn
269,40,1.5,Brooklyn
365,130,1.5,Brooklyn
0,158,1.5,Manhattan
103,85,1.5,Manhattan
0,173,1.5,Manhattan
0,85,1.5,Queens
235,465,1.5,Manhattan
0,275,1.5,Brooklyn
170,195,1.5,Manhattan
0,63,1.5,Brooklyn
206,36,1.5,Manhattan
0,130,1.5,Brooklyn
0,250,1.5,Brooklyn
176,94,1.5,Brooklyn
67,50,1.5,Brooklyn
0,150,1.5,Queens
250,45,1.5,Queens
235,45,1.5,Queens
237,79,1.5,Brooklyn
0,200,1.5,Manhattan
365,85,1.5,Manhattan
361,60,1.5,Queens
0,139,1.5,Manhattan
181,95,1.5,Manhattan
0,80,1.5,Brooklyn
0,250,1.5,Brooklyn
0,349,1.5,Manhattan
364,165,1.5,Manhattan
0,119,1.5,Brooklyn
14,240,1.5,Manhattan
365,215,1.5,Brooklyn
175,49,1.5,Brooklyn
80,175,1.5,Brooklyn
104,165,1.5,Brooklyn
43,99,1.5,Manhattan
268,68,1.5,Brooklyn
241,185,1.5,Brooklyn
65,125,1.5,Manhattan
365,81,1.5,Manhattan
72,199,1.5,Manhattan
0,55,1.5,Brooklyn
114,135,1.5,Manhattan
0,65,1.5,Brooklyn
176,100,1.5,Manhattan
344,109,1.5,Brooklyn
19,71,1.5,Manhattan
0,290,1.5,Manhattan
0,35,1.5,Manhattan
43,148,1.5,Manhattan
277,57,1.5,Queens
0,150,1.5,Manhattan
238,60,1.5,Manhattan
228,60,1.5,Manhattan
279,40,1.5,Manhattan
241,60,1.5,Manhattan
102,160,1.5,Brooklyn
253,60,1.5,Manhattan
365,65,1.5,Brooklyn
0,121,1.5,Manhattan
365,89,1.5,Brooklyn
0,225,1.5,Brooklyn
9,99,1.5,Brooklyn
0,170,1.5,Brooklyn
51,95,1.5,Brooklyn
36,179,1.5,Manhattan
222,85,1.5,Manhattan
252,65,1.5,Manhattan
66,69,1.5,Manhattan
0,42,1.5,Brooklyn
0,70,1.5,Brooklyn
163,155,1.5,Brooklyn
77,160,1.5,Manhattan
0,135,1.5,Brooklyn
350,47,1.5,Staten Island
365,69,1.5,Manhattan
44,51,1.5,Brooklyn
221,65,1.5,Manhattan
11,70,1.5,Brooklyn
17,150,1.5,Manhattan
329,70,1.5,Brooklyn
0,150,1.5,Brooklyn
31,130,1.5,Manhattan
169,79,1.5,Manhattan
0,149,1.5,Manhattan
0,120,1.5,Brooklyn
0,250,1.5,Manhattan
0,55,1.5,Brooklyn
127,99,1.5,Manhattan
87,110,1.5,Manhattan
0,500,1.5,Brooklyn
365,400,1.5,Queens
0,280,1.5,Manhattan
0,130,1.5,Manhattan
95,96,1.5,Brooklyn
365,74,1.5,Queens
79,150,1.5,Brooklyn
0,200,1.5,Brooklyn
0,269,1.5,Manhattan
84,80,1.5,Manhattan
0,80,1.5,Brooklyn
365,400,1.5,Manhattan
365,495,1.5,Manhattan
0,85,1.5,Brooklyn
0,85,1.5,Brooklyn
365,999,1.5,Manhattan
1,109,1.5,Manhattan
0,149,1.5,Manhattan
0,150,1.5,Manhattan
0,150,1.5,Manhattan
279,250,1.5,Queens
206,80,1.5,Manhattan
363,80,1.5,Queens
0,75,1.5,Manhattan
364,800,1.5,Brooklyn
247,130,1.5,Brooklyn
0,250,1.5,Manhattan
77,140,1.5,Brooklyn
292,145,1.5,Manhattan
0,120,1.5,Brooklyn
8,75,1.5,Brooklyn
0,60,1.5,Brooklyn
149,69,1.5,Brooklyn
258,300,1.5,Manhattan
68,131,1.5,Manhattan
0,120,1.5,Brooklyn
222,100,1.5,Manhattan
0,100,1.5,Brooklyn
0,190,1.5,Manhattan
233,160,1.5,Manhattan
260,60,1.5,Queens
332,75,1.5,Brooklyn
159,45,1.5,Queens
364,71,1.5,Manhattan
115,120,1.5,Brooklyn
15,80,1.5,Manhattan
26,100,1.5,Brooklyn
0,250,1.5,Brooklyn
2,235,1.5,Manhattan
357,85,1.5,Brooklyn
90,145,1.5,Brooklyn
334,55,1.5,Brooklyn
339,289,1.5,Brooklyn
271,120,1.5,Manhattan
22,149,1.5,Brooklyn
0,166,1.5,Manhattan
337,150,1.5,Brooklyn
350,44,1.5,Brooklyn
9,250,1.5,Manhattan
235,100,1.5,Manhattan
72,178,1.5,Brooklyn
195,95,1.5,Queens
293,62,1.5,Manhattan
0,99,1.5,Manhattan
57,80,1.5,Manhattan
101,88,1.5,Manhattan
0,176,1.5,Manhattan
73,62,1.5,Brooklyn
235,51,1.5,Manhattan
365,249,1.5,Brooklyn
0,144,1.5,Manhattan
219,30,1.5,Bronx
269,240,1.5,Brooklyn
338,105,1.5,Manhattan
149,125,1.5,Manhattan
281,170,1.5,Brooklyn
229,150,1.5,Manhattan
356,125,1.5,Manhattan
363,68,1.5,Brooklyn
256,90,1.5,Manhattan
284,50,1.5,Brooklyn
73,65,1.5,Brooklyn
0,200,1.5,Brooklyn
87,65,1.5,Brooklyn
0,58,1.5,Brooklyn
0,65,1.5,Manhattan
4,175,1.5,Brooklyn
0,200,1.5,Manhattan
365,115,1.5,Brooklyn
157,140,1.5,Brooklyn
57,62,1.5,Brooklyn
316,95,1.5,Brooklyn
0,100,1.5,Brooklyn
250,108,1.5,Manhattan
84,62,1.5,Brooklyn
0,200,1.5,Brooklyn
43,60,1.5,Brooklyn
0,61,1.5,Brooklyn
43,45,1.5,Brooklyn
364,50,1.5,Brooklyn
365,79,1.5,Brooklyn
38,140,1.5,Brooklyn
58,339,1.5,Manhattan
365,235,1.5,Brooklyn
330,55,1.5,Queens
285,77,1.5,Queens
58,191,1.5,Brooklyn
365,500,1.5,Manhattan
87,60,1.5,Manhattan
139,70,1.5,Queens
364,295,1.5,Brooklyn
0,100,1.5,Brooklyn
328,49,1.5,Manhattan
0,150,1.5,Manhattan
176,120,1.5,Brooklyn
89,2500,1.5,Manhattan
365,175,1.5,Manhattan
135,107,1.5,Brooklyn
151,98,1.5,Brooklyn
365,100,1.5,Manhattan
101,170,1.5,Manhattan
173,63,1.5,Queens
82,100,1.5,Brooklyn
0,275,1.5,Brooklyn
365,400,1.5,Manhattan
157,169,1.5,Manhattan
0,90,1.5,Brooklyn
0,329,1.5,Brooklyn
329,49,1.5,Manhattan
315,49,1.5,Manhattan
358,150,1.5,Brooklyn
109,105,1.5,Manhattan
258,38,1.5,Brooklyn
49,105,1.5,Manhattan
6,200,1.5,Manhattan
0,100,1.5,Manhattan
221,145,1.5,Manhattan
41,51,1.5,Brooklyn
339,150,1.5,Brooklyn
71,100,1.5,Manhattan
44,225,1.5,Manhattan
183,265,1.5,Manhattan
14,48,1.5,Brooklyn
207,65,1.5,Brooklyn
0,70,1.5,Brooklyn
147,125,1.5,Manhattan
0,157,1.5,Brooklyn
364,145,1.5,Brooklyn
85,75,1.5,Manhattan
349,280,1.5,Brooklyn
8,250,1.5,Brooklyn
41,250,1.5,Manhattan
364,200,1.5,Manhattan
43,300,1.5,Manhattan
49,179,1.5,Manhattan
225,79,1.5,Manhattan
212,77,1.5,Queens
232,35,1.5,Brooklyn
290,30,1.5,Brooklyn
365,295,1.5,Manhattan
335,150,1.5,Manhattan
266,98,1.5,Brooklyn
0,76,1.5,Queens
3,60,1.5,Brooklyn
90,295,1.5,Manhattan
0,40,1.5,Brooklyn
145,119,1.5,Manhattan
173,125,1.5,Brooklyn
355,195,1.5,Brooklyn
130,85,1.5,Manhattan
218,180,1.5,Brooklyn
140,55,1.5,Manhattan
338,99,1.5,Brooklyn
146,75,1.5,Manhattan
274,85,1.5,Brooklyn
288,75,1.5,Brooklyn
363,53,1.5,Brooklyn
365,150,1.5,Brooklyn
0,99,1.5,Manhattan
89,135,1.5,Brooklyn
14,200,1.5,Manhattan
0,200,1.5,Manhattan
87,100,1.5,Brooklyn
43,134,1.5,Brooklyn
221,100,1.5,Manhattan
287,40,1.5,Brooklyn
83,400,1.5,Brooklyn
258,115,1.5,Queens
362,775,1.5,Manhattan
43,299,1.5,Manhattan
13,79,1.5,Brooklyn
309,189,1.5,Brooklyn
342,100,1.5,Manhattan
339,49,1.5,Brooklyn
13,100,1.5,Bronx
0,165,1.5,Brooklyn
31,87,1.5,Manhattan
198,119,1.5,Brooklyn
0,120,1.5,Brooklyn
0,62,1.5,Brooklyn
349,145,1.5,Brooklyn
192,75,1.5,Manhattan
259,64,1.5,Brooklyn
231,75,1.5,Brooklyn
242,190,1.5,Manhattan
294,98,1.5,Brooklyn
0,150,1.5,Brooklyn
283,99,1.5,Queens
359,100,1.5,Manhattan
0,159,1.5,Manhattan
180,70,1.5,Brooklyn
25,91,1.5,Manhattan
364,325,1.5,Brooklyn
226,149,1.5,Brooklyn
4,170,1.5,Manhattan
232,85,1.5,Queens
365,99,1.5,Manhattan
353,81,1.5,Queens
324,195,1.5,Manhattan
62,88,1.5,Manhattan
0,100,1.5,Manhattan
298,130,1.5,Brooklyn
316,135,1.5,Manhattan
316,75,1.5,Brooklyn
318,100,1.5,Brooklyn
131,165,1.5,Manhattan
365,78,1.5,Queens
0,350,1.5,Brooklyn
358,180,1.5,Queens
42,225,1.5,Brooklyn
177,170,1.5,Manhattan
