Bookings,Daily_price,Size,Area
0.04,67,1.5,Manhattan
0.44,140,1.5,Manhattan
,50,1.5,Brooklyn
6.54,90,1.5,Bronx
10.32,138,1.5,Queens
0.08,96,1.5,Manhattan
4.48,109,1.5,Brooklyn
4.46,135,1.5,Brooklyn
0.26,58,1.5,Queens
0.08,65,1.5,Manhattan
0.08,225,1.5,Manhattan
0.04,130,1.5,Manhattan
,80,1.5,Manhattan
0.08,210,1.5,Brooklyn
1.48,245,1.5,Brooklyn
0.04,175,1.5,Manhattan
0.22,175,1.5,Manhattan
4.14,124,1.5,Manhattan
5.4,124,1.5,Manhattan
0.08,250,1.5,Manhattan
0.12,79,1.5,Brooklyn
,300,1.5,Manhattan
2.46,100,1.5,Queens
2.84,285,1.5,Brooklyn
0.68,110,1.5,Manhattan
,220,1.5,Brooklyn
2.64,200,1.5,Queens
,100,1.5,Manhattan
0.94,150,1.5,Manhattan
,175,1.5,Manhattan
0.3,180,1.5,Manhattan
0.04,150,1.5,Manhattan
0.18,58,1.5,Manhattan
0.26,140,1.5,Manhattan
0.08,80,1.5,Brooklyn
0.18,100,1.5,Manhattan
0.42,200,1.5,Manhattan
0.42,175,1.5,Brooklyn
4.8,250,1.5,Manhattan
1.18,74,1.5,Brooklyn
0.08,60,1.5,Manhattan
0.08,60,1.5,Queens
0.18,150,1.5,Manhattan
0.04,70,1.5,Manhattan
4.58,320,1.5,Manhattan
4.74,108,1.5,Brooklyn
0.12,80,1.5,Manhattan
2.04,60,1.5,Queens
0.22,220,1.5,Brooklyn
1.36,140,1.5,Manhattan
,120,1.5,Brooklyn
,369,1.5,Manhattan
0.14,42,1.5,Manhattan
4.2,120,1.5,Brooklyn
0.46,69,1.5,Manhattan
0.52,85,1.5,Brooklyn
0.04,1100,1.5,Brooklyn
0.12,60,1.5,Brooklyn
0.12,160,1.5,Manhattan
0.04,120,1.5,Manhattan
0.04,180,1.5,Manhattan
0.28,170,1.5,Brooklyn
0.04,39,1.5,Brooklyn
2.08,80,1.5,Brooklyn
,100,1.5,Manhattan
0.52,160,1.5,Brooklyn
5.06,135,1.5,Manhattan
6.24,50,1.5,Manhattan
0.32,145,1.5,Manhattan
,225,1.5,Brooklyn
0.04,100,1.5,Manhattan
6.62,95,1.5,Brooklyn
,115,1.5,Brooklyn
,215,1.5,Manhattan
9.76,105,1.5,Brooklyn
,75,1.5,Manhattan
,150,1.5,Brooklyn
0.46,35,1.5,Brooklyn
0.04,80,1.5,Brooklyn
1.26,120,1.5,Brooklyn
,89,1.5,Queens
0.74,130,1.5,Brooklyn
,122,1.5,Manhattan
1.92,71,1.5,Manhattan
0.2,50,1.5,Brooklyn
6.22,72,1.5,Brooklyn
0.98,50,1.5,Brooklyn
0.08,110,1.5,Brooklyn
0.08,118,1.5,Manhattan
,975,1.5,Manhattan
0.18,75,1.5,Manhattan
7,225,1.5,Manhattan
0.08,70,1.5,Brooklyn
3.34,109,1.5,Bronx
0.34,500,1.5,Brooklyn
5.46,200,1.5,Brooklyn
2.34,42,1.5,Queens
0.12,350,1.5,Manhattan
2.48,160,1.5,Manhattan
,164,1.5,Brooklyn
0.42,150,1.5,Brooklyn
,100,1.5,Manhattan
0.3,120,1.5,Brooklyn
0.58,73,1.5,Manhattan
,200,1.5,Manhattan
0.12,140,1.5,Brooklyn
0.16,125,1.5,Brooklyn
,109,1.5,Brooklyn
0.34,140,1.5,Queens
0.88,48,1.5,Brooklyn
0.26,110,1.5,Brooklyn
,135,1.5,Brooklyn
,335,1.5,Manhattan
,50,1.5,Manhattan
0.58,400,1.5,Manhattan
2.74,165,1.5,Manhattan
0.04,70,1.5,Brooklyn
0.34,52,1.5,Queens
0.12,385,1.5,Manhattan
0.04,45,1.5,Brooklyn
3.3,275,1.5,Brooklyn
10.02,135,1.5,Manhattan
,110,1.5,Manhattan
0.18,350,1.5,Brooklyn
0.94,100,1.5,Brooklyn
0.14,100,1.5,Queens
0.08,135,1.5,Brooklyn
0.54,115,1.5,Manhattan
0.08,150,1.5,Brooklyn
0.12,60,1.5,Manhattan
3.46,99,1.5,Brooklyn
4.28,180,1.5,Manhattan
0.4,95,1.5,Brooklyn
9.18,60,1.5,Brooklyn
0.08,100,1.5,Queens
1,250,1.5,Manhattan
,200,1.5,Manhattan
,150,1.5,Brooklyn
0.52,200,1.5,Brooklyn
0.12,145,1.5,Brooklyn
2.26,300,1.5,Brooklyn
0.34,120,1.5,Brooklyn
0.66,400,1.5,Manhattan
0.54,83,1.5,Brooklyn
4.8,1245,1.5,Manhattan
,50,1.5,Brooklyn
3.02,120,1.5,Manhattan
0.12,65,1.5,Brooklyn
0.08,45,1.5,Brooklyn
,115,1.5,Brooklyn
3.4,65,1.5,Manhattan
0.4,100,1.5,Brooklyn
1.16,280,1.5,Brooklyn
,65,1.5,Brooklyn
0.34,150,1.5,Brooklyn
0.7,250,1.5,Manhattan
0.14,250,1.5,Manhattan
15.5,65,1.5,Brooklyn
0.16,130,1.5,Queens
0.9,375,1.5,Manhattan
2.44,48,1.5,Brooklyn
0.08,80,1.5,Brooklyn
6.18,110,1.5,Manhattan
0.52,72,1.5,Manhattan
0.58,49,1.5,Brooklyn
0.12,250,1.5,Manhattan
5.46,120,1.5,Manhattan
6.94,240,1.5,Brooklyn
0.08,77,1.5,Manhattan
,65,1.5,Manhattan
0.64,185,1.5,Manhattan
0.08,100,1.5,Manhattan
0.04,50,1.5,Brooklyn
0.04,50,1.5,Brooklyn
0.12,87,1.5,Brooklyn
0.24,30,1.5,Brooklyn
0.42,65,1.5,Manhattan
2.84,109,1.5,Manhattan
,150,1.5,Manhattan
1.44,152,1.5,Manhattan
,160,1.5,Brooklyn
1.22,150,1.5,Brooklyn
1.18,350,1.5,Manhattan
,500,1.5,Manhattan
0.16,60,1.5,Brooklyn
0.04,150,1.5,Brooklyn
6.84,119,1.5,Brooklyn
0.12,74,1.5,Manhattan
0.14,250,1.5,Manhattan
0.82,250,1.5,Manhattan
0.14,130,1.5,Manhattan
,200,1.5,Manhattan
1.1,163,1.5,Manhattan
0.1,125,1.5,Brooklyn
0.26,149,1.5,Brooklyn
2.62,135,1.5,Brooklyn
0.12,129,1.5,Manhattan
6.6,87,1.5,Queens
0.08,55,1.5,Brooklyn
2.7,54,1.5,Brooklyn
0.22,110,1.5,Manhattan
0.12,250,1.5,Brooklyn
0.56,150,1.5,Manhattan
,150,1.5,Manhattan
0.04,40,1.5,Brooklyn
1.2,295,1.5,Manhattan
0.3,400,1.5,Brooklyn
12.5,79,1.5,Brooklyn
12.48,69,1.5,Brooklyn
11.92,79,1.5,Brooklyn
1.9,147,1.5,Manhattan
12.62,79,1.5,Brooklyn
13.82,69,1.5,Brooklyn
3.06,70,1.5,Brooklyn
5.12,119,1.5,Brooklyn
6.08,49,1.5,Brooklyn
3.3,132,1.5,Brooklyn
0.3,155,1.5,Brooklyn
,150,1.5,Brooklyn
0.38,179,1.5,Manhattan
1,120,1.5,Brooklyn
0.34,40,1.5,Brooklyn
,90,1.5,Brooklyn
0.82,80,1.5,Manhattan
5.26,999,1.5,Brooklyn
0.08,85,1.5,Brooklyn
0.04,75,1.5,Brooklyn
3,59,1.5,Manhattan
0.08,45,1.5,Brooklyn
3.36,350,1.5,Manhattan
2.54,395,1.5,Brooklyn
,200,1.5,Brooklyn
2.28,180,1.5,Manhattan
0.08,46,1.5,Brooklyn
,203,1.5,Manhattan
0.18,189,1.5,Manhattan
5.08,199,1.5,Queens
0.52,39,1.5,Manhattan
,57,1.5,Manhattan
0.04,65,1.5,Brooklyn
,35,1.5,Manhattan
0.82,140,1.5,Brooklyn
0.32,65,1.5,Brooklyn
0.04,118,1.5,Manhattan
6.02,250,1.5,Manhattan
0.38,155,1.5,Manhattan
10.36,85,1.5,Brooklyn
0.08,168,1.5,Manhattan
0.38,110,1.5,Brooklyn
0.08,125,1.5,Brooklyn
0.12,125,1.5,Brooklyn
1.3,148,1.5,Brooklyn
0.06,115,1.5,Manhattan
0.6,130,1.5,Manhattan
0.04,64,1.5,Brooklyn
3.74,165,1.5,Manhattan
1.5,70,1.5,Brooklyn
2.78,100,1.5,Queens
0.08,225,1.5,Manhattan
0.6,70,1.5,Queens
0.08,60,1.5,Brooklyn
0.08,120,1.5,Brooklyn
0.14,50,1.5,Brooklyn
5.08,75,1.5,Queens
4.62,75,1.5,Queens
0.48,37,1.5,Queens
0.54,225,1.5,Manhattan
0.08,250,1.5,Manhattan
4,125,1.5,Brooklyn
0.12,170,1.5,Manhattan
3.36,110,1.5,Manhattan
,299,1.5,Manhattan
0.56,105,1.5,Manhattan
0.14,50,1.5,Brooklyn
2.76,205,1.5,Manhattan
,45,1.5,Manhattan
0.04,49,1.5,Brooklyn
,88,1.5,Manhattan
0.18,129,1.5,Manhattan
0.08,165,1.5,Manhattan
4.28,97,1.5,Brooklyn
0.3,49,1.5,Manhattan
2.92,250,1.5,Manhattan
0.14,52,1.5,Queens
0.04,280,1.5,Brooklyn
,30,1.5,Brooklyn
,350,1.5,Manhattan
0.2,62,1.5,Manhattan
,195,1.5,Manhattan
0.22,129,1.5,Manhattan
0.42,175,1.5,Brooklyn
0.52,90,1.5,Brooklyn
0.04,77,1.5,Brooklyn
2.24,120,1.5,Brooklyn
0.18,90,1.5,Brooklyn
0.04,180,1.5,Brooklyn
1.74,100,1.5,Brooklyn
7.34,149,1.5,Manhattan
0.18,89,1.5,Manhattan
0.12,200,1.5,Manhattan
0.2,72,1.5,Manhattan
,250,1.5,Manhattan
0.22,165,1.5,Manhattan
,90,1.5,Brooklyn
0.3,90,1.5,Manhattan
0.12,120,1.5,Manhattan
,100,1.5,Manhattan
,120,1.5,Manhattan
5.66,159,1.5,Manhattan
0.7,70,1.5,Brooklyn
0.16,80,1.5,Brooklyn
0.12,250,1.5,Manhattan
0.12,89,1.5,Brooklyn
0.08,115,1.5,Queens
0.48,150,1.5,Manhattan
5.54,165,1.5,Brooklyn
22.64,46,1.5,Queens
1.48,50,1.5,Queens
0.04,100,1.5,Manhattan
0.04,100,1.5,Queens
0.04,81,1.5,Brooklyn
4.86,150,1.5,Manhattan
0.12,60,1.5,Manhattan
,180,1.5,Manhattan
6.3,239,1.5,Brooklyn
0.62,70,1.5,Brooklyn
0.26,45,1.5,Brooklyn
4.96,200,1.5,Manhattan
0.04,45,1.5,Manhattan
,300,1.5,Brooklyn
0.2,110,1.5,Brooklyn
,65,1.5,Brooklyn
2.04,250,1.5,Manhattan
0.08,120,1.5,Manhattan
0.14,249,1.5,Manhattan
0.08,80,1.5,Brooklyn
0.7,124,1.5,Manhattan
0.08,175,1.5,Brooklyn
,44,1.5,Brooklyn
,60,1.5,Brooklyn
5.02,115,1.5,Manhattan
0.42,99,1.5,Brooklyn
0.12,75,1.5,Queens
1.76,149,1.5,Brooklyn
0.12,140,1.5,Manhattan
,75,1.5,Manhattan
,132,1.5,Queens
1,150,1.5,Manhattan
,500,1.5,Manhattan
0.42,150,1.5,Manhattan
0.34,49,1.5,Brooklyn
0.08,110,1.5,Brooklyn
0.06,65,1.5,Manhattan
0.04,190,1.5,Brooklyn
0.04,125,1.5,Manhattan
0.9,92,1.5,Manhattan
0.62,100,1.5,Brooklyn
1,36,1.5,Brooklyn
0.36,325,1.5,Brooklyn
0.12,120,1.5,Manhattan
0.04,60,1.5,Brooklyn
0.04,220,1.5,Manhattan
6.62,180,1.5,Manhattan
,155,1.5,Manhattan
,120,1.5,Brooklyn
8.86,60,1.5,Brooklyn
,80,1.5,Brooklyn
0.04,45,1.5,Brooklyn
0.04,40,1.5,Queens
0.26,95,1.5,Brooklyn
,200,1.5,Brooklyn
1.3,72,1.5,Manhattan
10.74,70,1.5,Brooklyn
0.9,199,1.5,Brooklyn
6.2,65,1.5,Manhattan
0.2,190,1.5,Manhattan
6,200,1.5,Manhattan
1.54,75,1.5,Brooklyn
1.3,125,1.5,Brooklyn
3.42,120,1.5,Brooklyn
0.34,180,1.5,Brooklyn
0.08,125,1.5,Manhattan
,225,1.5,Manhattan
,96,1.5,Brooklyn
0.16,55,1.5,Brooklyn
,45,1.5,Brooklyn
0.08,140,1.5,Queens
0.2,160,1.5,Manhattan
0.04,77,1.5,Brooklyn
0.04,90,1.5,Brooklyn
0.04,208,1.5,Manhattan
2.7,215,1.5,Manhattan
0.94,100,1.5,Manhattan
0.34,40,1.5,Manhattan
3.6,75,1.5,Queens
4,325,1.5,Bronx
8.74,98,1.5,Brooklyn
,109,1.5,Manhattan
0.48,69,1.5,Brooklyn
0.04,80,1.5,Queens
,80,1.5,Brooklyn
1.78,30,1.5,Brooklyn
2.82,70,1.5,Brooklyn
4.44,194,1.5,Manhattan
3.98,90,1.5,Manhattan
3.1,30,1.5,Brooklyn
3,85,1.5,Brooklyn
1.98,250,1.5,Manhattan
0.14,429,1.5,Staten Island
7.44,42,1.5,Manhattan
0.04,200,1.5,Brooklyn
0.14,50,1.5,Brooklyn
0.04,100,1.5,Brooklyn
3.8,100,1.5,Brooklyn
1.08,70,1.5,Brooklyn
3.04,240,1.5,Manhattan
0.08,135,1.5,Manhattan
0.12,135,1.5,Manhattan
0.5,150,1.5,Manhattan
3.62,139,1.5,Brooklyn
0.08,38,1.5,Brooklyn
2.46,100,1.5,Brooklyn
,75,1.5,Queens
0.22,170,1.5,Queens
5.48,169,1.5,Manhattan
2.32,30,1.5,Brooklyn
3.16,30,1.5,Brooklyn
0.48,75,1.5,Manhattan
1.12,99,1.5,Brooklyn
0.6,100,1.5,Queens
1.7,225,1.5,Brooklyn
3.76,99,1.5,Brooklyn
0.28,469,1.5,Brooklyn
0.22,67,1.5,Brooklyn
4.48,100,1.5,Manhattan
0.3,125,1.5,Manhattan
0.14,175,1.5,Manhattan
1,38,1.5,Bronx
0.12,85,1.5,Manhattan
3.52,99,1.5,Staten Island
0.12,175,1.5,Brooklyn
1.78,189,1.5,Manhattan
0.7,121,1.5,Brooklyn
0.14,150,1.5,Brooklyn
0.04,170,1.5,Manhattan
0.42,70,1.5,Manhattan
0.04,80,1.5,Manhattan
,186,1.5,Manhattan
0.18,89,1.5,Manhattan
0.14,109,1.5,Manhattan
0.98,100,1.5,Brooklyn
0.18,80,1.5,Brooklyn
0.8,41,1.5,Brooklyn
,120,1.5,Brooklyn
0.86,230,1.5,Manhattan
5.74,45,1.5,Brooklyn
,600,1.5,Manhattan
5.84,125,1.5,Brooklyn
0.04,149,1.5,Manhattan
1.5,63,1.5,Bronx
0.24,60,1.5,Brooklyn
6.92,110,1.5,Manhattan
3.22,160,1.5,Brooklyn
0.4,164,1.5,Brooklyn
0.64,250,1.5,Brooklyn
1.6,125,1.5,Manhattan
,140,1.5,Manhattan
3.8,205,1.5,Brooklyn
0.18,145,1.5,Brooklyn
,250,1.5,Brooklyn
,399,1.5,Manhattan
0.64,150,1.5,Manhattan
6.58,75,1.5,Brooklyn
5.76,45,1.5,Brooklyn
0.38,65,1.5,Brooklyn
0.48,250,1.5,Manhattan
0.04,185,1.5,Brooklyn
0.42,400,1.5,Manhattan
0.14,250,1.5,Manhattan
0.18,175,1.5,Queens
3.32,300,1.5,Brooklyn
0.06,249,1.5,Manhattan
0.18,199,1.5,Manhattan
0.08,180,1.5,Manhattan
1.42,60,1.5,Brooklyn
0.08,55,1.5,Brooklyn
0.82,125,1.5,Manhattan
6.94,135,1.5,Brooklyn
4.86,125,1.5,Brooklyn
0.04,130,1.5,Manhattan
,150,1.5,Bronx
,80,1.5,Brooklyn
1.92,85,1.5,Manhattan
0.12,150,1.5,Manhattan
2.96,62,1.5,Brooklyn
8.04,155,1.5,Brooklyn
0.76,40,1.5,Brooklyn
2.18,200,1.5,Brooklyn
0.2,50,1.5,Brooklyn
0.04,250,1.5,Manhattan
0.04,70,1.5,Brooklyn
0.2,160,1.5,Brooklyn
5.28,78,1.5,Brooklyn
0.6,119,1.5,Manhattan
0.16,50,1.5,Manhattan
1.18,145,1.5,Manhattan
3.28,73,1.5,Manhattan
0.04,215,1.5,Manhattan
,199,1.5,Queens
0.34,100,1.5,Queens
0.34,160,1.5,Manhattan
,125,1.5,Manhattan
,99,1.5,Manhattan
6.56,80,1.5,Staten Island
0.2,360,1.5,Brooklyn
0.12,40,1.5,Brooklyn
0.08,60,1.5,Manhattan
0.54,87,1.5,Manhattan
,80,1.5,Manhattan
0.16,119,1.5,Manhattan
0.34,69,1.5,Brooklyn
1.44,50,1.5,Manhattan
7.52,65,1.5,Bronx
0.04,78,1.5,Queens
0.16,150,1.5,Brooklyn
6.92,109,1.5,Manhattan
3.3,140,1.5,Manhattan
0.04,500,1.5,Manhattan
,75,1.5,Brooklyn
0.2,460,1.5,Brooklyn
0.5,130,1.5,Brooklyn
9.1,55,1.5,Brooklyn
0.08,55,1.5,Manhattan
,300,1.5,Manhattan
1.26,150,1.5,Manhattan
0.24,79,1.5,Manhattan
,152,1.5,Manhattan
5.08,124,1.5,Manhattan
1.8,85,1.5,Brooklyn
0.24,100,1.5,Manhattan
0.1,180,1.5,Brooklyn
1.92,59,1.5,Bronx
0.18,75,1.5,Manhattan
0.08,65,1.5,Brooklyn
,50,1.5,Staten Island
0.46,65,1.5,Brooklyn
0.52,109,1.5,Manhattan
7.52,59,1.5,Brooklyn
0.26,300,1.5,Manhattan
0.62,135,1.5,Brooklyn
0.04,110,1.5,Manhattan
0.08,400,1.5,Manhattan
0.04,300,1.5,Manhattan
,80,1.5,Manhattan
0.26,185,1.5,Manhattan
1.1,42,1.5,Brooklyn
1.16,35,1.5,Brooklyn
,250,1.5,Brooklyn
0.08,90,1.5,Manhattan
8.9,50,1.5,Queens
0.42,55,1.5,Brooklyn
0.08,70,1.5,Brooklyn
0.12,130,1.5,Manhattan
4.64,28,1.5,Bronx
,35,1.5,Brooklyn
0.5,110,1.5,Brooklyn
0.12,70,1.5,Brooklyn
0.26,200,1.5,Brooklyn
2.68,90,1.5,Manhattan
0.24,139,1.5,Queens
0.58,185,1.5,Manhattan
,95,1.5,Queens
0.08,100,1.5,Brooklyn
3.66,195,1.5,Manhattan
0.08,250,1.5,Manhattan
0.16,235,1.5,Manhattan
4.7,150,1.5,Brooklyn
0.14,70,1.5,Manhattan
0.08,95,1.5,Manhattan
1.02,450,1.5,Manhattan
,50,1.5,Manhattan
0.34,100,1.5,Manhattan
0.04,160,1.5,Brooklyn
7.12,104,1.5,Queens
0.46,60,1.5,Manhattan
,60,1.5,Brooklyn
,50,1.5,Brooklyn
6.18,210,1.5,Manhattan
0.68,55,1.5,Brooklyn
2.26,80,1.5,Brooklyn
1.68,65,1.5,Queens
0.74,235,1.5,Manhattan
0.22,205,1.5,Manhattan
0.04,109,1.5,Brooklyn
0.46,85,1.5,Brooklyn
8.02,80,1.5,Brooklyn
0.14,120,1.5,Manhattan
0.04,130,1.5,Manhattan
1.9,190,1.5,Manhattan
,455,1.5,Manhattan
0.08,99,1.5,Manhattan
0.82,30,1.5,Queens
,125,1.5,Manhattan
0.38,52,1.5,Brooklyn
0.28,130,1.5,Brooklyn
,75,1.5,Queens
0.04,99,1.5,Manhattan
7.32,147,1.5,Manhattan
0.08,85,1.5,Manhattan
0.26,169,1.5,Manhattan
0.48,124,1.5,Brooklyn
0.88,125,1.5,Manhattan
8.52,70,1.5,Manhattan
0.12,109,1.5,Queens
2,79,1.5,Manhattan
0.9,95,1.5,Brooklyn
0.3,160,1.5,Manhattan
2.72,85,1.5,Manhattan
0.16,190,1.5,Manhattan
0.08,125,1.5,Manhattan
0.86,125,1.5,Manhattan
1.18,374,1.5,Manhattan
0.08,160,1.5,Brooklyn
7.76,70,1.5,Brooklyn
2.6,55,1.5,Brooklyn
0.34,100,1.5,Manhattan
1.16,99,1.5,Manhattan
2.44,95,1.5,Manhattan
0.04,95,1.5,Brooklyn
0.38,89,1.5,Queens
0.3,285,1.5,Manhattan
0.08,127,1.5,Manhattan
,150,1.5,Manhattan
0.04,150,1.5,Manhattan
0.14,60,1.5,Manhattan
0.28,275,1.5,Manhattan
0.3,65,1.5,Manhattan
9.56,80,1.5,Brooklyn
0.12,175,1.5,Brooklyn
,199,1.5,Queens
0.2,65,1.5,Brooklyn
0.04,75,1.5,Brooklyn
3.46,200,1.5,Brooklyn
0.08,40,1.5,Manhattan
0.46,68,1.5,Manhattan
0.76,130,1.5,Brooklyn
4.24,135,1.5,Manhattan
1.4,165,1.5,Manhattan
0.08,250,1.5,Manhattan
0.06,170,1.5,Manhattan
,42,1.5,Brooklyn
0.08,65,1.5,Brooklyn
0.84,55,1.5,Manhattan
1.3,80,1.5,Brooklyn
0.2,130,1.5,Manhattan
0.08,140,1.5,Manhattan
0.08,200,1.5,Manhattan
0.52,55,1.5,Brooklyn
0.34,150,1.5,Manhattan
0.04,175,1.5,Manhattan
,500,1.5,Manhattan
0.26,99,1.5,Manhattan
,650,1.5,Manhattan
0.16,200,1.5,Manhattan
,180,1.5,Manhattan
3.96,75,1.5,Queens
0.46,51,1.5,Queens
,70,1.5,Brooklyn
0.04,90,1.5,Brooklyn
0.04,45,1.5,Brooklyn
0.26,109,1.5,Manhattan
3.7,100,1.5,Manhattan
2.66,200,1.5,Brooklyn
3.7,100,1.5,Manhattan
1.48,55,1.5,Queens
,275,1.5,Manhattan
0.04,70,1.5,Brooklyn
4.02,195,1.5,Brooklyn
0.08,220,1.5,Manhattan
1.14,80,1.5,Queens
0.24,110,1.5,Queens
1.6,70,1.5,Manhattan
2.84,90,1.5,Manhattan
0.08,130,1.5,Brooklyn
0.12,2000,1.5,Manhattan
5.74,149,1.5,Manhattan
2.66,100,1.5,Bronx
0.22,100,1.5,Brooklyn
0.04,125,1.5,Brooklyn
,200,1.5,Manhattan
9.38,199,1.5,Manhattan
0.1,50,1.5,Brooklyn
0.08,300,1.5,Manhattan
0.08,285,1.5,Manhattan
0.58,330,1.5,Manhattan
2.42,37,1.5,Brooklyn
,60,1.5,Manhattan
5.98,77,1.5,Brooklyn
0.08,115,1.5,Brooklyn
0.48,99,1.5,Manhattan
0.04,250,1.5,Manhattan
4.66,62,1.5,Manhattan
1,105,1.5,Brooklyn
0.3,55,1.5,Queens
0.52,189,1.5,Brooklyn
,100,1.5,Manhattan
,120,1.5,Manhattan
1.62,60,1.5,Brooklyn
,80,1.5,Manhattan
1.3,90,1.5,Brooklyn
6.9,229,1.5,Brooklyn
3.92,70,1.5,Queens
0.12,40,1.5,Brooklyn
2.12,99,1.5,Manhattan
0.56,100,1.5,Queens
0.18,78,1.5,Manhattan
5.98,190,1.5,Manhattan
,100,1.5,Manhattan
0.08,135,1.5,Manhattan
1.9,250,1.5,Brooklyn
,125,1.5,Manhattan
,228,1.5,Brooklyn
,37,1.5,Queens
,116,1.5,Manhattan
3.68,99,1.5,Brooklyn
0.36,50,1.5,Queens
0.34,54,1.5,Brooklyn
0.98,70,1.5,Brooklyn
4.04,135,1.5,Manhattan
0.12,122,1.5,Brooklyn
0.08,141,1.5,Manhattan
,800,1.5,Manhattan
0.72,70,1.5,Brooklyn
,90,1.5,Brooklyn
0.08,150,1.5,Manhattan
0.04,250,1.5,Manhattan
0.26,70,1.5,Bronx
5.14,115,1.5,Manhattan
0.72,130,1.5,Manhattan
2.5,48,1.5,Brooklyn
0.3,85,1.5,Manhattan
0.08,97,1.5,Brooklyn
,131,1.5,Manhattan
0.08,250,1.5,Manhattan
2.78,105,1.5,Manhattan
0.74,439,1.5,Manhattan
2.74,135,1.5,Brooklyn
0.5,289,1.5,Manhattan
0.04,800,1.5,Brooklyn
,90,1.5,Brooklyn
1.12,25,1.5,Manhattan
0.26,70,1.5,Brooklyn
0.26,80,1.5,Brooklyn
,120,1.5,Manhattan
3.48,60,1.5,Brooklyn
,80,1.5,Manhattan
0.9,70,1.5,Brooklyn
0.72,175,1.5,Manhattan
4.72,150,1.5,Staten Island
0.68,40,1.5,Brooklyn
,340,1.5,Manhattan
1.02,180,1.5,Manhattan
0.72,200,1.5,Manhattan
6.7,75,1.5,Manhattan
0.86,94,1.5,Manhattan
0.28,352,1.5,Brooklyn
3.12,69,1.5,Queens
6.02,150,1.5,Manhattan
,500,1.5,Manhattan
0.28,160,1.5,Brooklyn
0.08,280,1.5,Manhattan
0.64,55,1.5,Brooklyn
2.18,70,1.5,Brooklyn
0.12,150,1.5,Queens
0.04,49,1.5,Brooklyn
,135,1.5,Brooklyn
0.08,45,1.5,Brooklyn
3.04,150,1.5,Brooklyn
0.04,120,1.5,Brooklyn
5.56,109,1.5,Brooklyn
0.12,80,1.5,Manhattan
4.3,60,1.5,Manhattan
,85,1.5,Brooklyn
0.04,70,1.5,Queens
,275,1.5,Manhattan
3.1,89,1.5,Brooklyn
,300,1.5,Brooklyn
0.22,50,1.5,Manhattan
1.54,37,1.5,Queens
12.72,239,1.5,Manhattan
,190,1.5,Brooklyn
0.04,150,1.5,Manhattan
0.7,360,1.5,Brooklyn
3.74,115,1.5,Manhattan
0.08,150,1.5,Manhattan
4.86,207,1.5,Manhattan
0.3,45,1.5,Manhattan
10.56,120,1.5,Queens
0.04,160,1.5,Manhattan
2.66,85,1.5,Queens
0.08,100,1.5,Brooklyn
0.86,50,1.5,Brooklyn
3.7,160,1.5,Brooklyn
0.46,40,1.5,Queens
1.9,49,1.5,Brooklyn
,40,1.5,Brooklyn
0.58,540,1.5,Brooklyn
0.86,109,1.5,Brooklyn
0.32,220,1.5,Manhattan
2.98,99,1.5,Manhattan
,160,1.5,Manhattan
0.08,80,1.5,Brooklyn
0.88,78,1.5,Brooklyn
0.04,110,1.5,Brooklyn
0.08,150,1.5,Manhattan
5.52,59,1.5,Queens
0.04,80,1.5,Brooklyn
0.04,80,1.5,Manhattan
0.3,160,1.5,Manhattan
3.28,45,1.5,Brooklyn
1.52,115,1.5,Brooklyn
0.04,94,1.5,Manhattan
11.44,72,1.5,Queens
4.68,149,1.5,Brooklyn
0.08,130,1.5,Brooklyn
0.22,57,1.5,Queens
0.34,150,1.5,Brooklyn
0.22,55,1.5,Queens
0.12,127,1.5,Manhattan
0.84,59,1.5,Brooklyn
0.9,40,1.5,Brooklyn
0.18,200,1.5,Brooklyn
1.1,59,1.5,Manhattan
0.04,45,1.5,Queens
0.08,180,1.5,Manhattan
4.82,89,1.5,Brooklyn
0.04,25,1.5,Brooklyn
3.9,100,1.5,Manhattan
0.04,90,1.5,Queens
5.6,75,1.5,Staten Island
0.04,75,1.5,Queens
4.84,35,1.5,Brooklyn
0.4,297,1.5,Manhattan
,150,1.5,Brooklyn
5.28,195,1.5,Brooklyn
0.24,80,1.5,Brooklyn
0.38,50,1.5,Brooklyn
0.86,115,1.5,Manhattan
0.36,70,1.5,Brooklyn
0.5,119,1.5,Brooklyn
1.3,120,1.5,Staten Island
,400,1.5,Brooklyn
0.44,250,1.5,Manhattan
,225,1.5,Bronx
0.04,45,1.5,Manhattan
,260,1.5,Manhattan
0.12,155,1.5,Manhattan
0.04,97,1.5,Manhattan
0.2,75,1.5,Queens
0.36,155,1.5,Manhattan
0.26,237,1.5,Manhattan
,80,1.5,Brooklyn
0.3,250,1.5,Manhattan
1.48,60,1.5,Queens
2.1,47,1.5,Queens
0.68,105,1.5,Manhattan
,300,1.5,Manhattan
5.98,120,1.5,Brooklyn
0.04,80,1.5,Brooklyn
0.22,125,1.5,Manhattan
0.56,125,1.5,Queens
0.1,50,1.5,Queens
0.38,60,1.5,Brooklyn
3.34,90,1.5,Brooklyn
,60,1.5,Manhattan
6.22,275,1.5,Manhattan
5.62,100,1.5,Manhattan
0.04,200,1.5,Manhattan
7,99,1.5,Manhattan
1.18,112,1.5,Manhattan
0.04,65,1.5,Brooklyn
0.28,90,1.5,Brooklyn
0.34,200,1.5,Manhattan
5.56,98,1.5,Brooklyn
2,50,1.5,Queens
0.42,135,1.5,Queens
8.16,50,1.5,Brooklyn
0.1,145,1.5,Manhattan
