income,Occupancy_rate,Size,Area
4095,70,1.5,Manhattan
1869,70,1.5,Queens
2709,70,1.5,Manhattan
3150,70,1.5,Queens
3150,70,1.5,Queens
3150,70,1.5,Manhattan
32,0.9,1.5,Manhattan
1239,70,1.5,Brooklyn
1620,36,1.5,Manhattan
35,2.6,1.5,Manhattan
4179,70,1.5,Brooklyn
143,3.8,1.5,Queens
441,19.6,1.5,Brooklyn
141,4.3,1.5,Brooklyn
14,0.9,1.5,Bronx
3189,21.3,1.5,Manhattan
10080,70,1.5,Brooklyn
438,7.3,1.5,Brooklyn
724,43.9,1.5,Brooklyn
2688,70,1.5,Brooklyn
2310,70,1.5,Bronx
2084,38.8,1.5,Brooklyn
89,1.7,1.5,Manhattan
144,6,1.5,Brooklyn
999,22.2,1.5,Brooklyn
99,5.5,1.5,Manhattan
68,3,1.5,Queens
6609,59.7,1.5,Queens
386,6.5,1.5,Brooklyn
1230,41,1.5,Queens
59,3,1.5,Brooklyn
3422,58.5,1.5,Manhattan
625,8.1,1.5,Manhattan
1227,28.2,1.5,Queens
69,5.1,1.5,Manhattan
1260,70,1.5,Queens
2520,70,1.5,Brooklyn
180,7.5,1.5,Brooklyn
1785,70,1.5,Brooklyn
2079,70,1.5,Brooklyn
49,0.9,1.5,Manhattan
120,10,1.5,Queens
602,20.9,1.5,Brooklyn
214,6.8,1.5,Manhattan
2100,70,1.5,Queens
39,1.3,1.5,Manhattan
431,17.5,1.5,Manhattan
1218,70,1.5,Brooklyn
115,4.3,1.5,Brooklyn
2205,70,1.5,Manhattan
1785,70,1.5,Manhattan
69,3.4,1.5,Brooklyn
1434,23.9,1.5,Manhattan
1153,22.6,1.5,Manhattan
605,33.6,1.5,Brooklyn
5985,70,1.5,Manhattan
1890,70,1.5,Manhattan
1575,70,1.5,Brooklyn
1635,47.4,1.5,Queens
142,4,1.5,Brooklyn
852,29.9,1.5,Brooklyn
345,4.7,1.5,Brooklyn
4200,70,1.5,Manhattan
47,2.1,1.5,Manhattan
1716,28.6,1.5,Manhattan
612,24,1.5,Manhattan
893,8.5,1.5,Brooklyn
1786,56.7,1.5,Manhattan
443,16.6,1.5,Manhattan
3780,70,1.5,Manhattan
547,8,1.5,Brooklyn
1050,70,1.5,Brooklyn
538,6,1.5,Manhattan
3247,55.5,1.5,Manhattan
49,2.1,1.5,Manhattan
1823,24.3,1.5,Manhattan
3150,70,1.5,Manhattan
86,1.9,1.5,Manhattan
7350,70,1.5,Manhattan
1638,70,1.5,Queens
15,0.9,1.5,Brooklyn
535,46.9,1.5,Brooklyn
1193,26.5,1.5,Manhattan
1575,70,1.5,Manhattan
14,0.9,1.5,Brooklyn
4158,70,1.5,Manhattan
1029,70,1.5,Brooklyn
1568,5.5,1.5,Manhattan
1764,56,1.5,Manhattan
446,11.9,1.5,Brooklyn
521,15.8,1.5,Brooklyn
12,0.9,1.5,Brooklyn
989,47.8,1.5,Manhattan
1140,56.7,1.5,Brooklyn
813,60.2,1.5,Brooklyn
44,0.9,1.5,Brooklyn
22,0.9,1.5,Brooklyn
32,2.1,1.5,Manhattan
5775,70,1.5,Queens
2709,70,1.5,Brooklyn
68,0.9,1.5,Manhattan
756,70,1.5,Manhattan
4200,70,1.5,Manhattan
167,3,1.5,Manhattan
51,1.3,1.5,Manhattan
1575,70,1.5,Queens
5140,62.3,1.5,Brooklyn
230,6.4,1.5,Manhattan
63,1.7,1.5,Brooklyn
15750,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
321,5.1,1.5,Manhattan
125,3,1.5,Manhattan
12,0.9,1.5,Brooklyn
31,1.3,1.5,Manhattan
7245,70,1.5,Brooklyn
3150,70,1.5,Queens
1575,70,1.5,Manhattan
612,10.2,1.5,Manhattan
2100,70,1.5,Brooklyn
672,70,1.5,Brooklyn
945,70,1.5,Brooklyn
31,0.9,1.5,Manhattan
1449,70,1.5,Bronx
2608,41.4,1.5,Manhattan
418,16,1.5,Manhattan
360,24,1.5,Staten Island
191,5.1,1.5,Brooklyn
63,2.1,1.5,Brooklyn
123,2.1,1.5,Brooklyn
1785,70,1.5,Brooklyn
1890,70,1.5,Brooklyn
2246,28.9,1.5,Manhattan
657,33.7,1.5,Manhattan
2100,70,1.5,Brooklyn
198,3,1.5,Manhattan
61,0.9,1.5,Brooklyn
1032,28.2,1.5,Brooklyn
1608,39.7,1.5,Queens
1785,70,1.5,Brooklyn
41,0.9,1.5,Queens
798,70,1.5,Brooklyn
81,3.4,1.5,Manhattan
1234,45.7,1.5,Brooklyn
2100,70,1.5,Brooklyn
1307,44,1.5,Manhattan
2273,30.3,1.5,Brooklyn
51,0.9,1.5,Manhattan
1890,70,1.5,Manhattan
1260,70,1.5,Manhattan
1890,70,1.5,Manhattan
1575,70,1.5,Manhattan
233,11.1,1.5,Manhattan
23,0.9,1.5,Manhattan
26,1.7,1.5,Brooklyn
998,25.6,1.5,Manhattan
4179,70,1.5,Manhattan
189,4.2,1.5,Manhattan
3173,14.1,1.5,Brooklyn
1680,70,1.5,Brooklyn
2205,70,1.5,Brooklyn
5250,70,1.5,Manhattan
179,1.7,1.5,Brooklyn
1344,70,1.5,Brooklyn
1425,50,1.5,Manhattan
3213,70,1.5,Queens
3150,70,1.5,Brooklyn
5880,70,1.5,Manhattan
36,1.7,1.5,Manhattan
832,17.9,1.5,Manhattan
1491,70,1.5,Brooklyn
2495,45.7,1.5,Manhattan
2098,66.6,1.5,Manhattan
363,12.1,1.5,Manhattan
945,70,1.5,Brooklyn
1260,70,1.5,Manhattan
2520,70,1.5,Brooklyn
185,6.5,1.5,Brooklyn
1365,70,1.5,Brooklyn
5250,70,1.5,Manhattan
114,1.9,1.5,Queens
74,1.3,1.5,Manhattan
1785,70,1.5,Brooklyn
2625,70,1.5,Brooklyn
3675,70,1.5,Manhattan
1470,70,1.5,Brooklyn
72,1.3,1.5,Brooklyn
643,11.9,1.5,Brooklyn
2100,70,1.5,Brooklyn
1343,35.8,1.5,Bronx
95,2.1,1.5,Brooklyn
120,3.8,1.5,Manhattan
735,70,1.5,Brooklyn
630,70,1.5,Brooklyn
630,70,1.5,Brooklyn
79,2.1,1.5,Manhattan
51,0.9,1.5,Brooklyn
1995,70,1.5,Manhattan
50,3,1.5,Brooklyn
51,1.3,1.5,Manhattan
1599,44.8,1.5,Bronx
5229,70,1.5,Manhattan
81,3,1.5,Manhattan
1367,9.8,1.5,Manhattan
1260,70,1.5,Manhattan
460,7.7,1.5,Brooklyn
2057,45.7,1.5,Brooklyn
51,1.7,1.5,Manhattan
1203,24.3,1.5,Brooklyn
1962,62.3,1.5,Bronx
1029,70,1.5,Brooklyn
27,0.9,1.5,Brooklyn
47,2.1,1.5,Manhattan
6762,70,1.5,Manhattan
2499,70,1.5,Brooklyn
2100,70,1.5,Brooklyn
1050,70,1.5,Manhattan
70,2.6,1.5,Manhattan
41,0.9,1.5,Manhattan
62,0.9,1.5,Manhattan
30,1.7,1.5,Queens
1995,70,1.5,Manhattan
1995,70,1.5,Manhattan
1575,70,1.5,Brooklyn
1785,70,1.5,Manhattan
120,4.7,1.5,Brooklyn
3150,70,1.5,Brooklyn
510,9,1.5,Manhattan
912,30.7,1.5,Manhattan
4200,70,1.5,Queens
3150,70,1.5,Brooklyn
1693,62.7,1.5,Manhattan
103,0.9,1.5,Brooklyn
1575,70,1.5,Brooklyn
4200,70,1.5,Manhattan
209,10.7,1.5,Manhattan
1847,21.3,1.5,Brooklyn
1234,23.5,1.5,Manhattan
167,3.7,1.5,Manhattan
28,1.7,1.5,Brooklyn
3675,70,1.5,Manhattan
4132,49.9,1.5,Manhattan
945,70,1.5,Brooklyn
2292,38.4,1.5,Manhattan
432,30,1.5,Manhattan
3045,70,1.5,Brooklyn
2100,70,1.5,Brooklyn
167,9,1.5,Brooklyn
1890,70,1.5,Manhattan
1365,70,1.5,Brooklyn
71,1.7,1.5,Brooklyn
31,1.3,1.5,Brooklyn
1575,70,1.5,Brooklyn
6300,70,1.5,Manhattan
2310,70,1.5,Brooklyn
155,4.3,1.5,Manhattan
706,34.1,1.5,Brooklyn
41,1.7,1.5,Brooklyn
915,10.2,1.5,Manhattan
23,4.7,1.5,Manhattan
966,70,1.5,Brooklyn
4079,55.5,1.5,Manhattan
15,0.9,1.5,Brooklyn
12,0.9,1.5,Manhattan
480,16,1.5,Brooklyn
3465,70,1.5,Brooklyn
1344,70,1.5,Brooklyn
1344,70,1.5,Brooklyn
214,5.1,1.5,Brooklyn
81,0.9,1.5,Brooklyn
224,3,1.5,Brooklyn
210,4,1.5,Brooklyn
735,70,1.5,Brooklyn
50,3,1.5,Brooklyn
53,1.3,1.5,Brooklyn
16,0.9,1.5,Manhattan
6300,70,1.5,Manhattan
1365,70,1.5,Brooklyn
5880,70,1.5,Brooklyn
2772,70,1.5,Brooklyn
19,0.9,1.5,Brooklyn
373,23.9,1.5,Brooklyn
302,6.8,1.5,Brooklyn
162,4.7,1.5,Queens
3675,70,1.5,Manhattan
735,70,1.5,Brooklyn
56,1.7,1.5,Brooklyn
122,6.8,1.5,Brooklyn
5250,70,1.5,Manhattan
56,0.9,1.5,Manhattan
25,1.3,1.5,Manhattan
434,7.7,1.5,Manhattan
120,0.9,1.5,Brooklyn
1058,4.7,1.5,Manhattan
735,70,1.5,Brooklyn
126,2.1,1.5,Manhattan
237,5.6,1.5,Manhattan
61,1.7,1.5,Manhattan
3045,70,1.5,Manhattan
2520,70,1.5,Manhattan
1659,70,1.5,Staten Island
46,1.7,1.5,Brooklyn
1898,66.6,1.5,Brooklyn
2520,70,1.5,Brooklyn
6195,70,1.5,Manhattan
1521,51.2,1.5,Brooklyn
3570,70,1.5,Manhattan
349,6,1.5,Manhattan
2625,70,1.5,Brooklyn
1764,70,1.5,Brooklyn
71,1.7,1.5,Manhattan
182,6.8,1.5,Manhattan
63,3.8,1.5,Brooklyn
763,41,1.5,Brooklyn
2100,70,1.5,Brooklyn
95,0.9,1.5,Brooklyn
1575,70,1.5,Brooklyn
314,5.5,1.5,Manhattan
7350,70,1.5,Manhattan
81,0.9,1.5,Manhattan
381,4.3,1.5,Manhattan
58,1.7,1.5,Manhattan
37,1.3,1.5,Manhattan
951,31.7,1.5,Brooklyn
627,30.3,1.5,Manhattan
51,0.9,1.5,Manhattan
2310,70,1.5,Manhattan
37,1.9,1.5,Brooklyn
3646,65.7,1.5,Brooklyn
41,0.9,1.5,Brooklyn
194,2.6,1.5,Manhattan
2100,70,1.5,Brooklyn
633,22.2,1.5,Manhattan
82,2.1,1.5,Manhattan
305,6.4,1.5,Manhattan
596,13.7,1.5,Brooklyn
6279,64.4,1.5,Manhattan
20,0.9,1.5,Manhattan
10,0.9,1.5,Brooklyn
1575,70,1.5,Queens
1113,70,1.5,Brooklyn
3150,70,1.5,Queens
1118,54,1.5,Manhattan
231,15.4,1.5,Brooklyn
1365,70,1.5,Brooklyn
306,6.8,1.5,Manhattan
1206,45.7,1.5,Manhattan
342,6,1.5,Manhattan
690,8.1,1.5,Manhattan
41,0.9,1.5,Manhattan
336,70,1.5,Manhattan
3990,70,1.5,Manhattan
1030,57.2,1.5,Brooklyn
1998,66.6,1.5,Manhattan
32,3,1.5,Manhattan
70,1.4,1.5,Manhattan
158,3,1.5,Manhattan
351,4.7,1.5,Manhattan
2310,70,1.5,Manhattan
5250,70,1.5,Manhattan
2709,70,1.5,Brooklyn
2100,70,1.5,Manhattan
76,0.9,1.5,Manhattan
138,2.3,1.5,Manhattan
1482,17.9,1.5,Brooklyn
749,19.2,1.5,Manhattan
249,6.8,1.5,Queens
3519,29.4,1.5,Manhattan
891,6,1.5,Manhattan
91,2.1,1.5,Brooklyn
698,43.9,1.5,Brooklyn
3150,70,1.5,Manhattan
1626,54.2,1.5,Queens
48,3.8,1.5,Brooklyn
1037,57.6,1.5,Queens
2730,70,1.5,Brooklyn
20,0.9,1.5,Brooklyn
227,16.8,1.5,Brooklyn
1344,70,1.5,Brooklyn
27,0.9,1.5,Manhattan
1166,11.1,1.5,Brooklyn
1470,70,1.5,Manhattan
55,4.7,1.5,Brooklyn
2520,70,1.5,Manhattan
430,6,1.5,Manhattan
1922,18.3,1.5,Manhattan
34,0.9,1.5,Brooklyn
28,2.1,1.5,Brooklyn
16,0.9,1.5,Queens
288,12.8,1.5,Brooklyn
1365,70,1.5,Bronx
5250,70,1.5,Manhattan
989,33.3,1.5,Manhattan
60,2.1,1.5,Brooklyn
966,70,1.5,Queens
2145,26,1.5,Manhattan
139,10.3,1.5,Brooklyn
104,3,1.5,Manhattan
92,4.7,1.5,Brooklyn
108,3,1.5,Brooklyn
14,0.9,1.5,Queens
102,3.4,1.5,Manhattan
111,3.7,1.5,Manhattan
1239,70,1.5,Brooklyn
265,20.1,1.5,Brooklyn
50,2.1,1.5,Brooklyn
29,1.7,1.5,Brooklyn
288,6,1.5,Manhattan
182,3.8,1.5,Manhattan
1088,19.6,1.5,Manhattan
1155,70,1.5,Brooklyn
1218,70,1.5,Manhattan
77,3,1.5,Brooklyn
125,3.8,1.5,Brooklyn
22,0.9,1.5,Manhattan
289,7.7,1.5,Bronx
1622,54.6,1.5,Brooklyn
2205,70,1.5,Queens
86,2.6,1.5,Manhattan
1470,70,1.5,Brooklyn
245,5.1,1.5,Manhattan
24,0.9,1.5,Manhattan
3150,70,1.5,Brooklyn
1496,58,1.5,Brooklyn
102,1.7,1.5,Manhattan
3411,41.8,1.5,Manhattan
121,4.7,1.5,Manhattan
4200,70,1.5,Brooklyn
1680,70,1.5,Manhattan
26,0.9,1.5,Manhattan
456,3.8,1.5,Brooklyn
4452,70,1.5,Manhattan
2558,53.3,1.5,Brooklyn
24,0.9,1.5,Manhattan
575,13.7,1.5,Brooklyn
5250,70,1.5,Manhattan
203,9,1.5,Brooklyn
38,1.7,1.5,Brooklyn
4095,70,1.5,Manhattan
139,3.7,1.5,Brooklyn
1785,70,1.5,Brooklyn
4200,70,1.5,Manhattan
1145,8.5,1.5,Manhattan
41,0.9,1.5,Brooklyn
5250,70,1.5,Brooklyn
2100,70,1.5,Brooklyn
1580,43.9,1.5,Brooklyn
2415,70,1.5,Manhattan
56,2.1,1.5,Manhattan
352,8.7,1.5,Brooklyn
70,1.3,1.5,Manhattan
36,1.7,1.5,Queens
1575,37.5,1.5,Manhattan
63,3,1.5,Brooklyn
135,5.1,1.5,Brooklyn
4954,51.6,1.5,Brooklyn
4200,70,1.5,Manhattan
15,0.9,1.5,Brooklyn
222,3.8,1.5,Manhattan
2415,70,1.5,Brooklyn
2625,70,1.5,Manhattan
3255,70,1.5,Manhattan
46,0.9,1.5,Manhattan
2415,70,1.5,Manhattan
1554,70,1.5,Brooklyn
2100,70,1.5,Brooklyn
608,16.2,1.5,Manhattan
1470,70,1.5,Brooklyn
2310,70,1.5,Brooklyn
1268,10.7,1.5,Brooklyn
608,13.7,1.5,Brooklyn
684,15.4,1.5,Brooklyn
1513,17.1,1.5,Manhattan
311,17.3,1.5,Brooklyn
1155,70,1.5,Brooklyn
54,2.1,1.5,Queens
4200,70,1.5,Brooklyn
1890,70,1.5,Brooklyn
1050,70,1.5,Manhattan
1411,49.5,1.5,Brooklyn
452,4.3,1.5,Brooklyn
91,8,1.5,Brooklyn
142,3,1.5,Brooklyn
1566,21.3,1.5,Manhattan
1155,70,1.5,Manhattan
5775,70,1.5,Manhattan
416,27.7,1.5,Manhattan
41,3,1.5,Queens
1599,62.7,1.5,Manhattan
1170,26,1.5,Brooklyn
3150,70,1.5,Manhattan
148,4.7,1.5,Manhattan
924,7.7,1.5,Manhattan
270,8.1,1.5,Queens
1170,26,1.5,Manhattan
2520,70,1.5,Manhattan
221,10.7,1.5,Queens
3158,52.9,1.5,Manhattan
314,2.1,1.5,Manhattan
6300,70,1.5,Brooklyn
277,20.5,1.5,Queens
1436,42,1.5,Manhattan
72,2.3,1.5,Brooklyn
1349,34.6,1.5,Manhattan
68,3,1.5,Manhattan
518,11.5,1.5,Brooklyn
572,12,1.5,Brooklyn
183,2.1,1.5,Manhattan
363,12.1,1.5,Brooklyn
2110,52.1,1.5,Brooklyn
326,6.8,1.5,Brooklyn
3675,70,1.5,Brooklyn
209,8.5,1.5,Manhattan
4200,70,1.5,Manhattan
6300,70,1.5,Manhattan
4179,70,1.5,Manhattan
1785,70,1.5,Queens
328,8.1,1.5,Manhattan
77,1.7,1.5,Manhattan
1174,60.2,1.5,Brooklyn
1766,14.9,1.5,Brooklyn
4832,42.5,1.5,Manhattan
383,5.1,1.5,Manhattan
321,11.9,1.5,Manhattan
328,27.3,1.5,Brooklyn
54,0.9,1.5,Manhattan
1823,45.7,1.5,Brooklyn
55,1.3,1.5,Manhattan
1440,48,1.5,Manhattan
77,3,1.5,Brooklyn
8085,70,1.5,Manhattan
1050,70,1.5,Brooklyn
428,10.2,1.5,Brooklyn
32,0.9,1.5,Manhattan
69,2.1,1.5,Manhattan
2226,70,1.5,Brooklyn
1870,54.2,1.5,Manhattan
10401,54.6,1.5,Queens
104,7.7,1.5,Brooklyn
2079,70,1.5,Brooklyn
47,3,1.5,Queens
128,3.4,1.5,Manhattan
3150,70,1.5,Queens
601,29.9,1.5,Manhattan
5229,70,1.5,Manhattan
1764,70,1.5,Manhattan
81,5.1,1.5,Queens
1438,14.1,1.5,Manhattan
1575,70,1.5,Brooklyn
1680,70,1.5,Brooklyn
21,0.9,1.5,Brooklyn
3129,70,1.5,Brooklyn
1680,70,1.5,Brooklyn
31,0.9,1.5,Brooklyn
425,8.1,1.5,Brooklyn
1612,27.7,1.5,Manhattan
200,3.8,1.5,Manhattan
7350,70,1.5,Manhattan
89,4.7,1.5,Manhattan
3780,70,1.5,Manhattan
474,24.7,1.5,Brooklyn
2819,50.8,1.5,Manhattan
2625,70,1.5,Manhattan
1680,70,1.5,Manhattan
815,50.3,1.5,Brooklyn
196,11.9,1.5,Manhattan
1843,58.5,1.5,Staten Island
2730,70,1.5,Queens
341,4.3,1.5,Manhattan
735,70,1.5,Queens
179,11.9,1.5,Queens
83,1.9,1.5,Brooklyn
77,1.7,1.5,Manhattan
404,7.7,1.5,Brooklyn
14280,70,1.5,Bronx
2646,9.8,1.5,Manhattan
1995,70,1.5,Brooklyn
1470,70,1.5,Brooklyn
5040,70,1.5,Manhattan
3150,70,1.5,Manhattan
158,3,1.5,Manhattan
21000,70,1.5,Manhattan
1008,70,1.5,Brooklyn
14,1.1,1.5,Brooklyn
358,14.9,1.5,Manhattan
558,12.4,1.5,Brooklyn
3045,70,1.5,Brooklyn
1785,70,1.5,Queens
1890,70,1.5,Brooklyn
135,8.5,1.5,Brooklyn
1367,29.4,1.5,Manhattan
276,18.8,1.5,Brooklyn
1050,70,1.5,Brooklyn
2100,70,1.5,Manhattan
1785,70,1.5,Brooklyn
4725,70,1.5,Queens
2867,27.3,1.5,Manhattan
76,2.1,1.5,Manhattan
1470,70,1.5,Queens
5250,70,1.5,Manhattan
2997,55.5,1.5,Manhattan
91,2.1,1.5,Brooklyn
2730,70,1.5,Manhattan
68,3.8,1.5,Manhattan
2940,70,1.5,Manhattan
1260,70,1.5,Brooklyn
7350,70,1.5,Brooklyn
200,3.8,1.5,Brooklyn
56,1.7,1.5,Manhattan
3717,70,1.5,Manhattan
3630,44,1.5,Brooklyn
1090,36.7,1.5,Queens
2205,70,1.5,Manhattan
282,4.7,1.5,Queens
350,20.1,1.5,Manhattan
90,3,1.5,Manhattan
2310,70,1.5,Brooklyn
62,2.6,1.5,Manhattan
1575,70,1.5,Manhattan
14700,70,1.5,Manhattan
401,8.1,1.5,Brooklyn
338,14.1,1.5,Brooklyn
3045,70,1.5,Brooklyn
2625,70,1.5,Manhattan
23,1.7,1.5,Brooklyn
630,70,1.5,Brooklyn
476,19.6,1.5,Manhattan
3166,46.9,1.5,Brooklyn
1470,70,1.5,Brooklyn
623,17.3,1.5,Brooklyn
3675,70,1.5,Manhattan
2730,70,1.5,Manhattan
66,1.7,1.5,Brooklyn
500,11.1,1.5,Manhattan
1869,70,1.5,Brooklyn
1881,20.9,1.5,Brooklyn
3780,70,1.5,Queens
5141,45.7,1.5,Brooklyn
1575,70,1.5,Brooklyn
1249,55.5,1.5,Manhattan
1470,70,1.5,Manhattan
342,3.8,1.5,Manhattan
160,8.9,1.5,Queens
499,27.7,1.5,Brooklyn
100,2.1,1.5,Brooklyn
1050,70,1.5,Manhattan
62,0.9,1.5,Manhattan
704,24.7,1.5,Manhattan
1871,56.7,1.5,Brooklyn
3969,70,1.5,Brooklyn
235,8,1.5,Brooklyn
536,11.9,1.5,Manhattan
27,0.9,1.5,Brooklyn
1974,70,1.5,Brooklyn
4200,70,1.5,Manhattan
122,0.9,1.5,Manhattan
68,0.9,1.5,Brooklyn
27,0.9,1.5,Brooklyn
323,26.9,1.5,Queens
1050,70,1.5,Manhattan
1680,70,1.5,Manhattan
662,29.4,1.5,Brooklyn
88,2.1,1.5,Brooklyn
122,5.1,1.5,Brooklyn
2058,70,1.5,Manhattan
1415,39.3,1.5,Manhattan
1911,70,1.5,Brooklyn
54,2.1,1.5,Manhattan
3870,51.6,1.5,Manhattan
525,35,1.5,Queens
3360,70,1.5,Manhattan
140,7.8,1.5,Manhattan
536,11.9,1.5,Brooklyn
1890,70,1.5,Brooklyn
574,8.5,1.5,Manhattan
1035,11.9,1.5,Queens
26,0.9,1.5,Brooklyn
108,2.6,1.5,Manhattan
487,5.5,1.5,Brooklyn
2940,70,1.5,Manhattan
3402,32.4,1.5,Manhattan
1656,46,1.5,Brooklyn
5159,43.1,1.5,Manhattan
267,8.9,1.5,Manhattan
31,1.3,1.5,Brooklyn
243,6,1.5,Manhattan
2100,70,1.5,Manhattan
89,1.7,1.5,Brooklyn
14,0.9,1.5,Brooklyn
2276,54.2,1.5,Manhattan
411,8.1,1.5,Manhattan
2226,43.9,1.5,Brooklyn
212,4.7,1.5,Manhattan
1056,50.3,1.5,Manhattan
185,3,1.5,Brooklyn
935,21.5,1.5,Manhattan
272,10.2,1.5,Brooklyn
4116,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
485,9.8,1.5,Brooklyn
1869,70,1.5,Brooklyn
245,3.4,1.5,Manhattan
86,3,1.5,Brooklyn
2079,70,1.5,Brooklyn
332,15.8,1.5,Brooklyn
62,2.1,1.5,Brooklyn
3579,67.4,1.5,Brooklyn
459,5.1,1.5,Manhattan
691,57.6,1.5,Manhattan
2041,24.3,1.5,Manhattan
248,14,1.5,Queens
27,0.9,1.5,Brooklyn
41,0.9,1.5,Manhattan
1827,43.5,1.5,Manhattan
360,3,1.5,Manhattan
5250,70,1.5,Brooklyn
999,44.4,1.5,Manhattan
1769,33.7,1.5,Brooklyn
467,18.3,1.5,Manhattan
2625,70,1.5,Brooklyn
486,16.2,1.5,Queens
4200,70,1.5,Brooklyn
1428,70,1.5,Brooklyn
41,0.9,1.5,Manhattan
1449,70,1.5,Brooklyn
180,3,1.5,Manhattan
2625,70,1.5,Manhattan
351,9,1.5,Manhattan
2037,70,1.5,Manhattan
116,7.7,1.5,Brooklyn
200,3.8,1.5,Brooklyn
27,0.9,1.5,Brooklyn
3150,70,1.5,Brooklyn
2100,70,1.5,Manhattan
74,1.9,1.5,Manhattan
945,70,1.5,Queens
1995,70,1.5,Brooklyn
382,9.8,1.5,Manhattan
517,39.2,1.5,Queens
3990,70,1.5,Brooklyn
1260,70,1.5,Manhattan
54,0.9,1.5,Brooklyn
13,0.9,1.5,Brooklyn
12,0.9,1.5,Manhattan
5565,70,1.5,Manhattan
264,4,1.5,Brooklyn
367,6.8,1.5,Brooklyn
1301,29.9,1.5,Manhattan
864,67,1.5,Manhattan
415,12.8,1.5,Manhattan
41,0.9,1.5,Queens
3036,23,1.5,Brooklyn
51,1.7,1.5,Manhattan
3675,70,1.5,Brooklyn
3938,43.9,1.5,Manhattan
1150,21.3,1.5,Manhattan
1185,15.8,1.5,Manhattan
2079,70,1.5,Bronx
1575,70,1.5,Brooklyn
1155,70,1.5,Brooklyn
171,3.8,1.5,Brooklyn
163,11.1,1.5,Queens
1436,43.5,1.5,Manhattan
5741,12.8,1.5,Manhattan
2100,70,1.5,Manhattan
30,0.9,1.5,Brooklyn
938,68,1.5,Brooklyn
18,1.3,1.5,Queens
1197,15.4,1.5,Manhattan
40,1.3,1.5,Brooklyn
447,33.1,1.5,Bronx
77,3,1.5,Queens
125,3.8,1.5,Queens
101,2.1,1.5,Brooklyn
1050,70,1.5,Queens
2100,70,1.5,Brooklyn
1680,70,1.5,Manhattan
43,1.7,1.5,Queens
2100,70,1.5,Manhattan
1498,21.8,1.5,Brooklyn
230,1.7,1.5,Manhattan
1680,70,1.5,Brooklyn
5775,70,1.5,Manhattan
32,0.9,1.5,Manhattan
5250,70,1.5,Manhattan
68,0.9,1.5,Brooklyn
43,2.6,1.5,Queens
57,1.9,1.5,Manhattan
1365,70,1.5,Brooklyn
1428,70,1.5,Queens
1046,20.5,1.5,Manhattan
1050,70,1.5,Brooklyn
81,6,1.5,Brooklyn
144,10,1.5,Brooklyn
52,4,1.5,Brooklyn
987,70,1.5,Brooklyn
1100,14.1,1.5,Manhattan
1575,70,1.5,Brooklyn
487,10.2,1.5,Bronx
2100,70,1.5,Brooklyn
68,3.8,1.5,Brooklyn
144,6,1.5,Brooklyn
1014,29.4,1.5,Brooklyn
180,3,1.5,Manhattan
1128,23.5,1.5,Queens
29,0.9,1.5,Manhattan
134,17.9,1.5,Brooklyn
319,3.8,1.5,Brooklyn
2520,70,1.5,Queens
226,7.7,1.5,Brooklyn
1470,70,1.5,Brooklyn
304,25.3,1.5,Brooklyn
559,19.6,1.5,Manhattan
54,0.9,1.5,Manhattan
353,9.8,1.5,Manhattan
86,1.9,1.5,Brooklyn
2618,56.3,1.5,Staten Island
132,5.5,1.5,Brooklyn
54,0.9,1.5,Manhattan
252,6,1.5,Brooklyn
201,23.9,1.5,Brooklyn
639,10.7,1.5,Manhattan
1029,70,1.5,Staten Island
1922,61,1.5,Manhattan
653,8.5,1.5,Manhattan
4656,31.1,1.5,Manhattan
1026,38,1.5,Brooklyn
1680,70,1.5,Brooklyn
1431,26.5,1.5,Brooklyn
74,1.7,1.5,Manhattan
27,0.9,1.5,Brooklyn
3150,70,1.5,Brooklyn
1995,70,1.5,Brooklyn
78,4.7,1.5,Brooklyn
2258,51.2,1.5,Brooklyn
3990,70,1.5,Manhattan
1470,70,1.5,Manhattan
2100,70,1.5,Brooklyn
9883,37.1,1.5,Manhattan
11,0.9,1.5,Brooklyn
41,0.9,1.5,Brooklyn
32,1.4,1.5,Brooklyn
43,1.7,1.5,Brooklyn
844,31.6,1.5,Manhattan
53,0.9,1.5,Brooklyn
1373,28.6,1.5,Brooklyn
2625,70,1.5,Brooklyn
317,4.7,1.5,Manhattan
818,30.3,1.5,Queens
168,4.7,1.5,Brooklyn
336,16,1.5,Brooklyn
212,9.4,1.5,Queens
882,2.1,1.5,Manhattan
95,2.1,1.5,Queens
144,3.3,1.5,Brooklyn
2415,70,1.5,Brooklyn
316,8.1,1.5,Brooklyn
2310,70,1.5,Manhattan
583,40.5,1.5,Queens
161,5.1,1.5,Queens
299,4,1.5,Brooklyn
3150,70,1.5,Manhattan
1260,70,1.5,Queens
945,70,1.5,Queens
77,1.7,1.5,Manhattan
327,21.8,1.5,Brooklyn
1580,40.5,1.5,Manhattan
61,3.7,1.5,Manhattan
53,0.9,1.5,Manhattan
1947,22,1.5,Brooklyn
2940,70,1.5,Manhattan
945,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
787,41,1.5,Brooklyn
2625,70,1.5,Manhattan
183,4.7,1.5,Manhattan
224,14.9,1.5,Queens
203,3,1.5,Brooklyn
3255,70,1.5,Manhattan
4410,70,1.5,Manhattan
16,0.9,1.5,Brooklyn
286,6.8,1.5,Brooklyn
