income,Availability,Size,Area
297,0,1.5,Manhattan
2604,179,1.5,Manhattan
4809,227,1.5,Brooklyn
3675,309,1.5,Brooklyn
840,0,1.5,Brooklyn
315,0,1.5,Bronx
2310,92,1.5,Manhattan
1076,0,1.5,Manhattan
430,319,1.5,Manhattan
2625,174,1.5,Queens
5145,0,1.5,Manhattan
768,89,1.5,Queens
494,0,1.5,Brooklyn
135,0,1.5,Manhattan
4200,173,1.5,Brooklyn
282,100,1.5,Manhattan
173,0,1.5,Brooklyn
1869,274,1.5,Bronx
2520,288,1.5,Brooklyn
9,0,1.5,Manhattan
678,0,1.5,Brooklyn
1785,0,1.5,Brooklyn
19,0,1.5,Brooklyn
103,0,1.5,Brooklyn
4200,78,1.5,Manhattan
4725,363,1.5,Brooklyn
2520,0,1.5,Manhattan
1256,275,1.5,Manhattan
78,0,1.5,Manhattan
1155,0,1.5,Manhattan
840,153,1.5,Bronx
1050,0,1.5,Queens
252,0,1.5,Manhattan
9450,321,1.5,Manhattan
480,159,1.5,Brooklyn
25,0,1.5,Brooklyn
621,365,1.5,Manhattan
126,0,1.5,Brooklyn
126,83,1.5,Staten Island
38,0,1.5,Brooklyn
479,47,1.5,Brooklyn
3045,339,1.5,Brooklyn
1995,39,1.5,Brooklyn
97,0,1.5,Brooklyn
3449,26,1.5,Brooklyn
8762,302,1.5,Manhattan
593,0,1.5,Manhattan
413,173,1.5,Brooklyn
144,0,1.5,Manhattan
1084,0,1.5,Brooklyn
897,96,1.5,Queens
217,0,1.5,Manhattan
87,0,1.5,Manhattan
25,0,1.5,Manhattan
41,0,1.5,Brooklyn
91,0,1.5,Manhattan
23,0,1.5,Brooklyn
127,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
1418,180,1.5,Brooklyn
37,0,1.5,Manhattan
12,0,1.5,Brooklyn
1504,76,1.5,Queens
3150,89,1.5,Brooklyn
987,0,1.5,Brooklyn
840,0,1.5,Queens
76,0,1.5,Brooklyn
163,0,1.5,Manhattan
1533,22,1.5,Brooklyn
2688,152,1.5,Brooklyn
868,0,1.5,Brooklyn
225,0,1.5,Brooklyn
91,0,1.5,Manhattan
49,0,1.5,Manhattan
2919,365,1.5,Manhattan
2475,121,1.5,Manhattan
500,0,1.5,Brooklyn
1869,244,1.5,Queens
176,0,1.5,Manhattan
2205,0,1.5,Manhattan
4200,365,1.5,Manhattan
5397,364,1.5,Manhattan
242,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
1775,180,1.5,Manhattan
609,0,1.5,Queens
158,0,1.5,Manhattan
617,0,1.5,Brooklyn
2772,365,1.5,Brooklyn
77,0,1.5,Manhattan
1890,0,1.5,Queens
1554,0,1.5,Queens
1115,291,1.5,Manhattan
945,328,1.5,Queens
69,0,1.5,Brooklyn
1313,0,1.5,Manhattan
622,0,1.5,Brooklyn
384,0,1.5,Brooklyn
1406,8,1.5,Manhattan
691,0,1.5,Manhattan
297,0,1.5,Queens
1743,0,1.5,Brooklyn
1386,0,1.5,Manhattan
2079,141,1.5,Brooklyn
3465,194,1.5,Brooklyn
735,0,1.5,Brooklyn
624,0,1.5,Manhattan
518,0,1.5,Manhattan
1890,0,1.5,Brooklyn
11,0,1.5,Brooklyn
353,0,1.5,Brooklyn
9450,116,1.5,Manhattan
333,89,1.5,Brooklyn
106,0,1.5,Brooklyn
2919,68,1.5,Manhattan
1560,177,1.5,Manhattan
2415,353,1.5,Brooklyn
80,0,1.5,Manhattan
32,0,1.5,Brooklyn
97,0,1.5,Manhattan
74,0,1.5,Manhattan
1980,89,1.5,Queens
1110,0,1.5,Manhattan
3505,9,1.5,Brooklyn
104,0,1.5,Manhattan
631,0,1.5,Manhattan
35,0,1.5,Brooklyn
55,0,1.5,Manhattan
1575,0,1.5,Brooklyn
798,0,1.5,Brooklyn
17,0,1.5,Manhattan
322,64,1.5,Manhattan
198,0,1.5,Brooklyn
1575,0,1.5,Bronx
635,0,1.5,Brooklyn
483,0,1.5,Manhattan
693,0,1.5,Brooklyn
2058,180,1.5,Brooklyn
2100,275,1.5,Manhattan
945,233,1.5,Brooklyn
2310,262,1.5,Bronx
72,365,1.5,Manhattan
3234,0,1.5,Manhattan
3675,0,1.5,Manhattan
294,0,1.5,Brooklyn
1050,0,1.5,Manhattan
113,0,1.5,Brooklyn
4179,363,1.5,Manhattan
5019,323,1.5,Manhattan
509,244,1.5,Manhattan
423,319,1.5,Manhattan
12,0,1.5,Brooklyn
1785,209,1.5,Staten Island
5019,319,1.5,Manhattan
18,0,1.5,Queens
289,154,1.5,Manhattan
1260,0,1.5,Brooklyn
1680,0,1.5,Brooklyn
717,231,1.5,Manhattan
5859,364,1.5,Manhattan
217,0,1.5,Brooklyn
430,319,1.5,Manhattan
4200,0,1.5,Manhattan
693,149,1.5,Bronx
430,319,1.5,Manhattan
860,319,1.5,Manhattan
5019,319,1.5,Manhattan
945,170,1.5,Bronx
430,319,1.5,Manhattan
3759,171,1.5,Manhattan
5019,319,1.5,Manhattan
574,319,1.5,Manhattan
2247,0,1.5,Manhattan
2625,0,1.5,Manhattan
4830,0,1.5,Manhattan
1305,361,1.5,Queens
112,0,1.5,Brooklyn
86,0,1.5,Brooklyn
26,0,1.5,Brooklyn
476,244,1.5,Brooklyn
2982,22,1.5,Manhattan
2079,275,1.5,Bronx
861,0,1.5,Brooklyn
33,0,1.5,Manhattan
6321,83,1.5,Manhattan
432,61,1.5,Manhattan
171,0,1.5,Brooklyn
23100,184,1.5,Manhattan
470,0,1.5,Manhattan
23,0,1.5,Brooklyn
2226,0,1.5,Manhattan
3528,321,1.5,Queens
143,0,1.5,Manhattan
513,2,1.5,Brooklyn
87,0,1.5,Brooklyn
399,365,1.5,Manhattan
47,0,1.5,Brooklyn
79,0,1.5,Manhattan
1197,17,1.5,Manhattan
142,0,1.5,Brooklyn
242,0,1.5,Brooklyn
107,0,1.5,Brooklyn
1296,0,1.5,Manhattan
672,212,1.5,Manhattan
305,89,1.5,Queens
35,0,1.5,Manhattan
14,0,1.5,Manhattan
1245,41,1.5,Brooklyn
1407,226,1.5,Bronx
1071,0,1.5,Brooklyn
3129,0,1.5,Manhattan
603,255,1.5,Manhattan
45,0,1.5,Brooklyn
2205,0,1.5,Manhattan
1890,81,1.5,Brooklyn
2205,114,1.5,Brooklyn
815,0,1.5,Brooklyn
90,0,1.5,Brooklyn
181,0,1.5,Manhattan
23,0,1.5,Brooklyn
311,11,1.5,Brooklyn
1659,364,1.5,Manhattan
1794,0,1.5,Manhattan
290,0,1.5,Manhattan
267,0,1.5,Manhattan
107,0,1.5,Manhattan
268,0,1.5,Manhattan
5355,204,1.5,Queens
671,0,1.5,Queens
89,0,1.5,Manhattan
1544,0,1.5,Manhattan
3150,364,1.5,Queens
950,0,1.5,Brooklyn
14,0,1.5,Brooklyn
1869,364,1.5,Brooklyn
1479,79,1.5,Brooklyn
70,0,1.5,Manhattan
27,0,1.5,Manhattan
573,86,1.5,Manhattan
136,0,1.5,Manhattan
4095,159,1.5,Brooklyn
434,0,1.5,Manhattan
2016,0,1.5,Manhattan
504,0,1.5,Manhattan
1449,0,1.5,Brooklyn
96,0,1.5,Bronx
450,0,1.5,Brooklyn
41,0,1.5,Brooklyn
3150,0,1.5,Brooklyn
2121,144,1.5,Manhattan
1449,0,1.5,Manhattan
4179,168,1.5,Manhattan
840,0,1.5,Queens
47,0,1.5,Brooklyn
1050,0,1.5,Brooklyn
12,0,1.5,Manhattan
1449,89,1.5,Queens
687,0,1.5,Brooklyn
35,0,1.5,Brooklyn
338,0,1.5,Manhattan
85,0,1.5,Brooklyn
81,0,1.5,Manhattan
1827,3,1.5,Brooklyn
20,0,1.5,Queens
92,0,1.5,Manhattan
120,0,1.5,Manhattan
23,0,1.5,Brooklyn
2103,335,1.5,Brooklyn
1008,0,1.5,Manhattan
1416,62,1.5,Manhattan
1680,0,1.5,Manhattan
1890,364,1.5,Manhattan
34,0,1.5,Brooklyn
72,0,1.5,Manhattan
198,0,1.5,Manhattan
4200,0,1.5,Brooklyn
4200,0,1.5,Manhattan
513,360,1.5,Manhattan
3413,356,1.5,Manhattan
1365,0,1.5,Brooklyn
400,0,1.5,Brooklyn
144,0,1.5,Brooklyn
4410,365,1.5,Brooklyn
68,0,1.5,Manhattan
689,78,1.5,Manhattan
286,0,1.5,Brooklyn
1391,35,1.5,Manhattan
90,0,1.5,Brooklyn
345,345,1.5,Brooklyn
378,103,1.5,Queens
47,0,1.5,Manhattan
417,0,1.5,Brooklyn
2337,49,1.5,Brooklyn
4179,8,1.5,Bronx
2940,0,1.5,Manhattan
2520,0,1.5,Bronx
7812,0,1.5,Manhattan
1365,0,1.5,Queens
348,0,1.5,Manhattan
405,365,1.5,Manhattan
768,309,1.5,Manhattan
30,0,1.5,Brooklyn
1278,153,1.5,Manhattan
241,0,1.5,Manhattan
2100,0,1.5,Manhattan
261,0,1.5,Brooklyn
265,0,1.5,Manhattan
1365,324,1.5,Brooklyn
162,0,1.5,Manhattan
29,0,1.5,Brooklyn
231,0,1.5,Manhattan
396,0,1.5,Brooklyn
2058,0,1.5,Queens
1050,0,1.5,Brooklyn
27,0,1.5,Queens
1692,0,1.5,Brooklyn
1575,0,1.5,Brooklyn
4599,365,1.5,Manhattan
1116,9,1.5,Manhattan
471,304,1.5,Queens
305,0,1.5,Brooklyn
363,364,1.5,Manhattan
5250,0,1.5,Manhattan
2415,176,1.5,Manhattan
3150,232,1.5,Manhattan
72,0,1.5,Brooklyn
4725,0,1.5,Manhattan
8400,0,1.5,Brooklyn
274,303,1.5,Queens
205,0,1.5,Brooklyn
1297,85,1.5,Manhattan
286,330,1.5,Brooklyn
2310,165,1.5,Manhattan
1050,0,1.5,Brooklyn
3969,365,1.5,Manhattan
2205,365,1.5,Staten Island
1155,0,1.5,Brooklyn
3780,0,1.5,Brooklyn
1050,0,1.5,Bronx
76,0,1.5,Brooklyn
329,0,1.5,Manhattan
3150,0,1.5,Manhattan
250,0,1.5,Brooklyn
874,0,1.5,Brooklyn
208,0,1.5,Manhattan
24,0,1.5,Manhattan
2730,0,1.5,Brooklyn
4179,301,1.5,Manhattan
27,0,1.5,Manhattan
23,0,1.5,Manhattan
242,0,1.5,Manhattan
1470,175,1.5,Brooklyn
3150,0,1.5,Manhattan
1470,32,1.5,Brooklyn
1554,74,1.5,Queens
1680,0,1.5,Brooklyn
1280,0,1.5,Manhattan
780,364,1.5,Manhattan
1659,0,1.5,Queens
903,0,1.5,Brooklyn
54,0,1.5,Brooklyn
27,0,1.5,Manhattan
4410,364,1.5,Manhattan
5145,364,1.5,Manhattan
315,0,1.5,Brooklyn
705,271,1.5,Brooklyn
4620,364,1.5,Manhattan
969,365,1.5,Manhattan
435,101,1.5,Manhattan
166,0,1.5,Brooklyn
8400,58,1.5,Manhattan
78,0,1.5,Manhattan
597,364,1.5,Manhattan
1382,0,1.5,Manhattan
176,0,1.5,Manhattan
38,0,1.5,Brooklyn
144,0,1.5,Brooklyn
450,334,1.5,Manhattan
1470,0,1.5,Brooklyn
2025,332,1.5,Manhattan
3570,15,1.5,Brooklyn
1305,0,1.5,Manhattan
47,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
885,214,1.5,Manhattan
4116,328,1.5,Queens
453,90,1.5,Manhattan
4179,0,1.5,Manhattan
52,365,1.5,Brooklyn
1302,160,1.5,Brooklyn
75,365,1.5,Brooklyn
95,0,1.5,Queens
104,83,1.5,Brooklyn
945,345,1.5,Queens
4200,364,1.5,Manhattan
894,345,1.5,Manhattan
3675,257,1.5,Manhattan
243,90,1.5,Manhattan
846,0,1.5,Manhattan
9,0,1.5,Brooklyn
6300,0,1.5,Manhattan
4620,365,1.5,Manhattan
756,0,1.5,Manhattan
1470,0,1.5,Brooklyn
1869,32,1.5,Brooklyn
131,0,1.5,Brooklyn
3918,350,1.5,Manhattan
1509,144,1.5,Manhattan
3675,0,1.5,Manhattan
16,0,1.5,Brooklyn
445,0,1.5,Manhattan
200,226,1.5,Manhattan
3150,0,1.5,Manhattan
41,0,1.5,Manhattan
3150,0,1.5,Manhattan
443,0,1.5,Manhattan
68,0,1.5,Brooklyn
19,0,1.5,Manhattan
9,0,1.5,Brooklyn
59,0,1.5,Brooklyn
5439,0,1.5,Manhattan
306,0,1.5,Brooklyn
729,8,1.5,Brooklyn
2100,0,1.5,Queens
653,0,1.5,Queens
2709,264,1.5,Manhattan
3675,120,1.5,Brooklyn
36,0,1.5,Brooklyn
840,61,1.5,Brooklyn
34,0,1.5,Brooklyn
2121,40,1.5,Queens
428,335,1.5,Manhattan
1785,86,1.5,Brooklyn
3080,12,1.5,Brooklyn
1050,0,1.5,Brooklyn
30,0,1.5,Manhattan
993,348,1.5,Brooklyn
2109,286,1.5,Manhattan
222,0,1.5,Brooklyn
793,0,1.5,Manhattan
1044,0,1.5,Brooklyn
1260,0,1.5,Brooklyn
24,0,1.5,Manhattan
269,0,1.5,Manhattan
1785,74,1.5,Brooklyn
3549,228,1.5,Manhattan
165,0,1.5,Manhattan
3045,10,1.5,Brooklyn
384,8,1.5,Manhattan
3192,0,1.5,Brooklyn
318,77,1.5,Brooklyn
2310,0,1.5,Manhattan
36,0,1.5,Brooklyn
825,0,1.5,Manhattan
197,0,1.5,Brooklyn
3570,365,1.5,Brooklyn
609,365,1.5,Brooklyn
727,225,1.5,Queens
3675,0,1.5,Manhattan
1890,15,1.5,Brooklyn
92,0,1.5,Manhattan
165,153,1.5,Brooklyn
142,0,1.5,Manhattan
4977,360,1.5,Brooklyn
1344,111,1.5,Brooklyn
20,0,1.5,Manhattan
1029,0,1.5,Brooklyn
184,102,1.5,Brooklyn
44,0,1.5,Manhattan
231,0,1.5,Brooklyn
331,3,1.5,Manhattan
233,0,1.5,Manhattan
2827,6,1.5,Manhattan
31,0,1.5,Manhattan
6300,0,1.5,Manhattan
66,0,1.5,Manhattan
1470,0,1.5,Brooklyn
2528,154,1.5,Brooklyn
3150,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
1365,204,1.5,Brooklyn
252,0,1.5,Manhattan
1995,297,1.5,Manhattan
642,0,1.5,Manhattan
179,0,1.5,Manhattan
135,0,1.5,Manhattan
12,0,1.5,Brooklyn
27,0,1.5,Brooklyn
155,0,1.5,Brooklyn
5733,0,1.5,Manhattan
1785,0,1.5,Brooklyn
410,0,1.5,Queens
750,0,1.5,Queens
1434,0,1.5,Manhattan
477,357,1.5,Manhattan
3998,15,1.5,Manhattan
1567,0,1.5,Manhattan
18,0,1.5,Brooklyn
2835,126,1.5,Manhattan
63,0,1.5,Manhattan
3759,0,1.5,Brooklyn
2079,0,1.5,Manhattan
36,0,1.5,Brooklyn
2184,0,1.5,Brooklyn
115,0,1.5,Manhattan
1084,123,1.5,Brooklyn
107,0,1.5,Brooklyn
97,0,1.5,Manhattan
108,0,1.5,Queens
1575,0,1.5,Manhattan
2953,0,1.5,Manhattan
1890,0,1.5,Brooklyn
1155,0,1.5,Brooklyn
1050,0,1.5,Manhattan
180,0,1.5,Brooklyn
30,0,1.5,Manhattan
4700,41,1.5,Manhattan
1470,0,1.5,Brooklyn
140,0,1.5,Brooklyn
945,0,1.5,Manhattan
729,105,1.5,Manhattan
3150,0,1.5,Manhattan
4200,182,1.5,Brooklyn
224,1,1.5,Brooklyn
397,0,1.5,Brooklyn
3150,0,1.5,Manhattan
4200,0,1.5,Brooklyn
1512,0,1.5,Manhattan
149,0,1.5,Manhattan
2184,348,1.5,Brooklyn
581,0,1.5,Manhattan
148,0,1.5,Manhattan
365,0,1.5,Manhattan
16,359,1.5,Manhattan
11,179,1.5,Queens
1260,0,1.5,Manhattan
4620,87,1.5,Manhattan
330,0,1.5,Manhattan
1575,0,1.5,Brooklyn
2289,140,1.5,Brooklyn
608,0,1.5,Manhattan
147,0,1.5,Manhattan
1890,0,1.5,Brooklyn
2866,74,1.5,Manhattan
434,0,1.5,Manhattan
84,88,1.5,Brooklyn
70,0,1.5,Manhattan
31,0,1.5,Manhattan
3007,0,1.5,Queens
38,0,1.5,Brooklyn
3150,0,1.5,Manhattan
98,0,1.5,Brooklyn
1680,0,1.5,Manhattan
1680,0,1.5,Manhattan
22,0,1.5,Brooklyn
840,0,1.5,Queens
2520,0,1.5,Brooklyn
420,65,1.5,Brooklyn
528,57,1.5,Brooklyn
2709,0,1.5,Manhattan
214,0,1.5,Brooklyn
1575,0,1.5,Brooklyn
433,0,1.5,Brooklyn
54,0,1.5,Manhattan
208,0,1.5,Manhattan
126,0,1.5,Brooklyn
1890,0,1.5,Manhattan
69,0,1.5,Manhattan
41,0,1.5,Manhattan
8400,170,1.5,Manhattan
131,0,1.5,Manhattan
97,0,1.5,Brooklyn
20,0,1.5,Brooklyn
3969,2,1.5,Manhattan
255,0,1.5,Manhattan
1217,0,1.5,Brooklyn
1482,259,1.5,Manhattan
1381,0,1.5,Manhattan
1556,303,1.5,Bronx
2553,365,1.5,Manhattan
112,0,1.5,Manhattan
729,0,1.5,Brooklyn
456,0,1.5,Manhattan
137,0,1.5,Manhattan
98,0,1.5,Manhattan
704,0,1.5,Manhattan
20,0,1.5,Brooklyn
1155,0,1.5,Manhattan
1022,90,1.5,Staten Island
79,0,1.5,Manhattan
1470,0,1.5,Brooklyn
25,0,1.5,Brooklyn
1260,0,1.5,Brooklyn
1875,142,1.5,Manhattan
2394,124,1.5,Manhattan
152,318,1.5,Brooklyn
2310,37,1.5,Brooklyn
95,0,1.5,Brooklyn
3807,352,1.5,Queens
1023,13,1.5,Manhattan
19,0,1.5,Manhattan
3318,0,1.5,Manhattan
171,0,1.5,Brooklyn
761,42,1.5,Brooklyn
756,0,1.5,Brooklyn
3696,165,1.5,Manhattan
1349,0,1.5,Brooklyn
3150,0,1.5,Manhattan
5250,0,1.5,Manhattan
1050,0,1.5,Manhattan
1365,0,1.5,Manhattan
46,0,1.5,Manhattan
3969,362,1.5,Manhattan
71,0,1.5,Manhattan
47,0,1.5,Brooklyn
63,0,1.5,Brooklyn
4200,0,1.5,Manhattan
1890,365,1.5,Queens
176,0,1.5,Bronx
1583,332,1.5,Manhattan
2604,115,1.5,Manhattan
1199,0,1.5,Brooklyn
6300,78,1.5,Brooklyn
1575,0,1.5,Brooklyn
757,89,1.5,Manhattan
2373,0,1.5,Brooklyn
1449,0,1.5,Manhattan
257,0,1.5,Manhattan
127,0,1.5,Manhattan
203,0,1.5,Brooklyn
525,0,1.5,Queens
10479,0,1.5,Manhattan
427,0,1.5,Brooklyn
212,0,1.5,Manhattan
26,0,1.5,Bronx
65,0,1.5,Manhattan
288,0,1.5,Brooklyn
1386,0,1.5,Brooklyn
1995,0,1.5,Manhattan
840,0,1.5,Manhattan
1365,14,1.5,Manhattan
4179,0,1.5,Manhattan
1365,0,1.5,Brooklyn
1470,0,1.5,Brooklyn
159,0,1.5,Manhattan
3150,0,1.5,Manhattan
81,83,1.5,Brooklyn
26,0,1.5,Brooklyn
1353,131,1.5,Manhattan
74,0,1.5,Brooklyn
117,2,1.5,Brooklyn
6300,0,1.5,Manhattan
70,0,1.5,Brooklyn
1006,365,1.5,Brooklyn
4200,0,1.5,Brooklyn
291,0,1.5,Manhattan
203,0,1.5,Brooklyn
643,365,1.5,Manhattan
268,0,1.5,Brooklyn
76,0,1.5,Manhattan
175,0,1.5,Manhattan
3675,0,1.5,Manhattan
7350,0,1.5,Manhattan
32,0,1.5,Manhattan
2310,0,1.5,Manhattan
3885,177,1.5,Manhattan
2100,188,1.5,Brooklyn
1890,0,1.5,Brooklyn
945,0,1.5,Brooklyn
14,0,1.5,Manhattan
511,0,1.5,Brooklyn
60,0,1.5,Manhattan
1050,0,1.5,Brooklyn
777,363,1.5,Queens
88,0,1.5,Manhattan
61,0,1.5,Manhattan
1092,89,1.5,Brooklyn
4179,0,1.5,Manhattan
480,14,1.5,Queens
443,0,1.5,Brooklyn
900,205,1.5,Manhattan
3582,46,1.5,Brooklyn
996,0,1.5,Manhattan
395,0,1.5,Manhattan
1057,224,1.5,Manhattan
3885,272,1.5,Brooklyn
105,0,1.5,Manhattan
2499,0,1.5,Manhattan
76,0,1.5,Brooklyn
553,214,1.5,Manhattan
1680,31,1.5,Brooklyn
2604,0,1.5,Manhattan
77,0,1.5,Manhattan
177,0,1.5,Brooklyn
788,0,1.5,Manhattan
225,0,1.5,Manhattan
194,0,1.5,Brooklyn
156,0,1.5,Brooklyn
95,0,1.5,Queens
2415,0,1.5,Manhattan
497,87,1.5,Brooklyn
1365,0,1.5,Manhattan
306,341,1.5,Brooklyn
6405,167,1.5,Manhattan
3675,97,1.5,Manhattan
2520,352,1.5,Staten Island
31,0,1.5,Brooklyn
225,0,1.5,Manhattan
30,0,1.5,Brooklyn
2651,28,1.5,Brooklyn
1930,354,1.5,Manhattan
33,0,1.5,Manhattan
536,0,1.5,Brooklyn
3150,0,1.5,Manhattan
1398,0,1.5,Brooklyn
57,0,1.5,Manhattan
113,0,1.5,Manhattan
2352,0,1.5,Manhattan
2478,32,1.5,Brooklyn
1785,0,1.5,Brooklyn
1449,278,1.5,Brooklyn
642,0,1.5,Manhattan
280,365,1.5,Queens
1167,12,1.5,Brooklyn
1260,0,1.5,Brooklyn
243,3,1.5,Brooklyn
2100,7,1.5,Manhattan
788,49,1.5,Queens
1133,0,1.5,Queens
1254,174,1.5,Queens
95,0,1.5,Manhattan
3150,242,1.5,Brooklyn
1994,0,1.5,Manhattan
2940,0,1.5,Manhattan
1890,261,1.5,Brooklyn
54,0,1.5,Manhattan
41,0,1.5,Manhattan
1575,100,1.5,Manhattan
1428,177,1.5,Queens
203,10,1.5,Manhattan
5250,191,1.5,Manhattan
1575,96,1.5,Manhattan
425,0,1.5,Manhattan
380,0,1.5,Manhattan
45,0,1.5,Queens
1575,85,1.5,Manhattan
20,0,1.5,Manhattan
630,0,1.5,Queens
1418,42,1.5,Brooklyn
162,0,1.5,Manhattan
197,0,1.5,Brooklyn
4200,121,1.5,Manhattan
1015,0,1.5,Manhattan
1785,244,1.5,Brooklyn
1722,0,1.5,Bronx
240,0,1.5,Manhattan
142,364,1.5,Brooklyn
1575,0,1.5,Brooklyn
621,0,1.5,Manhattan
1050,0,1.5,Brooklyn
22,0,1.5,Queens
1260,304,1.5,Brooklyn
45,0,1.5,Brooklyn
55,0,1.5,Manhattan
985,175,1.5,Queens
798,152,1.5,Queens
223,316,1.5,Queens
840,180,1.5,Queens
5145,0,1.5,Brooklyn
1759,316,1.5,Manhattan
95,0,1.5,Manhattan
717,162,1.5,Manhattan
122,365,1.5,Brooklyn
1134,0,1.5,Manhattan
108,0,1.5,Manhattan
959,167,1.5,Manhattan
987,0,1.5,Brooklyn
495,276,1.5,Queens
1575,214,1.5,Queens
1680,0,1.5,Manhattan
3150,0,1.5,Queens
115,0,1.5,Brooklyn
630,0,1.5,Queens
144,0,1.5,Brooklyn
845,7,1.5,Brooklyn
339,0,1.5,Manhattan
2520,0,1.5,Manhattan
60,0,1.5,Manhattan
4179,0,1.5,Manhattan
945,234,1.5,Brooklyn
1098,78,1.5,Manhattan
1890,0,1.5,Manhattan
16,0,1.5,Brooklyn
1379,66,1.5,Brooklyn
189,0,1.5,Brooklyn
14,0,1.5,Brooklyn
95,0,1.5,Brooklyn
1235,364,1.5,Manhattan
50,0,1.5,Manhattan
1197,0,1.5,Brooklyn
1050,0,1.5,Brooklyn
2100,0,1.5,Brooklyn
209,87,1.5,Brooklyn
1470,0,1.5,Queens
11,0,1.5,Brooklyn
735,0,1.5,Brooklyn
59,9,1.5,Brooklyn
966,42,1.5,Brooklyn
2121,0,1.5,Queens
21,0,1.5,Brooklyn
19,0,1.5,Manhattan
2492,161,1.5,Brooklyn
2100,0,1.5,Brooklyn
1218,58,1.5,Brooklyn
1050,0,1.5,Brooklyn
1202,23,1.5,Manhattan
250,267,1.5,Queens
454,132,1.5,Queens
819,89,1.5,Manhattan
31,0,1.5,Manhattan
945,69,1.5,Brooklyn
59,46,1.5,Manhattan
1425,87,1.5,Brooklyn
4179,362,1.5,Manhattan
724,289,1.5,Queens
11,0,1.5,Manhattan
441,88,1.5,Brooklyn
340,0,1.5,Brooklyn
2079,121,1.5,Brooklyn
1680,0,1.5,Manhattan
74,0,1.5,Brooklyn
1050,201,1.5,Queens
2100,0,1.5,Manhattan
858,0,1.5,Manhattan
4809,142,1.5,Manhattan
72,0,1.5,Manhattan
54,0,1.5,Brooklyn
108,0,1.5,Brooklyn
1622,178,1.5,Brooklyn
12,0,1.5,Brooklyn
1533,268,1.5,Queens
96,0,1.5,Manhattan
199,0,1.5,Manhattan
3374,323,1.5,Manhattan
97,0,1.5,Manhattan
1890,0,1.5,Queens
3150,0,1.5,Brooklyn
1688,0,1.5,Manhattan
98,0,1.5,Manhattan
3684,179,1.5,Manhattan
288,0,1.5,Manhattan
967,364,1.5,Brooklyn
104,0,1.5,Brooklyn
3612,0,1.5,Manhattan
28,0,1.5,Brooklyn
1959,181,1.5,Manhattan
230,0,1.5,Manhattan
2793,138,1.5,Manhattan
1024,233,1.5,Manhattan
1425,0,1.5,Manhattan
1823,24,1.5,Manhattan
491,7,1.5,Manhattan
81,0,1.5,Manhattan
853,0,1.5,Queens
500,0,1.5,Queens
2289,14,1.5,Brooklyn
3066,0,1.5,Brooklyn
76,0,1.5,Brooklyn
113,0,1.5,Brooklyn
1680,0,1.5,Manhattan
2310,0,1.5,Queens
360,0,1.5,Manhattan
243,0,1.5,Brooklyn
984,0,1.5,Bronx
2066,35,1.5,Manhattan
4200,0,1.5,Manhattan
149,0,1.5,Manhattan
135,0,1.5,Brooklyn
140,87,1.5,Brooklyn
592,0,1.5,Brooklyn
16,0,1.5,Brooklyn
10500,0,1.5,Manhattan
125,244,1.5,Manhattan
1017,178,1.5,Manhattan
283,267,1.5,Brooklyn
2079,76,1.5,Brooklyn
508,119,1.5,Brooklyn
63,0,1.5,Manhattan
3293,365,1.5,Brooklyn
1155,0,1.5,Brooklyn
56,0,1.5,Brooklyn
1575,54,1.5,Manhattan
1260,0,1.5,Manhattan
756,0,1.5,Brooklyn
6615,0,1.5,Manhattan
948,0,1.5,Manhattan
813,0,1.5,Manhattan
1325,321,1.5,Brooklyn
1995,22,1.5,Manhattan
1122,0,1.5,Manhattan
2009,0,1.5,Brooklyn
3150,163,1.5,Manhattan
11400,180,1.5,Manhattan
62,0,1.5,Queens
1050,0,1.5,Staten Island
522,0,1.5,Brooklyn
1155,0,1.5,Brooklyn
265,0,1.5,Manhattan
840,0,1.5,Brooklyn
1365,0,1.5,Brooklyn
259,0,1.5,Brooklyn
2310,115,1.5,Manhattan
2100,104,1.5,Manhattan
2856,331,1.5,Manhattan
50,0,1.5,Brooklyn
800,89,1.5,Brooklyn
34,0,1.5,Queens
1365,11,1.5,Brooklyn
2587,364,1.5,Manhattan
5670,104,1.5,Manhattan
11,0,1.5,Brooklyn
1785,0,1.5,Manhattan
446,20,1.5,Brooklyn
630,0,1.5,Manhattan
3675,225,1.5,Manhattan
2940,0,1.5,Brooklyn
171,0,1.5,Manhattan
16500,0,1.5,Brooklyn
695,203,1.5,Manhattan
756,365,1.5,Brooklyn
34,0,1.5,Brooklyn
5250,0,1.5,Brooklyn
108,0,1.5,Manhattan
27,0,1.5,Manhattan
2415,114,1.5,Brooklyn
485,78,1.5,Manhattan
630,0,1.5,Queens
439,0,1.5,Queens
1302,42,1.5,Brooklyn
169,0,1.5,Manhattan
38,0,1.5,Brooklyn
3294,180,1.5,Manhattan
896,54,1.5,Manhattan
3150,0,1.5,Manhattan
243,11,1.5,Brooklyn
2898,73,1.5,Brooklyn
1785,0,1.5,Queens
738,0,1.5,Brooklyn
509,0,1.5,Brooklyn
3339,363,1.5,Queens
9,0,1.5,Brooklyn
68,0,1.5,Manhattan
1103,19,1.5,Brooklyn
2415,70,1.5,Queens
